,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,o__Clostridiales (UID1212), 172, 263, 149, 10, 249, 4,0, 0, 0, 95.86,2.24,100.00,2035,1864,209,family,0.88,0.81,0.06,0.63,3.67,0.6,0.49,True
bin.10, k__Bacteria (UID2329),174, 149,89, 0,148, 1,0, 0, 0, 100.00, 0.56, 0.00,2128,1942,110,family,0.9,0.82,0.3,0.08,0.19,0.69,0.56,True
bin.101,o__Clostridiales (UID1226), 155, 274, 157, 13, 255, 6,0, 0, 0, 95.37,0.42,50.00,2793,2686,74,genus,0.81,0.78,0.17,0.26,0.79,0.77,0.6,True
bin.104, k__Bacteria (UID203),5449,104,58, 85,19, 0,0, 0, 0, 13.64,0.00, 0.00,419,377,93,genus,0.77,0.69,0.38,0.43,1.54,0.72,0.5,True
bin.107, k__Bacteria (UID203),5449,104,58, 96,8,0,0, 0, 0, 12.07,0.00, 0.00,389,316,24,class,0.91,0.74,0.93,0.5,1.0,0.66,0.49,False
bin.109, k__Bacteria (UID203),5449, 98,58, 96,2,0,0, 0, 0,0.69,0.00, 0.00,252,86,4,kingdom,1.0,0.34,0.0,0.02,0.05,0.42,0.14,True
bin.11, o__Clostridiales (UID1226), 155, 278, 158, 67, 208, 3,0, 0, 0, 74.95,0.36,33.33,2011,1913,348,genus,0.82,0.78,0.1,0.65,2.93,0.72,0.56,True
bin.110, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,377,139,17,kingdom,1.0,0.37,0.0,0.03,0.06,0.41,0.15,True
bin.112, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,270,185,47,phylum,0.97,0.66,0.91,0.11,0.25,0.53,0.35,False
bin.113, k__Bacteria (UID203),5449,102,58,101,1,0,0, 0, 0,0.86,0.00, 0.00,222,99,5,phylum,0.93,0.41,0.28,0.42,1.52,0.64,0.27,True
bin.12, o__Clostridiales (UID1120), 304, 247, 141, 12, 226, 9,0, 0, 0, 93.14,0.89, 0.00,1611,1506,191,family,0.92,0.86,0.24,0.53,2.56,0.65,0.56,True
bin.121, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,399,162,43,kingdom,1.0,0.41,0.0,0.03,0.06,0.48,0.19,True
bin.127, k__Bacteria (UID203),5449,104,58, 95,9,0,0, 0, 0,2.98,0.00, 0.00,458,197,23,kingdom,1.0,0.43,0.0,0.03,0.05,0.43,0.18,True
bin.13,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,3099,2539,414,genus,0.78,0.64,0.33,0.32,0.93,0.69,0.44,True
bin.14, k__Bacteria (UID2372),131, 177, 106, 39, 136, 2,0, 0, 0, 70.78,0.47, 0.00,1288,1257,227,class,0.99,0.97,0.33,0.05,0.1,0.9,0.87,True
bin.140, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,444,245,10,class,0.89,0.49,0.3,0.37,1.28,0.51,0.25,True
bin.147, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,272,178,18,phylum,0.96,0.63,0.51,0.04,0.07,0.5,0.32,False
bin.15, o__Clostridiales (UID1212), 172, 263, 149, 2,260, 1,0, 0, 0, 98.66,0.67, 0.00,2530,2407,78,family,0.92,0.88,0.33,0.24,0.61,0.91,0.79,True
bin.152, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,259,153,23,phylum,0.97,0.58,0.23,0.27,0.77,0.48,0.28,True
bin.16, o__Bacteroidales (UID2657), 160, 492, 269, 6,482, 4,0, 0, 0, 98.02,0.45,100.00,2128,1946,150,family,0.92,0.84,0.23,0.13,0.29,0.71,0.6,True
bin.17,f__Lachnospiraceae (UID1256), 33, 333, 171,164, 167, 2,0, 0, 0, 56.89,1.17,50.00,1168,1130,254,genus,0.85,0.82,0.16,0.44,1.8,0.77,0.63,True
bin.18,p__Proteobacteria (UID3887), 1487,256, 161, 42, 205, 9,0, 0, 0, 93.99,1.45,66.67,2441,2219,203,order,0.9,0.82,0.47,0.03,0.06,0.74,0.6,False
bin.19,f__Lachnospiraceae (UID1255), 90, 354, 174, 3,342, 8,1, 0, 0, 98.56,3.06, 0.00,3111,2870,72,genus,0.71,0.65,0.13,0.63,2.71,0.68,0.45,True
bin.2, f__Lachnospiraceae (UID1256), 33, 333, 171, 35, 289, 9,0, 0, 0, 88.69,1.20,44.44,2341,2259,183,genus,0.84,0.81,0.15,0.44,1.86,0.79,0.63,True
bin.20, o__Clostridiales (UID1212), 172, 261, 147, 2,258, 1,0, 0, 0, 99.09,0.23, 0.00,2978,2801,175,family,0.94,0.88,0.27,0.03,0.06,0.93,0.82,True
bin.21, o__Clostridiales (UID1226), 155, 274, 157,122, 148, 4,0, 0, 0, 66.24,1.38,100.00,1512,1479,272,kingdom,1.0,0.98,0.0,0.0,0.0,0.92,0.9,True
bin.22, k__Bacteria (UID2329),174, 149,89, 62,86, 1,0, 0, 0, 68.26,1.12,100.00,1076,1008,209,phylum,0.99,0.93,0.28,0.07,0.15,0.7,0.65,True
bin.23, o__Clostridiales (UID1212), 172, 261, 147, 37, 224, 0,0, 0, 0, 87.49,0.00, 0.00,2553,2428,367,genus,0.81,0.77,0.43,0.11,0.25,0.88,0.68,True
