,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1, c__Gammaproteobacteria (UID4443),356, 451, 270, 56, 391, 4,0,0,0, 82.20,0.37, 0.00,2162,2015,69,class,0.9,0.84,0.2,0.06,0.14,0.59,0.49,True
bin.10,c__Gammaproteobacteria (UID4443),356, 451, 270,380,69, 2,0,0,0, 13.17,0.74, 0.00,299,281,59,phylum,0.94,0.88,0.74,0.05,0.1,0.55,0.48,False
bin.100,k__Archaea (UID2),207, 149, 107,131,12, 6,0,0,0,4.91,0.43, 0.00,529,132,25,kingdom,1.0,0.25,0.0,0.17,0.38,0.38,0.09,True
bin.101, k__Bacteria (UID203),5449, 99,53, 92,7,0,0,0,0,9.43,0.00, 0.00,607,594,87,class,0.96,0.94,0.59,0.05,0.11,0.77,0.72,False
bin.102, k__Bacteria (UID203),5449,102,58, 66,30, 6,0,0,0, 55.17, 10.34,16.67,662,640,84,class,0.98,0.95,0.62,0.04,0.09,0.63,0.6,False
bin.103, c__Gammaproteobacteria (UID4443),356, 451, 270, 44, 403, 4,0,0,0, 91.67,0.98,25.00,1899,1805,67,family,0.84,0.8,0.55,0.04,0.07,0.77,0.61,False
bin.104,k__Archaea (UID2),207, 149, 107,129,13, 7,0,0,0,7.25,0.50, 0.00,483,182,15,kingdom,1.0,0.38,0.0,0.1,0.22,0.36,0.14,True
bin.105,p__Cyanobacteria (UID2143), 129, 472, 368,312, 151, 9,0,0,0, 31.51,0.89,33.33,505,502,90,phylum,0.99,0.99,1.0,0.07,0.16,0.93,0.92,False
bin.106, k__Bacteria (UID203),5449,104,58, 69,35, 0,0,0,0, 33.70,0.00, 0.00,1072,1034,116,order,0.96,0.93,0.08,0.2,0.46,0.73,0.68,True
bin.107,k__Archaea (UID2),207, 149, 107,135,14, 0,0,0,0,2.11,0.00, 0.00,463,118,10,kingdom,1.0,0.25,0.0,0.11,0.24,0.36,0.09,True
