,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.100, k__Bacteria (UID203),5449,103,57, 93,10, 0,0, 0, 0,6.38,0.00, 0.00,260,259,63,genus,0.96,0.96,0.31,0.18,0.46,0.83,0.8,True
bin.102, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1299,460,152,kingdom,0.99,0.35,0.0,0.0,0.0,0.46,0.16,True
bin.103,k__Archaea (UID2),207, 149, 107,132,3,7,2, 5, 0,4.45,3.83,25.58,684,184,85,kingdom,1.0,0.27,0.0,0.1,0.21,0.4,0.11,True
bin.104, k__Bacteria (UID203),5449,104,58, 70,26, 7,1, 0, 0, 45.13, 14.66,60.00,1468,1427,251,class,0.97,0.95,0.37,0.02,0.04,0.76,0.72,True
bin.107, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,855,334,65,kingdom,1.0,0.39,0.0,0.02,0.04,0.42,0.16,True
bin.109, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1342,466,153,kingdom,1.0,0.35,0.0,0.04,0.08,0.44,0.15,True
bin.11, f__Flavobacteriaceae (UID2817),81, 511, 283, 61, 421, 29, 0, 0, 0, 85.61,4.28,37.93,1906,1815,218,family,0.91,0.87,0.37,0.23,0.56,0.7,0.61,True
bin.111,k__Archaea (UID2),207, 149, 107,145,4,0,0, 0, 0,0.29,0.00, 0.00,608,265,100,kingdom,1.0,0.44,0.08,0.03,0.07,0.41,0.18,True
bin.113, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,290,258,82,genus,0.57,0.51,0.12,0.68,5.13,0.49,0.25,True
bin.114,k__Bacteria (UID1453),901, 171, 117, 22, 147, 2,0, 0, 0, 84.68,1.71,50.00,1254,1031,69,phylum,0.78,0.64,0.04,0.63,3.33,0.46,0.3,True
bin.116, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,613,235,55,kingdom,1.0,0.38,0.0,0.03,0.05,0.42,0.16,True
bin.117,k__Archaea (UID2),207, 149, 107,137,12, 0,0, 0, 0,4.01,0.00, 0.00,300,82,40,kingdom,1.0,0.27,0.0,0.16,0.36,0.39,0.11,True
bin.119, root (UID1), 5656, 56,24, 46,0,1,7, 1, 1,5.21, 11.81, 0.00,637,138,82,kingdom,1.0,0.22,0.0,0.25,0.59,0.37,0.08,True
bin.12,k__Bacteria (UID203),5449,104,58, 52,47, 4,1, 0, 0, 65.58,8.62,42.86,2015,1913,383,class,0.94,0.89,0.21,0.08,0.18,0.64,0.57,True
bin.120,s__algicola (UID2846), 47, 571, 303,109, 444, 18, 0, 0, 0, 80.35,3.38,33.33,1634,1606,224,order,0.97,0.95,0.52,0.15,0.34,0.8,0.77,False
bin.122, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1398,165,84,kingdom,1.0,0.12,0.0,0.07,0.14,0.36,0.04,True
bin.124, c__Gammaproteobacteria (UID4274),112, 581, 290,192, 376, 13, 0, 0, 0, 65.54,2.10,38.46,1111,1006,104,class,0.9,0.81,0.13,0.15,0.36,0.53,0.43,True
