,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, p__Firmicutes (UID1022), 100, 295, 158,183, 109,3,0,0, 0, 28.48,1.27, 0.00,777,770,50,class,0.98,0.97,0.59,0.03,0.05,0.98,0.95,False
maxbin2.002, k__Bacteria (UID203),5449,103,57, 76,27,0,0,0, 0, 40.35,0.00, 0.00,883,863,48,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.93,True
maxbin2.003,o__Clostridiales (UID1120), 304, 250, 143,192,58,0,0,0, 0,6.57,0.00, 0.00,194,183,44,genus,0.79,0.74,1.0,0.23,0.63,0.96,0.72,False
maxbin2.004, c__Bacilli (UID285), 586, 325, 181,245,78,2,0,0, 0, 22.20,1.10, 0.00,673,641,84,genus,0.81,0.77,0.95,0.22,0.56,0.98,0.75,False
maxbin2.005, c__Bacilli (UID285), 586, 325, 181,215,84,22, 3,1, 0, 27.14,7.74,51.35,916,777,164,genus,0.78,0.66,0.93,0.47,1.91,0.9,0.6,False
maxbin2.006,k__Bacteria (UID2372),131, 177, 106, 79,81,17, 0,0, 0, 46.86,9.29, 0.00,1368,1217,130,genus,0.81,0.72,0.83,0.44,1.49,0.84,0.61,False
maxbin2.007,o__Clostridiales (UID1212), 172, 261, 147,128, 132,1,0,0, 0, 47.96,0.34,100.00,972,936,66,family,0.96,0.93,0.25,0.06,0.12,0.78,0.72,True
maxbin2.008, k__Bacteria (UID203),5449,104,58, 55,20,28, 1,0, 0, 56.90, 27.59,38.71,1647,1586,378,family,0.92,0.89,1.0,0.03,0.07,0.94,0.84,False
maxbin2.009,o__Clostridiales (UID1226), 155, 274, 157, 93, 172,7,1,0, 1, 63.19,3.64,40.00,1734,1684,165,genus,0.8,0.78,0.94,0.14,0.34,0.92,0.72,False
maxbin2.010, c__Bacilli (UID285), 586, 325, 181,145, 173,7,0,0, 0, 53.67,2.27,28.57,1371,1244,53,class,0.96,0.87,0.24,0.17,0.4,0.73,0.63,True
maxbin2.011,o__Clostridiales (UID1212), 172, 261, 147,151, 109,1,0,0, 0, 41.16,0.11,100.00,949,907,76,genus,0.79,0.75,0.31,0.06,0.13,0.78,0.58,True
maxbin2.012,k__Bacteria (UID2372),131, 177, 106, 4,140,31, 2,0, 0, 98.11, 17.66, 0.00,2400,2190,192,genus,0.82,0.75,0.95,0.1,0.22,0.97,0.72,False
maxbin2.013,k__Bacteria (UID2329),174, 149,89, 63,75,9,1,1, 0, 50.94, 14.61,38.89,2169,2044,458,order,0.95,0.89,0.92,0.2,0.5,0.88,0.79,False
maxbin2.014,o__Clostridiales (UID1226), 155, 278, 158,124, 106,33, 15, 0, 0, 58.74, 26.90,11.54,2293,2231,262,genus,0.85,0.83,0.23,0.11,0.25,0.9,0.75,True
maxbin2.015, k__Bacteria (UID203),5449, 98,58, 95,3, 0,0,0, 0,1.55,0.00, 0.00,370,173,30,phylum,0.95,0.45,0.83,0.41,1.13,0.56,0.25,False
maxbin2.016, p__Actinobacteria (UID2112),31, 211, 124, 16, 190,5,0,0, 0, 90.55,2.42,60.00,1358,1323,159,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
maxbin2.017,k__Bacteria (UID2372),131, 177, 106, 2,168,7,0,0, 0, 98.11,3.23, 0.00,1756,1670,93,order,0.99,0.94,0.68,0.03,0.06,0.97,0.91,False
maxbin2.018, c__Bacilli (UID285), 586, 325, 181, 64, 230,29, 2,0, 0, 88.73, 13.03,34.29,3441,3032,212,genus,0.77,0.68,0.57,0.11,0.25,0.81,0.55,False
maxbin2.019, k__Bacteria (UID203),5449,102,56, 92,10,0,0,0, 0, 16.07,0.00, 0.00,750,648,96,phylum,0.98,0.85,0.67,0.08,0.16,0.73,0.62,False
maxbin2.020,o__Clostridiales (UID1226), 155, 278, 158, 39, 113, 101, 23, 2, 0, 87.01, 61.54,23.63,3889,3743,381,genus,0.87,0.83,0.23,0.13,0.3,0.88,0.74,True
maxbin2.021, k__Bacteria (UID203),5449,104,58, 77,27,0,0,0, 0, 43.10,0.00, 0.00,2572,2245,490,phylum,0.98,0.86,0.94,0.32,0.76,0.8,0.69,False
maxbin2.022, k__Bacteria (UID203),5449,103,57, 95,7, 1,0,0, 0,4.31,0.88, 0.00,529,446,77,phylum,0.98,0.82,0.97,0.38,0.9,0.77,0.64,False
maxbin2.023, k__Bacteria (UID203),5449,104,58, 8, 58,24, 14, 0, 0, 87.93, 37.93,51.52,3406,3276,116,genus,0.83,0.79,0.31,0.61,2.28,0.83,0.66,True
maxbin2.024, k__Bacteria (UID203),5449,104,58, 93,10,1,0,0, 0, 17.24,1.72,100.00,669,592,147,genus,0.82,0.73,0.31,0.05,0.09,0.89,0.65,True
maxbin2.025,o__Clostridiales (UID1120), 304, 249, 142,182,65,2,0,0, 0, 10.45,0.70,100.00,1172,996,228,genus,0.58,0.5,0.82,0.64,4.22,0.83,0.41,False
maxbin2.026, f__Lachnospiraceae (UID1256), 33, 333, 171, 60, 257,13, 3,0, 0, 78.75,5.61,13.64,2200,2093,98,phylum,1.0,0.95,0.83,0.02,0.04,0.89,0.85,False
maxbin2.027, k__Bacteria (UID203),5449,104,58, 83,21,0,0,0, 0, 31.03,0.00, 0.00,2276,2023,366,genus,0.78,0.69,0.83,0.37,1.19,0.77,0.53,False
maxbin2.028,o__Clostridiales (UID1226), 155, 274, 157,139, 105,28, 2,0, 0, 52.40, 14.07,23.53,2028,1897,259,genus,0.75,0.7,0.52,0.17,0.42,0.87,0.61,False
maxbin2.029, k__Bacteria (UID203),5449,103,57, 2, 85,16, 0,0, 0, 97.37,7.60,62.50,2275,2192,84,class,0.96,0.93,0.56,0.04,0.07,0.76,0.7,False
maxbin2.030,o__Clostridiales (UID1120), 304, 249, 142,204,41,4,0,0, 0,5.81,1.10, 0.00,1406,1142,213,genus,0.58,0.47,0.65,0.77,5.71,0.79,0.37,False
maxbin2.031, c__Gammaproteobacteria (UID4201),1164,271, 170, 0,263,8,0,0, 0, 100.00, 2.45,75.00,2534,2137,378,order,0.89,0.75,0.36,0.06,0.13,0.69,0.52,True
maxbin2.032,o__Bacteroidales (UID2657), 160, 492, 269,173, 316,3,0,0, 0, 60.59,0.93,33.33,1526,1387,148,class,0.97,0.88,0.9,0.09,0.2,0.71,0.63,False
maxbin2.033, k__Bacteria (UID203),5449,103,57, 30,40,19, 14, 0, 0, 62.36, 28.22,55.74,2438,2370,232,genus,0.86,0.84,0.27,0.22,0.62,0.79,0.66,True
maxbin2.034, k__Bacteria (UID203),5449,103,58, 61,24,14, 4,0, 0, 62.07, 34.48,30.77,3000,2744,469,phylum,0.99,0.9,0.86,0.15,0.35,0.78,0.71,False
maxbin2.035,o__Bacteroidales (UID2657), 160, 491, 268,255, 166,63, 7,0, 0, 39.19, 13.65,17.86,1781,1559,211,order,0.95,0.83,0.98,0.15,0.34,0.76,0.64,False
maxbin2.036,o__Clostridiales (UID1226), 155, 278, 158, 66, 173,38, 1,0, 0, 74.48, 17.42, 7.32,2283,2184,120,genus,0.85,0.81,0.91,0.49,1.0,0.91,0.74,False
maxbin2.037,o__Clostridiales (UID1226), 155, 274, 157, 98, 131,42, 3,0, 0, 69.26, 19.90,49.02,2344,2292,156,genus,0.84,0.82,0.18,0.15,0.38,0.78,0.63,True
maxbin2.038,o__Bacteroidales (UID2657), 160, 492, 269,130, 308,53, 1,0, 0, 68.62, 12.67, 3.57,1857,1695,106,phylum,0.99,0.91,0.78,0.03,0.05,0.74,0.67,False
maxbin2.039, f__Lachnospiraceae (UID1255), 90, 354, 174, 4,320,29, 1,0, 0, 97.99,2.70, 3.12,2721,2589,122,family,0.92,0.88,0.13,0.5,1.77,0.7,0.62,True
maxbin2.040, k__Bacteria (UID203),5449,104,58, 1, 75,27, 1,0, 0, 98.28, 17.01, 3.33,4144,3672,289,genus,0.72,0.64,1.0,0.05,0.1,0.95,0.61,False
maxbin2.041,o__Clostridiales (UID1212), 172, 263, 149, 5,255,3,0,0, 0, 97.43,1.23, 0.00,2688,2439,185,phylum,0.97,0.88,0.79,0.07,0.15,0.65,0.57,False
maxbin2.042,o__Clostridiales (UID1226), 155, 278, 158, 56, 147,64, 11, 0, 0, 86.09, 35.92,53.61,5383,5017,640,genus,0.78,0.73,0.37,0.39,1.47,0.77,0.56,True
maxbin2.043,k__Bacteria (UID2372),131, 176, 105, 13, 163,0,0,0, 0, 90.48,0.00, 0.00,1783,1607,99,genus,0.59,0.54,0.16,0.73,5.54,0.59,0.32,True
