sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	nosemi_500/output_recluster_bins/bin.19.fa	evo_1049056.011	0.9889337665170964	1.0	3391940	3354404	3354404	0.8666666666666667	1.0	30	26	26
gsa	nosemi_500/output_recluster_bins/bin.13.fa	evo_1035930.029	0.9959104637216225	1.0	2422035	2412130	2412130	0.921875	1.0	64	59	59
gsa	nosemi_500/output_recluster_bins/bin.23.fa	1036539	0.988860677451037	1.0	4727397	4674737	4674737	0.8888888888888888	1.0	63	56	56
gsa	nosemi_500/output_recluster_bins/bin.9.fa	1049005	1.0	1.0	4107833	4107833	4107833	1.0	1.0	23	23	23
gsa	nosemi_500/output_recluster_bins/recluster_8.bin.0.fa	evo_1049056.015	0.9988584417284367	1.0	3369079	3365233	3365233	0.9285714285714286	1.0	28	26	26
gsa	nosemi_500/output_recluster_bins/recluster_21.bin.2.fa	1285_BH	0.5167675807496556	1.0	8836725	4566533	4566533	0.07317073170731707	1.0	82	6	6
gsa	nosemi_500/output_recluster_bins/bin.5.fa	1035900	0.9987192891142045	0.9998512180542976	7287359	7278026	7279109	0.9587628865979382	0.9893617021276596	97	93	94
gsa	nosemi_500/output_recluster_bins/bin.11.fa	evo_1286_AP.026	0.9949221022279838	0.9998150073280767	3226729	3210344	3210938	0.8	0.9411764705882353	20	16	17
gsa	nosemi_500/output_recluster_bins/bin.15.fa	1030836	1.0	0.9997968467761217	4896786	4896786	4897781	1.0	0.9855072463768116	68	68	69
gsa	nosemi_500/output_recluster_bins/bin.17.fa	evo_1035930.032	1.0	0.999564238063718	2293831	2293831	2294831	1.0	0.9827586206896551	57	57	58
gsa	nosemi_500/output_recluster_bins/bin.2.fa	evo_1049056.031	0.7420651960624718	0.9993440954219697	4545796	3373277	3375491	0.0422360248447205	0.9714285714285714	805	34	35
gsa	nosemi_500/output_recluster_bins/recluster_12.bin.1.fa	evo_1286_AP.008	0.9688186945087389	0.9988203079610891	3488725	3379942	3383934	0.6363636363636364	0.7777777777777778	22	14	18
gsa	nosemi_500/output_recluster_bins/bin.4.fa	1035930	0.8598647803621216	0.9987503253886916	2552292	2194626	2197372	0.8082191780821918	0.9833333333333333	73	59	60
gsa	nosemi_500/output_recluster_bins/recluster_25.bin.0.fa	1049089	1.0	0.9986889817171203	3120193	3120193	3124289	1.0	0.8888888888888888	24	24	27
gsa	nosemi_500/output_recluster_bins/bin.27.fa	1220_AD	1.0	0.9984086648614872	3475186	3475186	3480725	1.0	0.7804878048780488	32	32	41
gsa	nosemi_500/output_recluster_bins/bin.18.fa	1030755	0.9969995929999457	0.9973819794289717	4616707	4602855	4614937	0.9759036144578314	0.9310344827586207	83	81	87
gsa	nosemi_500/output_recluster_bins/bin.7.fa	1036641	0.999156792750398	0.9972592689736703	2625689	2623475	2630685	0.993103448275862	0.9664429530201343	145	144	149
gsa	nosemi_500/output_recluster_bins/recluster_6.bin.1.fa	1036608	0.9621350394131098	0.9970119898992575	3284567	3160197	3169668	0.8571428571428571	0.8571428571428571	77	66	77
gsa	nosemi_500/output_recluster_bins/recluster_12.bin.0.fa	evo_1286_AP.037	0.9833338400267534	0.9966882541033537	3124835	3072756	3082966	0.6666666666666666	0.8235294117647058	21	14	17
gsa	nosemi_500/output_recluster_bins/bin.31.fa	1036554	1.0	0.9966485510997142	2647560	2647560	2656463	1.0	0.76	19	19	25
gsa	nosemi_500/output_recluster_bins/recluster_25.bin.1.fa	1030878	0.994073839001257	0.9964409456385847	3296063	3276530	3288233	0.7272727272727273	0.7272727272727273	22	16	22
gsa	nosemi_500/output_recluster_bins/bin.26.fa	1030752	1.0	0.9953854280262808	6248753	6248753	6277722	1.0	0.8214285714285714	69	69	84
gsa	nosemi_500/output_recluster_bins/bin.24.fa	1139_AG	1.0	0.9929664309868913	7226624	7226624	7277813	1.0	0.4626865671641791	31	31	67
gsa	nosemi_500/output_recluster_bins/recluster_21.bin.1.fa	1052947	0.9687253228005692	0.9915272441370375	4879251	4726654	4767044	0.8979591836734694	0.9166666666666666	49	44	48
gsa	nosemi_500/output_recluster_bins/recluster_16.bin.0.fa	1036755	0.9900220886828638	0.9914407085932965	6472998	6408411	6463736	0.968421052631579	0.8440366972477065	95	92	109
gsa	nosemi_500/output_recluster_bins/recluster_6.bin.0.fa	1048783	0.9805783638487872	0.9904380767058196	2447940	2400397	2423571	0.927536231884058	0.8888888888888888	69	64	72
gsa	nosemi_500/output_recluster_bins/recluster_16.bin.1.fa	evo_1286_AP.033	0.9804272488929264	0.9782217630013677	3091032	3030532	3098001	0.44	0.6470588235294118	25	11	17
gsa	nosemi_500/output_recluster_bins/recluster_12.bin.2.fa	1286_AP	0.9970082682086006	0.9760075965748187	2912360	2903647	2975025	0.7619047619047619	0.8888888888888888	21	16	18
gsa	nosemi_500/output_recluster_bins/recluster_8.bin.1.fa	1049056	0.501120247821083	0.921700468520826	6000458	3006951	3262395	0.5869565217391305	0.7941176470588235	46	27	34
gsa	nosemi_500/output_recluster_bins/bin.3.fa	1365_A	0.9299956571734	0.9046332333579804	6825048	6347265	7016396	0.8429752066115702	0.6731503994442515	2299	1938	2879
gsa	nosemi_500/output_recluster_bins/bin.20.fa	evo_1035930.011	0.9968411891630232	0.8561687944065446	1941870	1935736	2260928	0.9215686274509803	0.8392857142857143	51	47	56
gsa	nosemi_500/output_recluster_bins/bin.0.fa	1036743	0.955955004788752	0.8460989288377495	4512658	4313898	5098574	0.9278033794162827	0.6364594309799789	1302	1208	1898
gsa	nosemi_500/output_recluster_bins/recluster_1.bin.0.fa	1036707	0.6300705663210304	0.7970236295228823	5065731	3191768	4004609	0.6453804347826086	0.625	736	475	760
gsa	nosemi_500/output_recluster_bins/bin.14.fa	1048993	0.9564831025565497	0.7444012028865093	2827913	2704851	3633593	0.9669491525423729	0.45860128617363344	1180	1141	2488
gsa	nosemi_500/output_recluster_bins/recluster_21.bin.0.fa	1052944	0.5063610467486492	0.3782591616578106	3875620	1962463	5188144	0.5094339622641509	0.2903225806451613	53	27	93
gsa	nosemi_500/output_recluster_bins/recluster_21.bin.3.fa	1053058	0.6350790992104797	0.25360631722642035	2072271	1316056	5189366	0.6875	0.34375	48	33	96
gsa	nosemi_500/output_recluster_bins/recluster_1.bin.1.fa	1036707	0.5704846967736533	0.17693063167964712	1241993	708538	4004609	0.47214076246334313	0.2118421052631579	341	161	760
gsa	nosemi_500/output_recluster_bins/recluster_8.bin.2.fa	evo_1049056.013		0.1479719130627245	774248	520134	3515086		0.23076923076923078	13	6	26
