,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10155, k__Bacteria (UID203), 5449,103,57, 82,21, 0,0, 0, 0, 28.07,0.00, 0.00,767,758,90,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
bin.11007, k__Bacteria (UID203), 5449,104,58, 89,15, 0,0, 0, 0, 22.41,0.00, 0.00,745,727,63,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.11265, f__Lachnospiraceae (UID1286),57, 420, 207,239, 179, 2,0, 0, 0, 44.55,0.48, 0.00,1291,1262,127,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.11740, k__Bacteria (UID203), 5449,103,57, 73,30, 0,0, 0, 0, 45.61,0.00, 0.00,882,868,101,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
bin.12046, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,547,539,70,phylum,0.99,0.98,1.0,0.47,0.99,0.94,0.93,False
bin.13463, root (UID1),5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,241,239,18,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
bin.14219, k__Bacteria (UID203), 5449,104,58,100,4,0,0, 0, 0,6.03,0.00, 0.00,339,307,37,genus,0.9,0.81,0.06,0.28,0.79,0.64,0.52,True
bin.14345, k__Bacteria (UID203), 5449,104,58, 98,6,0,0, 0, 0,8.62,0.00, 0.00,488,473,45,genus,0.93,0.9,0.78,0.02,0.05,0.95,0.86,False
bin.14591, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,341,333,13,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.15034, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,233,227,10,genus,0.92,0.89,0.33,0.06,0.14,0.83,0.75,True
bin.1567, p__Bacteroidetes (UID2605),350, 314, 208, 2,310, 2,0, 0, 0, 99.04,0.96, 0.00,1717,1681,38,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.1746, o__Clostridiales (UID1212),172, 263, 149, 62, 201, 0,0, 0, 0, 90.27,0.00, 0.00,1594,1559,127,order,0.99,0.97,0.35,0.02,0.05,0.98,0.95,True
bin.2371,p__Actinobacteria (UID2112), 31, 211, 124, 4,203, 4,0, 0, 0, 97.18,3.23,75.00,1761,1704,93,order,0.97,0.94,0.23,0.02,0.05,0.92,0.86,True
bin.3454, o__Bacteroidales (UID2617),213, 406, 265, 77, 329, 0,0, 0, 0, 79.06,0.00, 0.00,1628,1599,60,family,0.96,0.94,0.19,0.03,0.06,0.96,0.9,True
