,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10,k__Bacteria (UID203),5449, 99,53, 76,9, 5,3,3,3, 34.91, 61.32, 1.30,1708,1621,355,class,0.85,0.8,0.49,0.04,0.08,0.63,0.5,False
bin.100, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,221,214,57,phylum,0.92,0.89,0.87,0.06,0.12,0.66,0.59,False
bin.102, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,791,370,46,kingdom,0.98,0.46,0.0,0.0,0.0,0.43,0.2,True
bin.103, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,589,208,78,kingdom,1.0,0.35,0.0,0.04,0.09,0.41,0.14,True
bin.104, k__Bacteria (UID203),5449,104,58, 45,38,18, 3,0,0, 47.93, 12.18, 3.70,959,915,164,family,0.55,0.52,0.13,0.42,1.68,0.57,0.3,True
bin.105, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,350,295,69,phylum,0.82,0.69,0.33,0.57,2.53,0.47,0.32,True
bin.1050,k__Bacteria (UID203),5449,104,58,101,3, 0,0,0,0,1.88,0.00, 0.00,276,115,29,kingdom,0.98,0.41,0.0,0.0,0.0,0.42,0.17,True
bin.106, k__Bacteria (UID203),5449,103,57, 82,20,1,0,0,0, 35.96,1.75, 0.00,1127,990,235,family,0.51,0.45,0.22,0.36,1.32,0.47,0.21,True
bin.109, c__Gammaproteobacteria (UID4201),1164,275, 174,106, 153,16, 0,0,0, 54.17,6.23, 0.00,1010,954,108,family,0.53,0.5,0.07,0.45,1.98,0.54,0.27,True
bin.112, k__Bacteria (UID203),5449, 99,53, 96,2, 0,1,0,0,3.77,3.77, 0.00,437,398,71,class,0.79,0.72,0.25,0.68,4.46,0.49,0.35,True
bin.113, p__Euryarchaeota (UID3), 148, 188, 125, 36, 120,30, 2,0,0, 79.54, 13.96,66.67,1322,1260,202,kingdom,1.0,0.95,0.38,0.07,0.14,0.89,0.85,True
bin.115, p__Proteobacteria (UID3880), 1495,261, 164, 9,248,4,0,0,0, 96.34,2.44, 0.00,2653,2509,91,class,0.92,0.87,0.11,0.55,2.05,0.58,0.51,True
bin.117,k__Archaea (UID2),207, 149, 107, 31,46,60, 12, 0,0, 74.45, 52.39,82.29,1928,1784,324,kingdom,1.0,0.93,0.1,0.06,0.13,0.61,0.56,True
bin.118, k__Bacteria (UID203),5449,104,58, 73,29,2,0,0,0, 45.69,2.59,100.00,835,798,118,class,0.88,0.85,0.3,0.03,0.06,0.57,0.48,True
bin.119, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,194,175,97,genus,0.49,0.44,0.63,0.71,5.4,0.45,0.2,False
bin.1204, k__Bacteria (UID3060),138, 338, 246, 44, 266,28, 0,0,0, 83.54,8.74, 0.00,1110,1015,27,genus,0.48,0.44,0.4,0.13,0.3,0.54,0.24,True
bin.121, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,438,190,55,kingdom,1.0,0.43,0.13,0.03,0.07,0.46,0.2,True
bin.1220,k__Bacteria (UID203),5449,104,58, 88,7, 6,3,0,0, 24.14, 17.24,20.00,276,238,33,phylum,0.79,0.68,0.19,0.6,2.73,0.47,0.32,True
bin.123, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,126,109,61,genus,0.55,0.48,0.45,0.58,3.77,0.39,0.19,True
bin.126, c__Gammaproteobacteria (UID4444),263, 506, 232,194, 305,7,0,0,0, 63.37,0.86,42.86,1724,1603,340,class,0.91,0.85,0.26,0.07,0.15,0.61,0.51,True
bin.13,root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,563,541,64,phylum,0.99,0.95,0.74,0.02,0.05,0.64,0.61,False
bin.130,k__Archaea (UID2),207, 149, 107, 46,57,40, 6,0,0, 63.24, 31.77,39.66,1357,1245,261,kingdom,1.0,0.92,0.13,0.06,0.13,0.61,0.56,True
bin.133, p__Proteobacteria (UID3214), 2231,190, 119,111,69,9,1,0,0, 47.10,7.56, 8.33,1086,1055,111,family,0.93,0.91,0.26,0.14,0.31,0.69,0.62,True
bin.134, k__Bacteria (UID203),5449,104,58, 93,11,0,0,0,0, 13.79,0.00, 0.00,239,223,37,phylum,0.96,0.9,0.51,0.09,0.19,0.53,0.47,False
bin.136, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,213,193,34,order,0.7,0.63,0.39,0.33,1.12,0.54,0.34,True
bin.137, k__Bacteria (UID203),5449,104,58, 88,11,4,1,0,0, 25.00, 10.34, 0.00,636,631,70,class,0.99,0.98,0.71,0.03,0.05,0.76,0.75,False
bin.14,k__Bacteria (UID203),5449,103,58, 19,44,27, 12, 1,0, 79.78, 47.41,14.49,1600,1406,212,phylum,0.83,0.73,0.26,0.59,2.86,0.49,0.36,True
bin.140, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,297,156,79,phylum,0.88,0.46,0.53,0.21,0.54,0.42,0.2,False
bin.142, p__Euryarchaeota (UID3), 148, 188, 125,116,72,0,0,0,0, 38.03,0.00, 0.00,726,646,156,kingdom,1.0,0.89,0.11,0.1,0.23,0.57,0.51,True
bin.1425,root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,289,123,32,kingdom,1.0,0.43,0.07,0.08,0.18,0.41,0.17,True
bin.143, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,340,307,148,genus,0.52,0.47,0.56,0.17,0.42,0.48,0.23,False
bin.144, k__Bacteria (UID203),5449,104,58, 63,36,4,1,0,0, 60.50,9.48,14.29,1269,1223,219,phylum,0.99,0.95,0.73,0.06,0.13,0.62,0.59,False
bin.146, c__Gammaproteobacteria (UID4761), 52, 693, 297,517, 174,2,0,0,0, 27.82,0.22, 0.00,1216,1195,276,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.96,True
