,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1, o__Clostridiales (UID1212),172, 263, 149,102, 159, 2,0,0, 0, 57.02,1.34, 0.00,1327,1228,238,family,0.92,0.85,0.14,0.41,1.65,0.66,0.56,True
bin.10, k__Bacteria (UID203), 5449,103,57, 57,44, 2,0,0, 0, 68.71,3.51,50.00,2198,2125,356,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
bin.100,f__Lachnospiraceae (UID1286),57, 420, 207, 1,416, 3,0,0, 0, 99.52,0.13,33.33,2380,2292,42,family,0.95,0.92,0.43,0.05,0.11,0.95,0.87,True
bin.105,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,450,182,9,kingdom,0.99,0.4,0.0,0.0,0.0,0.49,0.2,True
bin.107,k__Bacteria (UID203), 5449,104,58, 78,26, 0,0,0, 0, 30.49,0.00, 0.00,683,647,149,class,0.96,0.91,0.25,0.03,0.06,0.75,0.68,True
bin.109,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,237,231,40,genus,0.87,0.84,0.55,0.78,7.51,0.96,0.81,False
bin.11,o__Clostridiales (UID1212),172, 263, 149, 24, 227, 12, 0,0, 0, 91.08,4.15,91.67,1830,1735,139,class,0.94,0.89,0.07,0.47,0.99,0.64,0.57,True
bin.116,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,269,189,10,phylum,0.96,0.68,0.92,0.41,0.94,0.72,0.49,False
bin.118,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,467,368,103,phylum,0.94,0.74,0.97,0.47,0.99,0.76,0.56,False
bin.12, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,267,254,46,phylum,0.96,0.91,1.0,0.03,0.07,0.87,0.79,False
bin.122,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,396,345,36,phylum,0.98,0.86,1.0,0.02,0.04,0.81,0.69,False
bin.128, k__Bacteria (UID2328), 3167,126,75, 0,125, 1,0,0, 0, 100.00, 0.11, 0.00,1470,1404,29,class,0.98,0.93,0.11,0.06,0.13,0.95,0.88,True
bin.129,k__Bacteria (UID203), 5449,104,58,102,2,0,0,0, 0,0.31,0.00, 0.00,219,117,19,phylum,0.98,0.53,0.16,0.19,0.47,0.49,0.25,True
bin.13, k__Bacteria (UID203), 5449,104,58, 76,28, 0,0,0, 0, 26.46,0.00, 0.00,609,568,161,family,0.98,0.92,0.31,0.06,0.14,0.95,0.87,True
bin.130,f__Lachnospiraceae (UID1286),57, 420, 207, 7,409, 4,0,0, 0, 96.62,0.79, 0.00,2677,2516,47,genus,0.79,0.74,0.06,0.28,0.85,0.7,0.52,True
bin.137,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,354,96,6,kingdom,1.0,0.27,0.0,0.02,0.04,0.45,0.12,True
bin.145,k__Bacteria (UID203), 5449,104,58, 96,8,0,0,0, 0, 10.34,0.00, 0.00,293,284,5,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.15, c__Clostridia (UID1118),387, 223, 124,111, 110, 2,0,0, 0, 41.28,0.83, 0.00,807,791,185,genus,0.92,0.9,0.45,0.03,0.06,0.96,0.87,False
bin.153,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,320,252,45,class,0.87,0.68,0.56,0.22,0.61,0.67,0.46,False
bin.16,o__Clostridiales (UID1212),172, 263, 149, 24, 236, 3,0,0, 0, 89.54,1.68, 0.00,1829,1745,217,family,0.97,0.92,0.15,0.15,0.37,0.9,0.83,True
bin.164, o__Clostridiales (UID1212),172, 263, 149, 17, 240, 6,0,0, 0, 91.14,2.77,50.00,2085,1951,95,family,0.91,0.85,0.09,0.55,2.05,0.72,0.61,True
bin.17,p__Bacteroidetes (UID2605),350, 314, 208, 10, 300, 4,0,0, 0, 95.91,1.68,50.00,1745,1689,94,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.18, k__Bacteria (UID203), 5449,104,58, 79,25, 0,0,0, 0, 31.97,0.00, 0.00,1697,1670,412,kingdom,1.0,0.98,0.0,0.0,0.0,0.98,0.96,True
bin.19,o__Bacteroidales (UID2617),213, 406, 265,271, 135, 0,0,0, 0, 31.68,0.00, 0.00,906,888,251,family,0.98,0.96,0.78,0.02,0.05,0.98,0.94,False
bin.190, k__Bacteria (UID2329), 174, 149,89, 2,147, 0,0,0, 0, 98.50,0.00, 0.00,1486,1454,33,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.20, k__Bacteria (UID203), 5449,102,56, 82,20, 0,0,0, 0, 30.71,0.00, 0.00,1173,1155,250,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.94,True
bin.21, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1234,1119,199,genus,0.7,0.63,0.57,0.28,0.89,0.86,0.54,False
bin.212,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,590,439,18,phylum,0.98,0.73,0.75,0.02,0.04,0.67,0.49,False
bin.22,o__Clostridiales (UID1120),304, 250, 143, 25, 225, 0,0,0, 0, 87.25,0.00, 0.00,2069,2033,265,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.220,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,266,89,2,kingdom,1.0,0.33,0.0,0.03,0.07,0.44,0.15,True
bin.23, k__Bacteria (UID203), 5449,104,58, 90,14, 0,0,0, 0, 21.55,0.00, 0.00,498,463,114,family,0.96,0.89,0.07,0.49,1.44,0.7,0.62,True
bin.239, o__Clostridiales (UID1212),172, 263, 149, 7,256, 0,0,0, 0, 95.30,0.00, 0.00,1769,1733,16,family,0.97,0.95,0.09,0.08,0.17,0.95,0.9,True
bin.24,p__Bacteroidetes (UID2605),350, 314, 208,273,41, 0,0,0, 0,7.42,0.00, 0.00,310,304,83,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
bin.26, root (UID1),5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,494,451,100,genus,0.64,0.59,0.59,0.8,7.63,0.89,0.52,False
bin.27,o__Clostridiales (UID1212),172, 263, 149,181,81, 1,0,0, 0, 24.26,0.22, 0.00,768,683,180,family,0.91,0.81,0.08,0.22,0.62,0.64,0.52,True
bin.29,o__Bacteroidales (UID2657),160, 492, 269,100, 384, 8,0,0, 0, 84.65,2.32,50.00,3039,2956,134,genus,0.94,0.92,0.78,0.08,0.18,0.96,0.88,False
