,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001,o__Bacteroidales (UID2657),160, 492, 269,158, 326,8,0,0, 0, 63.66,0.93,12.50,2378,2211,290,phylum,0.99,0.92,0.97,0.07,0.16,0.84,0.77,False
maxbin2.002, k__Bacteria (UID203), 5449,103,57, 45,39,19, 0,0, 0, 68.10, 19.46, 0.00,3124,2970,255,class,0.98,0.93,0.93,0.07,0.15,0.9,0.84,False
maxbin2.003,o__Bacteroidales (UID2657),160, 492, 269,221, 229,42, 0,0, 0, 57.06,8.55,45.24,2145,2094,142,class,0.99,0.97,0.91,0.04,0.08,0.97,0.94,False
maxbin2.004,o__Bacteroidales (UID2657),160, 492, 269, 53, 422,16, 1,0, 0, 89.33,3.35, 5.26,4262,4198,343,phylum,1.0,0.98,1.0,0.19,0.44,0.96,0.94,False
maxbin2.005,o__Bacteroidales (UID2657),160, 492, 269,196, 223,72, 1,0, 0, 60.42, 14.88,66.67,2824,2701,297,class,0.98,0.94,0.96,0.04,0.08,0.95,0.89,False
maxbin2.006, f__Lachnospiraceae (UID1286),57, 420, 207, 74, 326,18, 2,0, 0, 89.12,6.52,50.00,2718,2631,454,family,0.96,0.93,0.62,0.03,0.07,0.96,0.89,False
maxbin2.007,p__Bacteroidetes (UID2605),350, 314, 208, 1,304,9,0,0, 0, 99.52,1.08,66.67,2097,2033,98,genus,0.93,0.9,0.83,0.03,0.07,0.97,0.88,False
maxbin2.008, k__Bacteria (UID203), 5449,104,58, 1, 48,35, 14, 6, 0, 98.28, 34.33,18.58,2645,2460,106,order,0.89,0.83,0.67,0.06,0.13,0.73,0.61,False
maxbin2.009,o__Bacteroidales (UID2617),213, 406, 265, 65, 341,0,0,0, 0, 83.58,0.00, 0.00,1730,1694,85,genus,0.95,0.93,0.25,0.05,0.11,0.95,0.89,True
maxbin2.010,o__Clostridiales (UID1212),172, 263, 149, 7,235,21, 0,0, 0, 95.75,6.56, 0.00,2088,2019,426,phylum,0.99,0.96,0.99,0.03,0.07,0.93,0.89,False
maxbin2.011, f__Lachnospiraceae (UID1286),57, 420, 207, 29, 383,7,1,0, 0, 96.62,3.11,80.00,2132,2094,382,genus,0.94,0.93,0.61,0.04,0.09,0.97,0.9,False
maxbin2.012, p__Proteobacteria (UID3887),1487,256, 161, 88, 167,1,0,0, 0, 75.36,0.21, 0.00,1803,1765,58,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
maxbin2.013,o__Bacteroidales (UID2621),198, 427, 260, 41, 226, 136, 24, 0, 0, 95.92, 43.09, 6.73,5025,4864,612,order,0.98,0.95,0.95,0.05,0.1,0.95,0.91,False
maxbin2.014,o__Clostridiales (UID1212),172, 261, 147, 18, 234,9,0,0, 0, 95.24,3.40,55.56,2268,2223,259,genus,0.93,0.91,0.41,0.03,0.06,0.98,0.89,True
maxbin2.015, k__Bacteria (UID203), 5449,103,57, 9, 66,27, 1,0, 0, 91.93, 22.99,26.67,3343,3189,572,phylum,0.99,0.95,0.88,0.02,0.04,0.77,0.73,False
maxbin2.016, p__Actinobacteria (UID2112), 31, 211, 124, 0,180,26, 2,3, 0, 100.00,14.49,38.00,2185,2117,249,genus,0.9,0.87,1.0,0.04,0.08,0.94,0.82,False
maxbin2.017, k__Bacteria (UID203), 5449,104,58, 24,53,26, 1,0, 0, 67.24, 13.17, 3.45,2737,2629,322,class,0.97,0.93,0.99,0.35,0.83,0.94,0.87,False
maxbin2.018, k__Bacteria (UID203), 5449,103,58, 27,44,10, 10, 4, 8, 71.93, 24.47,19.44,3410,3204,848,order,0.96,0.91,0.96,0.07,0.15,0.94,0.85,False
maxbin2.019,o__Clostridiales (UID1212),172, 263, 149, 45, 205,13, 0,0, 0, 93.65,5.87, 0.00,2965,2837,555,order,0.96,0.92,0.9,0.41,0.94,0.91,0.84,False
maxbin2.020, k__Bacteria (UID203), 5449,102,56, 65,25,11, 0,1, 0, 53.36, 20.00,94.12,1647,1621,251,class,0.99,0.97,1.0,0.04,0.08,0.89,0.87,False
maxbin2.021,o__Clostridiales (UID1212),172, 261, 147,186,56,12, 4,3, 0, 20.28, 11.51,54.76,5134,4709,1254,phylum,0.99,0.91,0.88,0.06,0.13,0.85,0.77,False
maxbin2.022,o__Bacteroidales (UID2657),160, 492, 269,118, 330,42, 2,0, 0, 77.64,8.45, 0.00,3834,3640,943,class,0.95,0.91,0.97,0.05,0.11,0.93,0.84,False
maxbin2.023, k__Bacteria (UID203), 5449,102,56, 32,27,22, 9,8, 4, 73.10, 74.52,45.95,4970,4857,1175,genus,0.82,0.8,0.94,0.08,0.19,0.93,0.75,False
maxbin2.024, k__Bacteria (UID203), 5449,102,56, 34,35,30, 3,0, 0, 67.97, 29.33,43.59,2505,2463,661,genus,0.92,0.9,0.95,0.03,0.07,0.94,0.85,False
maxbin2.025, f__Lachnospiraceae (UID1286),57, 420, 207,103, 256,53, 8,0, 0, 84.71, 16.84, 9.09,3376,3267,837,class,0.97,0.94,0.98,0.02,0.04,0.95,0.89,False
maxbin2.026,o__Bacteroidales (UID2621),198, 427, 260, 75, 337,13, 2,0, 0, 88.96,2.95, 5.26,3116,3032,764,family,0.94,0.92,0.39,0.03,0.05,0.95,0.87,True
maxbin2.027, k__Bacteria (UID203), 5449,104,58, 16,47,37, 4,0, 0, 91.38, 43.79,12.24,3503,3430,607,genus,0.94,0.92,0.96,0.26,0.63,0.98,0.9,False
