,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,259,95,2,kingdom,1.0,0.37,0.0,0.0,0.0,0.44,0.16,True
bin.10, p__Actinobacteria (UID2112), 31, 211, 124, 72, 139, 0,0,0, 0, 55.65,0.00, 0.00,1265,1202,31,phylum,0.98,0.93,0.13,0.07,0.15,0.69,0.65,True
bin.11,p__Bacteroidetes (UID2605),350, 314, 208, 34, 271, 9,0,0, 0, 87.18,3.85,11.11,1743,1708,16,family,0.96,0.94,0.27,0.09,0.2,0.98,0.92,True
bin.12,o__Bacteroidales (UID2657),160, 492, 269, 51, 440, 1,0,0, 0, 88.85,0.37, 0.00,3359,3307,30,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.13, f__Lachnospiraceae (UID1286),57, 420, 207,244, 176, 0,0,0, 0, 40.11,0.00, 0.00,1872,1805,33,genus,0.87,0.84,0.18,0.03,0.07,0.96,0.81,True
bin.14, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,254,230,23,phylum,0.98,0.89,0.73,0.08,0.17,0.79,0.7,False
bin.15,p__Bacteroidetes (UID2605),350, 314, 208, 61, 253, 0,0,0, 0, 81.57,0.00, 0.00,1974,1937,75,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
bin.16, k__Bacteria (UID203), 5449,104,58, 80,23, 1,0,0, 0, 37.07,1.72, 0.00,853,787,178,class,0.92,0.85,0.21,0.19,0.45,0.63,0.54,True
bin.17,o__Clostridiales (UID1212),172, 263, 149, 9,253, 1,0,0, 0, 95.75,0.67, 0.00,1784,1618,97,family,0.87,0.79,0.03,0.72,4.53,0.58,0.46,True
bin.18, k__Bacteria (UID203), 5449,104,58, 68,36, 0,0,0, 0, 51.72,0.00, 0.00,578,563,25,order,0.99,0.97,0.75,0.02,0.05,0.97,0.94,False
bin.19, k__Bacteria (UID203), 5449,104,58, 64,37, 3,0,0, 0, 62.07,3.45, 0.00,3087,2991,480,class,1.0,0.96,0.96,0.02,0.05,0.97,0.94,False
bin.2, k__Bacteria (UID2328), 3167,126,75, 1,124, 1,0,0, 0, 98.67,0.11, 0.00,1521,1460,59,class,0.98,0.94,0.53,0.03,0.06,0.97,0.91,False
bin.20, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,382,338,64,genus,0.57,0.51,0.56,0.87,12.09,0.8,0.4,False
bin.21, k__Bacteria (UID203), 5449,103,57, 58,45, 0,0,0, 0, 57.18,0.00, 0.00,1870,1722,370,genus,0.68,0.63,0.32,0.23,0.64,0.64,0.4,True
bin.22, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,215,211,55,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.23,k__Bacteria (UID2982),88, 229, 147,106, 120, 3,0,0, 0, 61.64,1.50, 0.00,1647,1589,318,kingdom,1.0,0.96,0.0,0.0,0.0,0.97,0.94,True
bin.24, k__Bacteria (UID203), 5449,104,58, 77,20, 7,0,0, 0, 36.13, 11.21,14.29,2131,2085,552,genus,0.93,0.91,0.5,0.03,0.06,0.87,0.79,False
bin.25,p__Bacteroidetes (UID2605),350, 314, 208, 29, 265, 20, 0,0, 0, 88.27,9.05, 5.00,2109,2080,19,family,0.97,0.95,0.23,0.06,0.12,0.95,0.91,True
bin.26, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,352,309,53,phylum,0.98,0.86,0.75,0.03,0.06,0.76,0.65,False
bin.27, p__Firmicutes (UID1022),100, 295, 158,182, 113, 0,0,0, 0, 39.87,0.00, 0.00,1110,1052,68,kingdom,1.0,0.95,0.0,0.0,0.0,0.96,0.91,True
bin.28,k__Bacteria (UID2372), 131, 177, 106, 6,170, 1,0,0, 0, 96.23,0.94, 0.00,2003,1869,76,class,0.94,0.88,0.13,0.22,0.51,0.68,0.6,True
bin.29,o__Clostridiales (UID1212),172, 263, 149, 29, 233, 1,0,0, 0, 87.85,0.67, 0.00,1712,1679,129,genus,0.97,0.95,0.19,0.11,0.24,0.95,0.91,True
bin.3,f__Bifidobacteriaceae (UID1462), 65, 476, 217, 31, 441, 4,0,0, 0, 94.53,1.27,50.00,1688,1638,99,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.30,o__Clostridiales (UID1212),172, 263, 149,102, 156, 5,0,0, 0, 61.41,1.70,20.00,1346,1294,238,genus,0.79,0.76,0.26,0.28,0.78,0.75,0.57,True
bin.31, k__Bacteria (UID203), 5449,102,56, 84,18, 0,0,0, 0, 29.82,0.00, 0.00,1044,1019,196,family,0.97,0.95,0.35,0.02,0.05,0.95,0.9,True
bin.32,k__Bacteria (UID2372), 131, 177, 106, 76, 101, 0,0,0, 0, 52.83,0.00, 0.00,1334,1271,67,class,0.97,0.92,0.2,0.1,0.21,0.9,0.83,True
bin.33, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,320,283,38,class,0.94,0.83,1.0,0.46,0.99,0.85,0.7,False
bin.34, k__Bacteria (UID203), 5449,104,58, 50,54, 0,0,0, 0, 79.31,0.00, 0.00,3004,2929,305,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.35, k__Bacteria (UID203), 5449,102,56, 79,23, 0,0,0, 0, 29.95,0.00, 0.00,1120,1105,237,genus,0.96,0.95,0.69,0.04,0.07,0.97,0.93,False
bin.36, k__Bacteria (UID203), 5449,104,58, 86,18, 0,0,0, 0, 25.86,0.00, 0.00,1209,1172,58,family,0.97,0.94,0.25,0.03,0.06,0.95,0.9,True
bin.37, p__Actinobacteria (UID2112), 31, 211, 124, 22, 183, 6,0,0, 0, 87.37,4.84,66.67,1513,1454,168,family,0.96,0.92,0.86,0.02,0.05,0.95,0.87,False
bin.38,o__Clostridiales (UID1226),155, 278, 158, 82, 192, 4,0,0, 0, 79.75,1.90, 0.00,3009,2871,404,genus,0.84,0.8,0.33,0.47,1.92,0.8,0.64,True
bin.39, root (UID1),5656, 56,24, 0, 0,36, 20, 0, 0, 100.00,126.89, 42.71,6468,6295,360,genus,0.81,0.79,0.75,0.55,1.46,0.91,0.72,False
bin.4, o__Bacteroidales (UID2617),213, 406, 265, 5,400, 1,0,0, 0, 98.11,0.09, 0.00,2572,2504,12,family,0.94,0.92,0.08,0.03,0.06,0.98,0.89,True
bin.40, k__Bacteria (UID203), 5449,104,58, 57,38, 9,0,0, 0, 64.66, 11.03,33.33,2146,2107,260,family,0.95,0.93,0.8,0.08,0.17,0.96,0.9,False
bin.41, f__Bifidobacteriaceae (UID1458), 77, 464, 220, 39, 424, 1,0,0, 0, 89.13,0.45,100.00,1470,1430,85,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.42,o__Clostridiales (UID1212),172, 263, 149, 47, 208, 8,0,0, 0, 94.81,2.48,62.50,2605,2517,95,genus,0.82,0.79,0.53,0.03,0.07,0.87,0.69,False
bin.43,o__Clostridiales (UID1212),172, 263, 149, 19, 244, 0,0,0, 0, 90.60,0.00, 0.00,1837,1712,41,genus,0.66,0.61,0.04,0.81,7.96,0.62,0.38,True
bin.44,p__Bacteroidetes (UID2605),350, 314, 208, 0,313, 1,0,0, 0, 100.00, 0.16, 0.00,2185,2109,34,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.91,True
bin.45, k__Bacteria (UID203), 5449,103,57, 62,41, 0,0,0, 0, 61.40,0.00, 0.00,983,960,19,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.46,o__Clostridiales (UID1212),172, 263, 149, 7,254, 2,0,0, 0, 95.97,1.34, 0.00,2046,1897,22,class,0.94,0.87,0.04,0.4,0.93,0.63,0.55,True
bin.47, k__Bacteria (UID203), 5449, 98,58, 53,41, 4,0,0, 0, 60.14,5.17,25.00,1916,1822,339,family,0.97,0.92,0.3,0.31,0.94,0.78,0.72,True
bin.48, k__Bacteria (UID203), 5449,103,58, 57,16, 25, 5,0, 0, 71.55, 58.62,72.50,13399,12706,2086,order,0.96,0.91,0.96,0.09,0.2,0.9,0.82,False
bin.49,o__Clostridiales (UID1212),172, 257, 149, 31, 198, 26, 2,0, 0, 89.70, 11.94,15.62,4419,4243,500,genus,0.79,0.76,0.72,0.37,1.27,0.93,0.71,False
bin.5,root (UID1),5656, 56,24, 54,2,0,0,0, 0,8.33,0.00, 0.00,356,314,16,phylum,0.98,0.87,0.89,0.04,0.07,0.86,0.75,False
bin.50, p__Proteobacteria (UID3887),1487,256, 161, 63, 192, 1,0,0, 0, 71.90,0.03, 0.00,1355,1285,262,genus,0.93,0.88,0.26,0.03,0.06,0.74,0.65,True
bin.51,k__Bacteria (UID2329), 174, 149,89, 42, 104, 3,0,0, 0, 86.80,3.37, 0.00,1404,1322,73,phylum,0.98,0.93,0.22,0.03,0.06,0.88,0.81,True
bin.52,o__Clostridiales (UID1212),172, 261, 147, 52, 205, 4,0,0, 0, 96.17,1.53,100.00,2045,1993,92,family,0.96,0.94,0.13,0.04,0.07,0.85,0.8,True
bin.53,o__Bacteroidales (UID2657),160, 490, 267,175, 315, 0,0,0, 0, 55.99,0.00, 0.00,1614,1581,89,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.54, p__Euryarchaeota (UID3),148, 188, 125, 41, 147, 0,0,0, 0, 72.07,0.00, 0.00,1089,1063,223,kingdom,0.98,0.96,0.0,0.0,0.0,0.97,0.93,True
bin.55,o__Clostridiales (UID1212),172, 263, 149, 25, 233, 5,0,0, 0, 86.58,1.80,60.00,1908,1846,58,genus,0.89,0.86,0.29,0.03,0.06,0.96,0.83,True
bin.56,o__Clostridiales (UID1212),172, 261, 147, 47, 207, 7,0,0, 0, 96.30,3.00,57.14,2293,2219,79,family,0.93,0.9,0.29,0.02,0.05,0.94,0.85,True
bin.57, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,355,320,34,order,0.9,0.81,0.81,0.03,0.06,0.89,0.72,False
bin.58, c__Clostridia (UID1118),387, 223, 124,101, 121, 1,0,0, 0, 64.10,0.27,100.00,829,816,163,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
bin.59,o__Clostridiales (UID1212),172, 261, 147, 13, 243, 5,0,0, 0, 93.31,1.87,20.00,1953,1841,180,family,0.94,0.88,0.18,0.09,0.21,0.74,0.65,True
bin.6,k__Bacteria (UID203), 5449,104,58, 76,28, 0,0,0, 0, 43.10,0.00, 0.00,548,512,11,phylum,0.99,0.93,0.08,0.05,0.1,0.71,0.66,True
