,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203),5449,104,58, 75,29,0,0, 0, 0, 46.55,0.00, 0.00,1983,1935,290,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.1, k__Bacteria (UID203),5449,104,58, 59,45,0,0, 0, 0, 65.52,0.00, 0.00,2212,2170,346,kingdom,1.0,0.98,0.0,0.0,0.0,0.98,0.96,True
bin.102, k__Bacteria (UID203),5449,102,56, 93,9, 0,0, 0, 0, 10.71,0.00, 0.00,434,428,15,kingdom,1.0,0.99,0.0,0.0,0.0,0.92,0.91,True
bin.103, k__Bacteria (UID203),5449,103,57, 88,15,0,0, 0, 0, 17.19,0.00, 0.00,250,236,70,phylum,0.99,0.94,0.63,0.04,0.08,0.93,0.87,False
bin.109, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,322,252,26,class,0.95,0.75,0.92,0.07,0.16,0.8,0.6,False
bin.11,k__Bacteria (UID203),5449,104,58, 91,13,0,0, 0, 0,3.82,0.00, 0.00,973,759,181,phylum,0.96,0.75,0.96,0.41,0.94,0.82,0.62,False
bin.110, k__Bacteria (UID203),5449,102,56,100,2, 0,0, 0, 0,1.79,0.00, 0.00,477,430,107,genus,0.66,0.6,0.61,0.59,3.46,0.81,0.49,False
bin.113,o__Clostridiales (UID1212), 172, 263, 149, 1,261,1,0, 0, 0, 99.33,0.67, 0.00,2331,2271,33,genus,0.91,0.89,0.44,0.05,0.11,0.93,0.83,True
bin.118,o__Clostridiales (UID1212), 172, 263, 149, 6,257,0,0, 0, 0, 97.27,0.00, 0.00,2245,2127,14,genus,0.89,0.84,0.11,0.04,0.09,0.96,0.8,True
bin.12,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,339,307,37,class,0.91,0.83,1.0,0.03,0.05,0.81,0.67,False
bin.128, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,362,297,50,genus,0.78,0.64,0.24,0.36,1.21,0.68,0.43,True
