,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, k__Bacteria (UID203),5449,104,58, 91,13, 0,0,0, 0, 22.41,0.00, 0.00,726,698,84,genus,0.97,0.93,0.38,0.04,0.08,0.94,0.88,True
maxbin2.002, g__Prevotella (UID2724),55, 567, 296,230, 324, 13, 0,0, 0, 56.76,0.77,15.38,1491,1412,162,genus,0.96,0.91,0.27,0.04,0.09,0.92,0.84,True
maxbin2.003,o__Bacteroidales (UID2657), 160, 492, 269,460,32, 0,0,0, 0,3.35,0.00, 0.00,363,316,72,genus,0.88,0.77,0.33,0.22,0.53,0.86,0.66,True
maxbin2.004, c__Gammaproteobacteria (UID4201),1164,271, 170,236,35, 0,0,0, 0,6.00,0.00, 0.00,457,426,97,class,0.95,0.89,0.81,0.12,0.28,0.84,0.74,False
maxbin2.005, c__Gammaproteobacteria (UID4201),1164,271, 170, 26, 243, 2,0,0, 0, 97.06,0.88, 0.00,2264,2115,117,family,0.89,0.83,0.99,0.05,0.1,0.93,0.77,False
maxbin2.006, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1308,1167,284,order,0.94,0.84,0.83,0.03,0.06,0.75,0.63,False
maxbin2.007,k__Bacteria (UID2329),174, 149,89,103,45, 1,0,0, 0, 11.24,0.11,100.00,430,354,81,order,0.88,0.72,0.84,0.5,1.81,0.71,0.51,False
maxbin2.008, k__Bacteria (UID203),5449,104,58, 13,75, 15, 1,0, 0, 82.47, 12.46,44.44,3182,2904,491,phylum,0.98,0.9,0.75,0.04,0.08,0.77,0.69,False
maxbin2.009,k__Bacteria (UID2329),174, 149,89, 58,81, 10, 0,0, 0, 45.88,6.40,20.00,552,508,99,genus,0.82,0.75,1.0,0.04,0.07,0.83,0.62,False
maxbin2.010,o__Bacteroidales (UID2657), 160, 492, 269,140, 339, 13, 0,0, 0, 68.52,2.85,15.38,1825,1655,172,phylum,0.98,0.89,0.88,0.05,0.11,0.72,0.64,False
maxbin2.011,o__Clostridiales (UID1212), 172, 261, 147, 0,252, 9,0,0, 0, 100.00, 3.40, 0.00,2191,2101,73,genus,0.79,0.76,0.21,0.03,0.07,0.79,0.6,True
maxbin2.012, k__Bacteria (UID203),5449,104,58, 47,27, 30, 0,0, 0, 44.83, 10.34, 3.33,1407,1267,146,phylum,0.97,0.87,0.93,0.18,0.41,0.73,0.64,False
maxbin2.013, k__Bacteria (UID203),5449,104,58, 12,65, 26, 1,0, 0, 95.61, 29.31,10.34,4419,3804,454,order,0.9,0.78,0.73,0.04,0.08,0.67,0.52,False
maxbin2.014, p__Proteobacteria (UID3887), 1487,256, 160, 27, 179, 48, 2,0, 0, 95.00, 21.04, 5.56,1994,1814,103,order,0.89,0.81,0.48,0.02,0.05,0.71,0.57,False
maxbin2.015,k__Bacteria (UID2329),174, 149,89, 59,68, 20, 2,0, 0, 65.36, 24.53,42.31,2519,2388,698,family,0.96,0.91,0.66,0.06,0.12,0.77,0.7,False
maxbin2.016, o__Selenomonadales (UID1024), 64, 334, 167, 2,324, 8,0,0, 0, 99.25,2.75,12.50,1798,1678,73,phylum,0.99,0.92,0.65,0.02,0.05,0.73,0.67,False
maxbin2.017,k__Bacteria (UID2329),174, 149,89, 45,97, 7,0,0, 0, 88.88,7.30,85.71,1902,1798,343,order,0.97,0.92,0.35,0.1,0.22,0.69,0.63,True
maxbin2.018, k__Bacteria (UID203),5449,103,57, 1, 76, 26, 0,0, 0, 98.25, 11.64,65.38,2641,2568,288,genus,0.86,0.83,0.1,0.2,0.53,0.79,0.66,True
maxbin2.019, p__Actinobacteria (UID2112),31, 211, 124, 3,200, 7,1,0, 0, 97.98,2.73,30.00,1800,1638,167,class,0.96,0.88,0.61,0.03,0.05,0.92,0.81,False
maxbin2.020, p__Firmicutes (UID1022), 100, 295, 158,191,52, 49, 2,1, 0, 34.67, 18.01,73.77,1739,1637,138,genus,0.85,0.8,1.0,0.05,0.11,0.93,0.75,False
maxbin2.021, k__Bacteria (UID203),5449,104,58, 20,50, 34, 0,0, 0, 80.25, 11.68,61.76,2128,1906,199,phylum,0.99,0.89,0.68,0.12,0.28,0.72,0.64,False
maxbin2.022, k__Bacteria (UID203),5449,104,58, 10,58, 36, 0,0, 0, 85.89, 20.85, 5.56,2587,2052,531,order,0.92,0.73,0.94,0.26,0.69,0.86,0.63,False
maxbin2.023, k__Bacteria (UID203),5449,104,58, 29,42, 27, 4,2, 0, 56.90, 26.38,25.49,2041,1794,211,class,0.96,0.84,0.95,0.04,0.08,0.73,0.62,False
