,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,c__Gammaproteobacteria (UID4201),1164,271, 170, 19, 252,0,0, 0, 0, 92.24,0.00, 0.00,2457,2050,344,order,0.88,0.74,0.4,0.07,0.14,0.69,0.51,True
bin.1, o__Clostridiales (UID1120), 304, 250, 143, 74, 165,11, 0, 0, 0, 65.38,4.73,81.82,1683,1644,330,genus,0.91,0.89,0.68,0.02,0.05,0.96,0.86,False
bin.10,o__Clostridiales (UID1226), 155, 278, 158, 16, 256,6,0, 0, 0, 94.26,2.53,33.33,2343,2267,253,class,0.99,0.95,0.14,0.02,0.05,0.76,0.73,True
bin.101,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,964,404,31,kingdom,0.98,0.41,0.0,0.0,0.0,0.48,0.2,True
bin.104,k__Bacteria (UID203),5449,104,58,101,3, 0,0, 0, 0,3.45,0.00, 0.00,256,249,67,genus,0.92,0.9,0.7,0.06,0.12,0.97,0.87,False
bin.11,o__Clostridiales (UID1212), 172, 261, 147, 26, 234,1,0, 0, 0, 86.70,0.11, 0.00,2117,1955,164,class,0.95,0.88,0.23,0.05,0.11,0.65,0.57,True
bin.111,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,222,188,27,class,0.97,0.82,0.34,0.03,0.07,0.76,0.63,True
bin.112,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,253,212,42,phylum,0.97,0.81,0.75,0.5,1.52,0.58,0.48,False
bin.117,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,438,348,49,order,0.84,0.67,0.69,0.18,0.48,0.6,0.4,False
bin.118,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,356,170,13,phylum,0.97,0.46,0.09,0.08,0.19,0.44,0.2,True
bin.12,o__Bacteroidales (UID2657), 160, 492, 269, 5,484,3,0, 0, 0, 98.74,0.76,100.00,2310,2201,106,family,0.96,0.91,0.14,0.04,0.08,0.81,0.74,True
bin.13, c__Gammaproteobacteria (UID4201),1164,271, 170,107, 164,0,0, 0, 0, 69.41,0.00, 0.00,1294,1166,300,order,0.94,0.85,0.53,0.03,0.07,0.7,0.6,False
bin.14,o__Clostridiales (UID1212), 172, 263, 149, 15, 247,1,0, 0, 0, 91.44,0.17,100.00,1853,1667,189,class,0.94,0.85,0.18,0.02,0.05,0.61,0.52,True
bin.15,o__Clostridiales (UID1226), 155, 274, 157, 18, 243,13, 0, 0, 0, 90.83,4.45,84.62,2669,2604,258,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
bin.16,o__Clostridiales (UID1212), 172, 261, 147, 0,259,2,0, 0, 0, 100.00, 0.85, 0.00,2409,2283,139,genus,0.76,0.72,0.48,0.05,0.1,0.79,0.57,False
bin.17,o__Clostridiales (UID1226), 155, 274, 157, 98, 176,0,0, 0, 0, 78.18,0.00, 0.00,2051,1999,308,genus,0.84,0.81,0.29,0.21,0.56,0.77,0.63,True
bin.175,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,254,101,5,kingdom,0.99,0.39,0.0,0.0,0.0,0.39,0.15,True
bin.18, c__Gammaproteobacteria (UID4201),1164,271, 170, 5,252,14, 0, 0, 0, 97.35,5.44,50.00,2629,2388,428,kingdom,1.0,0.91,0.0,0.0,0.0,0.91,0.83,True
bin.19, k__Bacteria (UID203),5449,103,57, 90,13,0,0, 0, 0, 17.02,0.00, 0.00,803,787,179,kingdom,1.0,0.98,0.0,0.0,0.0,0.9,0.88,True
bin.2, k__Bacteria (UID2329),174, 149,89, 6,136,7,0, 0, 0, 93.26,6.18,42.86,2824,2375,292,phylum,0.97,0.81,0.29,0.13,0.28,0.66,0.54,True
bin.20,o__Clostridiales (UID1226), 155, 278, 158, 23, 251,4,0, 0, 0, 89.93,0.99,25.00,2411,2366,289,family,0.98,0.96,0.37,0.03,0.07,0.97,0.94,True
bin.21, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,1028,787,139,phylum,0.97,0.74,0.38,0.08,0.17,0.55,0.41,True
bin.22, o__Lactobacillales (UID544), 293, 475, 267, 1,474,0,0, 0, 0, 99.91,0.00, 0.00,1973,1907,52,kingdom,1.0,0.97,0.0,0.0,0.0,0.93,0.9,True
bin.23,o__Bacteroidales (UID2654), 163, 486, 266, 28, 451,7,0, 0, 0, 93.15,1.57,42.86,3063,2809,253,phylum,0.98,0.9,0.63,0.02,0.04,0.73,0.66,False
bin.24,o__Bacteroidales (UID2657), 160, 491, 268, 23, 455,13, 0, 0, 0, 96.35,0.95,69.23,2464,2326,219,genus,0.94,0.89,0.36,0.03,0.06,0.8,0.71,True
bin.25, k__Bacteria (UID203),5449,104,58, 97,7, 0,0, 0, 0,2.51,0.00, 0.00,1414,985,230,genus,0.66,0.46,0.41,0.27,0.79,0.6,0.28,True
bin.26,k__Bacteria (UID2372),131, 177, 106, 75, 100,2,0, 0, 0, 54.37,0.99,50.00,1050,958,210,genus,0.73,0.67,0.35,0.26,0.77,0.69,0.46,True
bin.28,o__Bacteroidales (UID2657), 160, 491, 268, 97, 390,4,0, 0, 0, 87.72,1.03,100.00,1956,1865,178,genus,0.94,0.9,0.25,0.04,0.08,0.8,0.72,True
bin.29,o__Bacteroidales (UID2657), 160, 491, 268, 32, 451,8,0, 0, 0, 95.62,1.84,87.50,2668,2517,178,family,0.95,0.9,0.32,0.02,0.05,0.86,0.77,True
bin.3, o__Clostridiales (UID1226), 155, 278, 158, 37, 240,1,0, 0, 0, 86.82,0.02,100.00,2419,2337,284,genus,0.81,0.78,0.2,0.26,0.76,0.77,0.6,True
bin.31, k__Bacteria (UID203),5449,104,58, 96,8, 0,0, 0, 0,7.52,0.00, 0.00,412,386,106,phylum,0.97,0.91,0.5,0.11,0.25,0.7,0.64,False
bin.33, p__Proteobacteria (UID3887), 1487,256, 160, 10, 242,4,0, 0, 0, 94.38,2.50,50.00,1834,1664,141,class,0.94,0.85,0.38,0.11,0.25,0.67,0.57,True
bin.34,o__Bacteroidales (UID2617), 213, 406, 265, 6,396,4,0, 0, 0, 97.92,0.06,50.00,2040,1897,71,family,0.9,0.84,0.07,0.3,0.91,0.65,0.54,True
bin.36, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,383,296,57,phylum,0.97,0.75,0.42,0.11,0.26,0.6,0.45,True
