,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1805,692,225,kingdom,1.0,0.38,0.0,0.02,0.04,0.43,0.17,True
bin.1, c__Alphaproteobacteria (UID3305),564, 349, 230, 61, 286, 2,0, 0, 0, 79.08,0.87,100.00,3734,3657,458,genus,0.88,0.86,0.57,0.03,0.06,0.89,0.77,False
bin.100, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,2235,946,261,kingdom,1.0,0.42,0.28,0.06,0.13,0.47,0.2,True
bin.103, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1479,648,161,kingdom,1.0,0.44,0.4,0.09,0.2,0.45,0.2,True
bin.104, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,743,731,87,order,0.97,0.95,0.06,0.06,0.14,0.89,0.84,True
bin.105, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,873,435,116,kingdom,1.0,0.5,0.53,0.09,0.21,0.48,0.24,False
bin.107, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,637,254,36,kingdom,1.0,0.4,0.0,0.03,0.06,0.41,0.16,True
bin.108, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,547,245,64,kingdom,0.98,0.44,0.0,0.0,0.0,0.41,0.18,True
bin.11,k__Bacteria (UID203),5449,103,57, 96,7,0,0, 0, 0,2.03,0.00, 0.00,1146,398,122,kingdom,1.0,0.35,0.0,0.06,0.12,0.4,0.14,True
bin.110, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,300,100,41,kingdom,1.0,0.33,0.0,0.04,0.08,0.38,0.13,True
bin.111, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,642,608,106,order,0.96,0.91,0.23,0.07,0.16,0.83,0.76,True
bin.112, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,288,226,61,phylum,0.97,0.76,0.58,0.03,0.07,0.71,0.54,False
bin.113, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,622,259,73,kingdom,1.0,0.42,0.23,0.07,0.16,0.41,0.17,True
bin.114, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1382,563,125,kingdom,1.0,0.41,0.32,0.06,0.13,0.44,0.18,True
bin.115, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,831,372,105,phylum,0.95,0.42,0.36,0.5,1.95,0.55,0.23,True
