,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,387,162,39,kingdom,1.0,0.42,0.19,0.07,0.14,0.41,0.17,True
bin.103,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1319,455,61,kingdom,1.0,0.34,0.0,0.04,0.07,0.4,0.14,True
bin.105,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,2259,1074,276,class,0.89,0.42,0.22,0.57,2.58,0.46,0.19,True
bin.11, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,2581,955,252,kingdom,1.0,0.37,0.0,0.03,0.06,0.41,0.15,True
bin.114,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,306,107,27,kingdom,1.0,0.35,0.0,0.03,0.06,0.39,0.14,True
bin.116,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,496,222,53,kingdom,1.0,0.45,0.25,0.07,0.14,0.44,0.2,True
bin.119,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,849,401,89,class,0.86,0.41,0.06,0.55,2.66,0.44,0.18,True
bin.120,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,984,335,88,kingdom,1.0,0.34,0.0,0.04,0.09,0.41,0.14,True
bin.123,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,667,198,50,kingdom,1.0,0.3,0.0,0.03,0.05,0.41,0.12,True
bin.130,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1396,538,109,kingdom,1.0,0.39,0.0,0.04,0.09,0.4,0.15,True
bin.14, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,523,175,61,kingdom,1.0,0.33,0.0,0.06,0.13,0.37,0.12,True
bin.140,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1151,509,97,kingdom,1.0,0.44,0.34,0.06,0.13,0.45,0.2,True
bin.145,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,332,130,40,kingdom,1.0,0.39,0.0,0.02,0.05,0.45,0.18,True
bin.146,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1252,562,152,phylum,0.92,0.41,0.16,0.32,0.98,0.43,0.18,True
bin.15, k__Bacteria (UID203),5449,104,58, 77,27, 0, 0, 0, 0, 27.65,0.00, 0.00,1322,1286,319,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
bin.158,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,256,95,27,kingdom,1.0,0.37,0.0,0.05,0.11,0.41,0.15,True
bin.16, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,564,210,41,kingdom,1.0,0.37,0.0,0.02,0.05,0.39,0.15,True
