sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.44487.0	OTU_97.44487.0	1.0	1.0	2002135	2002135	2002135	1.0	1.0	594	594	594
gsa	OTU_97.18590.0	OTU_97.18590.0	1.0	1.0	1226932	1226932	1226932	1.0	1.0	2962	2962	2962
gsa	OTU_97.38908.1	OTU_97.38908.1	1.0	1.0	3950729	3950729	3950729	1.0	1.0	2450	2450	2450
gsa	OTU_97.26568.0	OTU_97.26568.0	1.0	1.0	1538984	1538984	1538984	1.0	1.0	5168	5168	5168
gsa	OTU_97.39830.0	OTU_97.39830.0	1.0	1.0	933041	933041	933041	1.0	1.0	2932	2932	2932
gsa	OTU_97.3591.0	OTU_97.3591.0	1.0	1.0	1055814	1055814	1055814	1.0	1.0	2527	2527	2527
gsa	OTU_97.37712.0	OTU_97.37712.0	1.0	1.0	626368	626368	626368	1.0	1.0	2204	2204	2204
gsa	OTU_97.26542.0	OTU_97.26542.0	1.0	1.0	4213776	4213776	4213776	1.0	1.0	1195	1195	1195
gsa	OTU_97.36526.0	OTU_97.36526.0	1.0	1.0	510216	510216	510216	1.0	1.0	1879	1879	1879
gsa	OTU_97.2839.0	OTU_97.2839.0	1.0	1.0	2210138	2210138	2210138	1.0	1.0	5363	5363	5363
gsa	OTU_97.6806.0	OTU_97.6806.0	1.0	1.0	1771711	1771711	1771711	1.0	1.0	2229	2229	2229
gsa	OTU_97.27262.1	OTU_97.27262.1	1.0	1.0	1705614	1705614	1705614	1.0	1.0	4204	4204	4204
gsa	OTU_97.25254.0	OTU_97.25254.0	1.0	1.0	1530492	1530492	1530492	1.0	1.0	1941	1941	1941
gsa	OTU_97.16180.0	OTU_97.16180.0	1.0	1.0	1397873	1397873	1397873	1.0	1.0	3358	3358	3358
gsa	OTU_97.2092.1	OTU_97.2092.1	1.0	1.0	1997476	1997476	1997476	1.0	1.0	6728	6728	6728
gsa	OTU_97.42844.1	OTU_97.42844.1	1.0	1.0	1560443	1560443	1560443	1.0	1.0	2209	2209	2209
gsa	OTU_97.42986.0	OTU_97.42986.0	1.0	1.0	2579917	2579917	2579917	1.0	1.0	1659	1659	1659
gsa	OTU_97.485.0	OTU_97.485.0	1.0	1.0	98024	98024	98024	1.0	1.0	404	404	404
gsa	OTU_97.34267.1	OTU_97.34267.1	1.0	1.0	1033223	1033223	1033223	1.0	1.0	2809	2809	2809
gsa	OTU_97.22915.0	OTU_97.22915.0	1.0	1.0	1476596	1476596	1476596	1.0	1.0	3541	3541	3541
gsa	OTU_97.2727.0	OTU_97.2727.0	1.0	1.0	1745312	1745312	1745312	1.0	1.0	538	538	538
gsa	OTU_97.33033.0	OTU_97.33033.0	1.0	1.0	1966973	1966973	1966973	1.0	1.0	2757	2757	2757
gsa	OTU_97.30766.1	OTU_97.30766.1	1.0	1.0	308050	308050	308050	1.0	1.0	1229	1229	1229
gsa	OTU_97.34453.0	OTU_97.34453.0	1.0	1.0	1042232	1042232	1042232	1.0	1.0	2565	2565	2565
gsa	OTU_97.45366.0	OTU_97.45366.0	1.0	1.0	1756523	1756523	1756523	1.0	1.0	2224	2224	2224
gsa	OTU_97.42691.0	OTU_97.42691.0	1.0	1.0	1161289	1161289	1161289	1.0	1.0	2791	2791	2791
gsa	OTU_97.13480.0	OTU_97.13480.0	1.0	1.0	321879	321879	321879	1.0	1.0	1228	1228	1228
gsa	OTU_97.41546.0	OTU_97.41546.0	1.0	1.0	1162850	1162850	1162850	1.0	1.0	2792	2792	2792
gsa	OTU_97.33665.0	OTU_97.33665.0	1.0	1.0	1190071	1190071	1190071	1.0	1.0	2882	2882	2882
