,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,564,186,68,kingdom,1.0,0.33,0.0,0.03,0.07,0.4,0.13,True
bin.1, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1364,491,178,kingdom,1.0,0.36,0.0,0.03,0.07,0.43,0.15,True
bin.101, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,911,270,115,kingdom,1.0,0.3,0.0,0.04,0.08,0.43,0.13,True
bin.103, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,2408,915,279,kingdom,1.0,0.38,0.0,0.04,0.08,0.44,0.17,True
bin.105,o__Rhodospirillales (UID3754), 63, 336, 201, 8,324, 4,0, 0, 0, 99.87,1.12,75.00,4264,4174,161,kingdom,1.0,0.98,0.0,0.0,0.0,0.84,0.82,True
bin.106, c__Gammaproteobacteria (UID4443),356, 448, 269, 53, 390, 5,0, 0, 0, 87.82,1.16,40.00,4093,4017,439,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.107, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1970,1064,255,genus,0.75,0.41,0.48,0.41,1.46,0.63,0.26,False
bin.11,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,2043,861,291,kingdom,1.0,0.42,0.0,0.05,0.11,0.43,0.18,True
bin.111, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1621,581,147,kingdom,1.0,0.36,0.0,0.06,0.12,0.42,0.15,True
bin.112, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1494,491,120,kingdom,0.99,0.32,0.0,0.0,0.0,0.44,0.14,True
bin.115, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,298,140,51,phylum,0.88,0.41,0.39,0.2,0.52,0.38,0.16,True
bin.116, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1033,496,114,kingdom,1.0,0.48,0.19,0.11,0.24,0.47,0.22,True
bin.117, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,400,154,52,kingdom,1.0,0.38,0.0,0.05,0.11,0.41,0.16,True
bin.118, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1310,458,105,kingdom,1.0,0.35,0.0,0.03,0.06,0.43,0.15,True
bin.12,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1679,605,164,kingdom,0.99,0.36,0.0,0.0,0.0,0.62,0.22,True
bin.120, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,598,137,58,kingdom,1.0,0.23,0.0,0.0,0.0,0.45,0.1,True
bin.121, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,403,169,46,kingdom,1.0,0.42,0.07,0.04,0.07,0.41,0.17,True
bin.122, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,621,473,92,family,0.69,0.53,0.58,0.14,0.33,0.79,0.42,False
bin.124, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,446,152,58,kingdom,1.0,0.34,0.0,0.0,0.0,0.41,0.14,True
