sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	bin.S15C1006.fa	OTU_97.37297.0	0.9492427984530679	1.0	2822102	2678860	2678860	0.2222222222222222	1.0	18	4	4
gsa	bin.S15C730.fa	OTU_97.44712.0	0.4721570400800888	1.0	5015433	2368072	2368072	0.017241379310344827	1.0	116	2	2
gsa	bin.S15C551.fa	OTU_97.45281.1	0.9983576306856088	1.0	3356127	3350615	3350615	0.3333333333333333	1.0	3	1	1
gsa	bin.S15C5109.fa	OTU_97.34663.1	1.0	1.0	2658357	2658357	2658357	1.0	1.0	1	1	1
gsa	bin.S15C16.fa	OTU_97.44237.0	1.0	1.0	2616374	2616374	2616374	1.0	1.0	1	1	1
gsa	bin.S15C482.fa	OTU_97.45365.1	0.912621600382012	1.0	2335005	2130976	2130976	0.07407407407407407	1.0	54	4	4
gsa	bin.S15C2619.fa	OTU_97.36183.0	0.5018365796417584	1.0	5620230	2820437	2820437	0.5	1.0	2	1	1
gsa	bin.S15C2030.fa	OTU_97.42478.0	0.28065321066070187	1.0	10236024	2872773	2872773	0.05555555555555555	1.0	18	1	1
gsa	bin.S15C228.fa	OTU_97.35048.0	0.9936595969849211	0.99515448444159	2568291	2552007	2564433	0.5555555555555556	0.7142857142857143	9	5	7
gsa	bin.S15C543.fa	OTU_97.38699.0	0.16115136647250516	0.9917309276060163	18337654	2955138	2979778	0.015873015873015872	0.3333333333333333	63	1	3
gsa	bin.S15C356.fa	OTU_97.34817.0	1.0	0.9916885546579808	2537971	2537971	2559242	1.0	0.9411764705882353	16	16	17
gsa	bin.S15C288.fa	OTU_97.4716.0	0.5224301037355652	0.8984246791689516	5014288	2619615	2915787	0.5	0.6019021739130435	886	443	736
gsa	bin.S15C117.fa	OTU_97.29.0	1.0	0.8748694708666312	5961022	5961022	6813613	1.0	0.5873460246360582	1049	1049	1786
gsa	bin.S15C200.fa	OTU_97.45246.0	1.0	0.8698329579467449	1747143	1747143	2008596	1.0	0.5932539682539683	299	299	504
gsa	bin.S15C153.fa	OTU_97.22880.0	0.9597747260952435	0.8322432566831685	2263378	2172333	2610214	0.9650872817955112	0.5707964601769911	401	387	678
gsa	bin.S15C221.fa	OTU_97.16155.0	0.9740116067183548	0.8174943986601295	3243294	3159006	3864254	0.9773156899810964	0.5465116279069767	529	517	946
gsa	bin.S15C601.fa	OTU_97.34382.0	0.9983471987807803	0.77969084766057	1972409	1969149	2525551	0.9970674486803519	0.5190839694656488	341	340	655
gsa	bin.S15C380.fa	OTU_97.10630.0	0.9736084835519224	0.7475537775061971	1442509	1404439	1878713	0.9616858237547893	0.5122448979591837	261	251	490
gsa	bin.S15C568.fa	OTU_97.41740.0	1.0	0.7100153981279699	1932030	1932030	2721110	1.0	0.4187779433681073	281	281	671
gsa	bin.S15C385.fa	OTU_97.44958.1	1.0	0.6657167784692009	1152176	1152176	1730730	1.0	0.3933333333333333	236	236	600
gsa	bin.S15C410.fa	OTU_97.34670.1	0.9739218340057799	0.5840395352792551	1561958	1521225	2604661	0.9600997506234414	0.2977571539056458	401	385	1293
gsa	bin.S15C794.fa	OTU_97.22464.0	1.0	0.3081730099353733	780748	780748	2533473	1.0	0.1263318112633181	83	83	657
gsa	bin.S15C1353.fa	OTU_97.34717.0	0.9279346219410669	0.27400555877011373	882865	819241	2989870	0.42857142857142855	0.1111111111111111	7	3	27
gsa	bin.S15C877.fa	OTU_97.37847.0	1.0	0.27367462899364453	589294	589294	2153265	1.0	0.125	74	74	592
gsa	bin.S15C533.fa	OTU_97.36271.0	1.0	0.24036914392287737	520167	520167	2164034	1.0	0.08545454545454545	47	47	550
gsa	bin.S15C423.fa	OTU_97.43151.1	0.7566752715944742	0.20871488909877992	1446458	1094499	5243991	0.7504690431519699	0.06664445184938354	533	400	6002
gsa	bin.S15C1870.fa	OTU_97.34717.0	0.3977556291345036	0.17353262850893184	1304419	518840	2989870	0.08823529411764706	0.1111111111111111	34	3	27
gsa	bin.S15C2732.fa	OTU_97.34717.0	0.9701744133193075	0.12492917752276855	385005	373522	2989870	0.6666666666666666	0.07407407407407407	3	2	27
gsa	bin.S15C27460.fa	OTU_97.32626.0	1.0	0.12429244992590992	363365	363365	2923468	1.0	0.041666666666666664	1	1	24
gsa	bin.S15C1068.fa	OTU_97.27108.0	1.0	0.09957482213745303	268318	268318	2694637	1.0	0.06419400855920114	45	45	701
gsa	bin.S15C798.fa	OTU_97.27108.0	1.0	0.09511410998958301	256298	256298	2694637	1.0	0.037089871611982884	26	26	701
gsa	bin.S15C10621.fa	OTU_97.34717.0	0.8276991920608942	0.08524952589911935	307944	254885	2989870	0.4	0.07407407407407407	5	2	27
gsa	bin.S15C2283.fa	OTU_97.42098.0	1.0	0.08381990901538526	220456	220456	2630115	1.0	0.032210834553440704	22	22	683
gsa	bin.S15C722.fa	OTU_97.42098.0	1.0	0.08051473034449064	211763	211763	2630115	1.0	0.02635431918008785	18	18	683
gsa	bin.S15C941.fa	OTU_97.34032.1	0.48131414380180126	0.03891072634945428	233947	112602	2893855	0.4166666666666667	0.02092050209205021	12	5	239
gsa	bin.S15C268.fa	OTU_97.26784.0	0.09009784387726266	0.022270293499137873	697131	62810	2820349	0.059322033898305086	0.010101010101010102	118	7	693
