,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, p__Actinobacteria (UID2112),31, 211, 124, 32, 169,10, 0,0, 0, 84.10,4.78, 0.00,1494,1431,235,family,0.91,0.87,0.46,0.07,0.16,0.82,0.72,False
bin.1, k__Bacteria (UID203),5449,104,58, 94,9, 1,0,0, 0,6.82,0.16, 0.00,538,524,175,genus,0.95,0.93,1.0,0.02,0.05,0.96,0.89,False
bin.10,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,862,775,146,order,0.88,0.79,0.68,0.05,0.1,0.83,0.65,False
bin.100, f__Lachnospiraceae (UID1255), 90, 354, 174, 30, 316,8,0,0, 0, 93.95,2.09,12.50,1991,1884,151,class,0.98,0.93,0.41,0.04,0.08,0.69,0.64,True
bin.101, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1000,961,121,genus,0.72,0.69,0.48,0.79,7.92,0.85,0.59,False
bin.105,o__Clostridiales (UID1212), 172, 263, 149, 2,260,1,0,0, 0, 98.66,0.34, 0.00,2207,2098,68,genus,0.87,0.82,0.36,0.12,0.28,0.94,0.78,True
bin.106,o__Clostridiales (UID1226), 155, 278, 158, 92, 185,1,0,0, 0, 64.91,0.02,100.00,1678,1618,267,family,0.96,0.92,0.12,0.1,0.22,0.95,0.88,True
bin.107,o__Clostridiales (UID1226), 155, 278, 158, 70, 199,9,0,0, 0, 84.65,3.96,33.33,2194,2113,238,genus,0.85,0.82,0.16,0.31,0.86,0.78,0.64,True
bin.11,k__Bacteria (UID203),5449,103,57, 93,10,0,0,0, 0,4.67,0.00, 0.00,428,367,66,phylum,0.97,0.83,0.85,0.06,0.12,0.74,0.62,False
bin.111,o__Bacteroidales (UID2657), 160, 492, 269, 10, 477,5,0,0, 0, 97.77,1.50, 0.00,3687,3595,49,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.112, k__Bacteria (UID203),5449,104,58, 59,45,0,0,0, 0, 68.97,0.00, 0.00,2497,2467,233,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
bin.113,o__Clostridiales (UID1212), 172, 263, 149, 9,233,19, 2,0, 0, 94.30,7.15, 4.00,2813,2646,126,genus,0.8,0.75,0.51,0.26,0.81,0.89,0.66,False
bin.114,o__Clostridiales (UID1226), 155, 278, 158, 17, 255,6,0,0, 0, 92.72,2.87,50.00,2519,2457,232,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.115,p__Bacteroidetes (UID2605), 350, 314, 208, 59, 113, 130, 11, 1, 0, 91.01, 57.59,66.27,3588,3536,606,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.93,True
bin.117, k__Bacteria (UID203),5449,103,57, 86,16,1,0,0, 0, 26.32,1.75,100.00,659,650,175,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.120, k__Bacteria (UID203),5449,103,57,101,2, 0,0,0, 0,1.75,0.00, 0.00,452,382,54,order,0.89,0.75,0.17,0.07,0.15,0.63,0.47,True
