sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S17/output_recluster_bins/recluster_27.bin.1.fa	OTU_97.39112.0	0.6311847671999049	1.0	2895016	1827290	1827290	0.00558659217877095	1.0	179	1	1
gsa	S17/output_recluster_bins/bin.78.fa	OTU_97.23667.1	0.9582390012721016	1.0	2262398	2167918	2167918	0.07142857142857142	1.0	14	1	1
gsa	S17/output_recluster_bins/recluster_33.bin.1.fa	OTU_97.35311.1	0.5428179702669453	1.0	3373350	1831115	1831115	0.00909090909090909	1.0	110	1	1
gsa	S17/output_recluster_bins/recluster_67.bin.0.fa	OTU_97.18437.0	0.9849105029311096	1.0	2046324	2015446	2015446	0.5384615384615384	1.0	13	7	7
gsa	S17/output_recluster_bins/recluster_20.bin.0.fa	OTU_97.44294.0	0.9704063691100783	1.0	1983197	1924507	1924507	0.1	1.0	10	1	1
gsa	S17/output_recluster_bins/recluster_3.bin.1.fa	OTU_97.42948.0	0.9713562080912413	1.0	2453097	2382831	2382831	0.07692307692307693	1.0	13	1	1
gsa	S17/output_recluster_bins/recluster_62.bin.0.fa	OTU_97.16209.0	0.9413322912740213	1.0	2313368	2177648	2177648	0.058823529411764705	1.0	17	1	1
gsa	S17/output_recluster_bins/recluster_60.bin.1.fa	OTU_97.39998.0	0.9476867042093574	1.0	2226088	2109634	2109634	0.375	1.0	16	6	6
gsa	S17/output_recluster_bins/recluster_49.bin.0.fa	OTU_97.44565.0	0.9413661390568226	1.0	1815862	1709391	1709391	0.07142857142857142	1.0	14	1	1
gsa	S17/output_recluster_bins/recluster_49.bin.1.fa	OTU_97.39679.0	0.9251632436131081	1.0	1940811	1795567	1795567	0.07692307692307693	1.0	26	2	2
gsa	S17/output_recluster_bins/recluster_12.bin.2.fa	OTU_97.23.1	0.6547561387873014	1.0	3253900	2130511	2130511	0.029411764705882353	1.0	34	1	1
gsa	S17/output_recluster_bins/recluster_52.bin.0.fa	OTU_97.17727.0	0.9899298155045049	1.0	2033925	2013443	2013443	0.42857142857142855	1.0	7	3	3
gsa	S17/output_recluster_bins/recluster_11.bin.0.fa	OTU_97.31370.0	0.9685098868527966	1.0	3141748	3042814	3042814	0.22727272727272727	1.0	22	5	5
gsa	S17/output_recluster_bins/recluster_58.bin.0.fa	OTU_97.1704.0	0.9805542694882394	1.0	2546523	2497004	2497004	0.46153846153846156	1.0	13	6	6
gsa	S17/output_recluster_bins/bin.97.fa	OTU_97.43848.0	0.9141595866943063	1.0	1955163	1787331	1787331	0.12	1.0	25	3	3
gsa	S17/output_recluster_bins/bin.92.fa	OTU_97.39115.0	0.9803028127603497	1.0	2186962	2143885	2143885	0.125	1.0	8	1	1
gsa	S17/output_recluster_bins/bin.73.fa	OTU_97.35376.0	0.5441036944163012	1.0	3914502	2129895	2129895	0.009345794392523364	1.0	107	1	1
gsa	S17/output_recluster_bins/recluster_22.bin.1.fa	OTU_97.44129.0	0.9545743076858744	1.0	2128333	2031652	2031652	0.041666666666666664	1.0	24	1	1
gsa	S17/output_recluster_bins/recluster_33.bin.0.fa	OTU_97.34527.0	0.957194594069933	1.0	2245978	2149838	2149838	0.14285714285714285	1.0	7	1	1
gsa	S17/output_recluster_bins/recluster_67.bin.1.fa	OTU_97.34726.0	1.0	1.0	2529466	2529466	2529466	1.0	1.0	1	1	1
gsa	S17/output_recluster_bins/bin.208.fa	OTU_97.30766.0	1.0	1.0	2767893	2767893	2767893	1.0	1.0	1	1	1
gsa	S17/output_recluster_bins/bin.110.fa	OTU_97.21322.0	0.8900740704650383	1.0	2298757	2046064	2046064	0.024390243902439025	1.0	41	1	1
gsa	S17/output_recluster_bins/bin.13.fa	OTU_97.44228.0	0.6945447270573359	1.0	3184057	2211470	2211470	0.008264462809917356	1.0	121	1	1
gsa	S17/output_recluster_bins/recluster_27.bin.0.fa	OTU_97.16860.0	0.9719404073434456	1.0	1843113	1791396	1791396	0.14285714285714285	1.0	7	1	1
gsa	S17/output_recluster_bins/recluster_26.bin.3.fa	OTU_97.42422.0	0.6459615221885087	1.0	3308920	2137435	2137435	0.030303030303030304	1.0	33	1	1
gsa	S17/output_recluster_bins/bin.17.fa	OTU_97.20.0	0.9331842771552684	1.0	2465737	2300987	2300987	0.1	1.0	10	1	1
gsa	S17/output_recluster_bins/recluster_2.bin.1.fa	OTU_97.30394.0	0.5962993471188239	1.0	3592231	2142045	2142045	0.014084507042253521	1.0	142	2	2
gsa	S17/output_recluster_bins/recluster_23.bin.1.fa	OTU_97.45053.0	0.6823149828163263	1.0	2805861	1914481	1914481	0.013888888888888888	1.0	72	1	1
gsa	S17/output_recluster_bins/recluster_26.bin.1.fa	OTU_97.45365.0	0.9224562948637804	1.0	2273131	2096864	2096864	0.041666666666666664	1.0	24	1	1
gsa	S17/output_recluster_bins/recluster_31.bin.1.fa	OTU_97.35864.0	0.6885222475030843	1.0	3225980	2221159	2221159	0.01694915254237288	1.0	59	1	1
gsa	S17/output_recluster_bins/recluster_24.bin.1.fa	OTU_97.29545.0	0.5775179917505866	1.0	3691414	2131858	2131858	0.008264462809917356	1.0	121	1	1
gsa	S17/output_recluster_bins/recluster_31.bin.2.fa	OTU_97.44265.0	0.8026200027021115	1.0	2486944	1996071	1996071	0.16666666666666666	1.0	30	5	5
gsa	S17/output_recluster_bins/recluster_96.bin.1.fa	OTU_97.44958.0	0.8770577345049246	1.0	2017996	1769899	1769899	0.3333333333333333	1.0	3	1	1
gsa	S17/output_recluster_bins/recluster_23.bin.2.fa	OTU_97.42989.0	0.9952125462953139	1.0	1837929	1829130	1829130	0.3333333333333333	1.0	3	1	1
gsa	S17/output_recluster_bins/recluster_67.bin.3.fa	OTU_97.22593.0	0.9659000481283593	1.0	1882466	1818274	1818274	0.3333333333333333	1.0	3	1	1
gsa	S17/output_recluster_bins/recluster_67.bin.2.fa	OTU_97.44160.0	0.9948397815547039	1.0	2193318	2182000	2182000	0.625	1.0	8	5	5
gsa	S17/output_recluster_bins/bin.84.fa	OTU_97.42502.0	0.968977293413755	1.0	2059975	1996069	1996069	0.16666666666666666	1.0	12	2	2
gsa	S17/output_recluster_bins/bin.63.fa	OTU_97.44265.1	0.9119514830824266	0.9778296396717118	2683600	2447313	2502801	0.10810810810810811	0.8	37	4	5
gsa	S17/output_recluster_bins/bin.54.fa	OTU_97.24.0	1.0	0.9668668526662568	2085526	2085526	2156994	1.0	0.7837837837837838	203	203	259
gsa	S17/output_recluster_bins/bin.0.fa	OTU_97.5757.1	0.9384497221427388	0.9639530711771778	2058431	1931734	2003971	0.8786127167630058	0.7524752475247525	173	152	202
gsa	S17/output_recluster_bins/bin.41.fa	OTU_97.42878.0	0.9807513068672712	0.9627914448123573	2291740	2247627	2334490	0.9910714285714286	0.7474747474747475	224	222	297
gsa	S17/output_recluster_bins/recluster_62.bin.1.fa	OTU_97.6073.0	0.6855231949311242	0.9622987648557645	2868644	1966522	2043567	0.07894736842105263	0.75	38	3	4
gsa	S17/output_recluster_bins/bin.19.fa	OTU_97.44484.0	0.8068979182582123	0.9615771310871439	2094400	1689967	1757495	0.6455696202531646	0.7320574162679426	237	153	209
gsa	S17/output_recluster_bins/bin.37.fa	OTU_97.8581.0	0.9969957628249211	0.9598053988036078	2323718	2316737	2413757	0.995575221238938	0.75	226	225	300
gsa	S17/output_recluster_bins/bin.1.fa	OTU_97.11180.0	1.0	0.9539493332364928	7039982	7039982	7379828	1.0	0.7343251859723698	691	691	941
gsa	S17/output_recluster_bins/bin.39.fa	OTU_97.35197.0	0.9722822997684704	0.9536418662918082	1731096	1683114	1764933	0.9595375722543352	0.7248908296943232	173	166	229
gsa	S17/output_recluster_bins/bin.21.fa	OTU_97.38313.0	0.9983090147553998	0.9524026292174506	3652900	3646723	3828972	0.9972067039106145	0.75	358	357	476
gsa	S17/output_recluster_bins/recluster_49.bin.2.fa	OTU_97.3084.0	0.7473295600731044	0.9502659501375204	2405877	1797983	1892084	0.05263157894736842	0.5	19	1	2
gsa	S17/output_recluster_bins/bin.29.fa	OTU_97.741.0	0.9687535703114903	0.948305007058651	2135668	2068936	2181720	0.9715639810426541	0.7677902621722846	211	205	267
gsa	S17/output_recluster_bins/bin.59.fa	OTU_97.25556.0	0.9978014896126627	0.9466415334425298	2523072	2517525	2659428	0.9921568627450981	0.7228571428571429	255	253	350
gsa	S17/output_recluster_bins/bin.45.fa	OTU_97.5254.0	1.0	0.9457694520212836	2265551	2265551	2395458	1.0	0.7651006711409396	228	228	298
gsa	S17/output_recluster_bins/bin.10.fa	OTU_97.42200.0	1.0	0.9449810602526544	2532124	2532124	2679550	1.0	0.7070063694267515	222	222	314
gsa	S17/output_recluster_bins/bin.53.fa	OTU_97.26897.0	0.99694735780813	0.9426489013647623	2360578	2353372	2496552	0.9956896551724138	0.6814159292035398	232	231	339
gsa	S17/output_recluster_bins/bin.65.fa	OTU_97.32420.0	1.0	0.9414201377309448	2097453	2097453	2227967	1.0	0.7209302325581395	217	217	301
gsa	S17/output_recluster_bins/recluster_20.bin.1.fa	OTU_97.14330.0	0.9831480508744586	0.9388223414478514	1741935	1712580	1824179	0.9764705882352941	0.6974789915966386	170	166	238
gsa	S17/output_recluster_bins/recluster_52.bin.1.fa	OTU_97.29722.0	0.980541342319851	0.935676257124587	1859378	1823197	1948534	0.9532163742690059	0.7025862068965517	171	163	232
gsa	S17/output_recluster_bins/recluster_11.bin.1.fa	OTU_97.5809.0	1.0	0.9334103929252688	3560367	3560367	3814364	1.0	0.7190775681341719	343	343	477
gsa	S17/output_recluster_bins/recluster_58.bin.1.fa	OTU_97.33727.0	0.9638091756534455	0.9181063980877061	2440066	2351758	2561531	0.9567099567099567	0.7038216560509554	231	221	314
gsa	S17/output_recluster_bins/bin.51.fa	OTU_97.485.1	1.0	0.9038416292736211	2354897	2354897	2605431	1.0	0.679144385026738	254	254	374
gsa	S17/output_recluster_bins/bin.40.fa	OTU_97.27245.0	0.9832751796018557	0.8994122228263265	1867464	1836231	2041590	0.9772727272727273	0.669260700389105	176	172	257
gsa	S17/output_recluster_bins/recluster_8.bin.0.fa	OTU_97.37776.0	0.8741058751791625	0.8939414719367021	2222145	1942390	2172838	0.1111111111111111	0.5	18	2	4
gsa	S17/output_recluster_bins/recluster_55.bin.0.fa	OTU_97.27895.0	0.8964751769544133	0.8931903144988907	1598293	1432830	1604171	0.8263888888888888	0.664804469273743	144	119	179
gsa	S17/output_recluster_bins/bin.25.fa	OTU_97.28688.0	0.8601372712104688	0.8753170217718913	1993426	1714620	1958856	0.8316326530612245	0.6936170212765957	196	163	235
gsa	S17/output_recluster_bins/recluster_16.bin.0.fa	OTU_97.42986.0	0.562444086729592	0.8583616559648002	4100100	2306077	2686603	0.5602094240837696	0.6729559748427673	382	214	318
gsa	S17/output_recluster_bins/recluster_55.bin.1.fa	OTU_97.37772.0	0.9210652912214191	0.8071999551518716	1532013	1411084	1748122	0.8430232558139535	0.5918367346938775	172	145	245
gsa	S17/output_recluster_bins/recluster_96.bin.2.fa	OTU_97.45058.0	0.7321395905467385	0.7942481287948614	1814908	1328766	1672986	0.5	0.6666666666666666	4	2	3
gsa	S17/output_recluster_bins/recluster_18.bin.1.fa	OTU_97.42462.0	0.5728263951933875	0.7331752295586057	3011518	1725077	2352885	0.5246478873239436	0.5379061371841155	284	149	277
gsa	S17/output_recluster_bins/bin.15.fa	OTU_97.29.0	1.0	0.7238957898138788	5044213	5044213	6968148	1.0	0.546875	490	490	896
gsa	S17/output_recluster_bins/recluster_2.bin.0.fa	OTU_97.23847.0	0.6533860029981784	0.7235004872533047	2083932	1361612	1881978	0.6153846153846154	0.4423963133640553	312	192	434
gsa	S17/output_recluster_bins/recluster_5.bin.1.fa	OTU_97.39633.0	0.5342443723033691	0.6556779385872697	2574277	1375293	2097513	0.541871921182266	0.45643153526970953	203	110	241
gsa	S17/output_recluster_bins/recluster_23.bin.3.fa	OTU_97.44935.0	0.7247288491759052	0.6545873218464157	1698409	1230886	1880400	0.6421052631578947	0.5422222222222223	190	122	225
gsa	S17/output_recluster_bins/recluster_9.bin.0.fa	OTU_97.5805.0	0.7065793583660701	0.6264083348358267	2192995	1549525	2473666	0.6968085106382979	0.4212218649517685	188	131	311
gsa	S17/output_recluster_bins/recluster_3.bin.0.fa	OTU_97.26058.1	0.9708964145054315	0.6090103097203672	1345951	1306779	2145742	0.9535714285714286	0.3130128956623681	280	267	853
gsa	S17/output_recluster_bins/recluster_6.bin.2.fa	OTU_97.45322.0	0.5561204490776234	0.5971478360877612	1964382	1092433	1829418	0.04054054054054054	0.5	74	3	6
gsa	S17/output_recluster_bins/recluster_96.bin.0.fa	OTU_97.43450.0	0.7492069366991955	0.5914927468790498	1372526	1028306	1738493	0.75	0.5	4	3	6
gsa	S17/output_recluster_bins/recluster_22.bin.0.fa	OTU_97.30561.0	0.4282633653768857	0.5694535322061338	2562554	1097448	1927195	0.2973856209150327	0.40444444444444444	306	91	225
gsa	S17/output_recluster_bins/bin.46.fa	OTU_97.42865.0	0.9954610786882936	0.563218108361978	1220334	1214795	2156882	0.9963503649635036	0.2422360248447205	274	273	1127
gsa	S17/output_recluster_bins/recluster_4.bin.0.fa	OTU_97.1292.0	0.385106148202887	0.5589821245698589	2691567	1036539	1854333	0.2706422018348624	0.28502415458937197	218	59	207
gsa	S17/output_recluster_bins/recluster_60.bin.0.fa	OTU_97.20733.0	0.8119723873618053	0.5304038481536746	1350541	1096602	2067485	0.7555555555555555	0.4146341463414634	135	102	246
gsa	S17/output_recluster_bins/bin.36.fa	OTU_97.44267.1	0.9644685449926055	0.5035533583898625	1133953	1093662	2171889	0.9652173913043478	0.25170068027210885	230	222	882
gsa	S17/output_recluster_bins/recluster_28.bin.1.fa	OTU_97.9740.1	0.919128379529811	0.46498895177074656	809802	744312	1600709	0.8837209302325582	0.2780487804878049	129	114	410
gsa	S17/output_recluster_bins/recluster_8.bin.2.fa	OTU_97.24431.0	0.25783353219665994	0.4417378007330013	3515815	906495	2052111	0.23049645390070922	0.2708333333333333	282	65	240
gsa	S17/output_recluster_bins/recluster_12.bin.1.fa	OTU_97.20752.0	0.6589919762568897	0.4385925446551431	1417169	933903	2129318	0.46308724832214765	0.2653846153846154	149	69	260
gsa	S17/output_recluster_bins/recluster_7.bin.0.fa	OTU_97.1906.0	0.4134253517012183	0.4068277293503172	1601999	662307	1627979	0.3194444444444444	0.25842696629213485	144	46	178
gsa	S17/output_recluster_bins/recluster_12.bin.0.fa	OTU_97.23602.1	0.32986186155073605	0.3985029554626172	2355101	776858	1949441	0.271523178807947	0.22527472527472528	453	123	546
gsa	S17/output_recluster_bins/recluster_28.bin.0.fa	OTU_97.9740.1	0.4863319989006659	0.3670192395994525	1208004	587491	1600709	0.4192139737991266	0.23414634146341465	229	96	410
gsa	S17/output_recluster_bins/recluster_23.bin.0.fa	OTU_97.5757.0	0.7870675557632145	0.33082844398714484	787616	619907	1873802	0.7790697674418605	0.22408026755852842	86	67	299
gsa	S17/output_recluster_bins/recluster_7.bin.2.fa	OTU_97.34194.0	0.38474704294163026	0.322353224872605	1368928	526691	1633894	0.296551724137931	0.22279792746113988	145	43	193
gsa	S17/output_recluster_bins/bin.75.fa	OTU_97.34836.0	1.0	0.3218453230065325	695127	695127	2159817	1.0	0.24481327800829875	59	59	241
gsa	S17/output_recluster_bins/recluster_12.bin.3.fa	OTU_97.34522.0	0.7404808003545028	0.31500889714976177	837229	619952	1968046	0.7142857142857143	0.14551804423748546	175	125	859
gsa	S17/output_recluster_bins/bin.64.fa	OTU_97.43007.0	0.7822828513513183	0.3072295172959508	817942	639862	2082684	0.9382716049382716	0.2508250825082508	81	76	303
gsa	S17/output_recluster_bins/recluster_4.bin.2.fa	OTU_97.30649.1	0.2574182293813661	0.2984731511434828	2103231	541410	1813932	0.28225806451612906	0.15217391304347827	372	105	690
gsa	S17/output_recluster_bins/recluster_6.bin.0.fa	OTU_97.34747.0	0.5255539520357725	0.27327112107839335	971474	510562	1868335	0.5054945054945055	0.19574468085106383	91	46	235
gsa	S17/output_recluster_bins/recluster_5.bin.0.fa	OTU_97.26078.0	0.5539420929457586	0.26929323771756897	1047299	580143	2154317	0.5666666666666667	0.26053639846743293	120	68	261
gsa	S17/output_recluster_bins/recluster_26.bin.0.fa	OTU_97.34836.0	0.4473980169787245	0.25454795475727804	1228832	549777	2159817	0.45652173913043476	0.17427385892116182	92	42	241
gsa	S17/output_recluster_bins/recluster_26.bin.2.fa	OTU_97.34836.0	0.49802697519874417	0.2519134722988105	1092485	544087	2159817	0.5	0.22406639004149378	108	54	241
gsa	S17/output_recluster_bins/recluster_9.bin.1.fa	OTU_97.5805.0	0.5961640639438182	0.25038222621809086	1038912	619362	2473666	0.5882352941176471	0.19292604501607716	102	60	311
gsa	S17/output_recluster_bins/recluster_7.bin.1.fa	OTU_97.36305.0	0.5166670822010022	0.24446254648046128	762071	393737	1610623	0.5698324022346368	0.192090395480226	179	102	531
gsa	S17/output_recluster_bins/bin.30.fa	OTU_97.29.0	0.9856179237449568	0.23167073948486744	1637872	1614316	6968148	0.9818181818181818	0.18080357142857142	165	162	896
gsa	S17/output_recluster_bins/recluster_6.bin.1.fa	OTU_97.30063.0	0.5378571768471512	0.2278013206396351	798554	429508	1885450	0.49333333333333335	0.15948275862068967	75	37	232
gsa	S17/output_recluster_bins/recluster_31.bin.0.fa	OTU_97.43007.1	0.6816465847883182	0.2094837815975644	696399	474698	2266037	0.632183908045977	0.25462962962962965	87	55	216
gsa	S17/output_recluster_bins/recluster_24.bin.0.fa	OTU_97.17113.0	0.9937905750057965	0.19317860653867497	414048	411477	2130034	0.9811320754716981	0.20233463035019456	53	52	257
gsa	S17/output_recluster_bins/recluster_8.bin.3.fa	OTU_97.16243.0	0.23498717929411508	0.1672451851429635	1460918	343297	2052657	0.18691588785046728	0.16	214	40	250
gsa	S17/output_recluster_bins/recluster_8.bin.1.fa	OTU_97.16243.0	0.3360937926091755	0.16631858123398113	1015773	341395	2052657	0.24516129032258063	0.152	155	38	250
gsa	S17/output_recluster_bins/recluster_18.bin.0.fa	OTU_97.42462.0	0.9619036987422788	0.16479895957515986	403110	387753	2352885	0.9166666666666666	0.1588447653429603	48	44	277
gsa	S17/output_recluster_bins/recluster_4.bin.1.fa	OTU_97.837.0	0.2537829751485646	0.16330863366016365	1161784	294841	1805422	0.27319587628865977	0.11300639658848614	194	53	469
gsa	S17/output_recluster_bins/recluster_33.bin.2.fa	OTU_97.30063.0	0.33748671754782783	0.16238669813572357	907212	306172	1885450	0.2708333333333333	0.11206896551724138	96	26	232
gsa	S17/output_recluster_bins/recluster_16.bin.1.fa	OTU_97.42544.0	0.5333462742255219	0.12279221084828856	582134	310479	2528491	0.5245901639344263	0.09785932721712538	61	32	327
gsa	S17/output_recluster_bins/bin.47.fa	OTU_97.44267.1	0.5196252409403488	0.12201314155557673	509981	264999	2171889	0.5267857142857143	0.06689342403628118	112	59	882
gsa	S17/output_recluster_bins/recluster_93.bin.1.fa	OTU_97.1906.0	0.3741061680551594	0.09345329393069567	406676	152140	1627979	0.2857142857142857	0.06741573033707865	42	12	178
gsa	S17/output_recluster_bins/bin.14.fa	OTU_97.42544.0	0.9763689646011822	0.09302742228467493	240912	235219	2528491	0.967741935483871	0.09174311926605505	31	30	327
gsa	S17/output_recluster_bins/recluster_74.bin.1.fa	OTU_97.20752.0	0.6075981344120145	0.09036508403160073	316683	192416	2129318	0.3611111111111111	0.05	36	13	260
gsa	S17/output_recluster_bins/bin.50.fa	OTU_97.37776.0	0.24930816953597454	0.08794074845892791	766445	191081	2172838	0.017543859649122806	0.25	57	1	4
gsa	S17/output_recluster_bins/bin.35.fa	OTU_97.34565.0	0.3654335151597326	0.08129674213469902	479395	175187	2154908	0.2962962962962963	0.0642570281124498	54	16	249
gsa	S17/output_recluster_bins/bin.82.fa	OTU_97.26078.0	0.26261230235011473	0.08123363460437809	666393	175003	2154317	0.21621621621621623	0.06130268199233716	74	16	261
