,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,o__Clostridiales (UID1120), 304, 250, 143, 33, 204, 13, 0, 0, 0, 83.57,5.59,92.31,1820,1770,267,family,0.96,0.94,0.43,0.02,0.05,0.91,0.86,True
bin.10, p__Bacteroidetes (UID2605), 350, 316, 210,109, 204, 3,0, 0, 0, 69.38,0.87,66.67,1374,1291,291,family,0.91,0.86,0.07,0.49,1.77,0.64,0.55,True
bin.100, k__Bacteria (UID203),5449,104,58, 98,3,3,0, 0, 0, 10.34,5.17,66.67,675,616,70,genus,0.93,0.85,0.25,0.1,0.22,0.75,0.64,True
bin.101, k__Bacteria (UID203),5449,104,58, 4, 78, 21, 1, 0, 0, 93.10, 14.26,54.17,1656,1618,218,phylum,0.99,0.96,0.16,0.05,0.09,0.78,0.75,True
bin.102, k__Bacteria (UID203),5449,104,58, 92,12, 0,0, 0, 0, 11.99,0.00, 0.00,555,495,122,family,0.9,0.8,0.27,0.45,1.42,0.71,0.57,True
bin.103, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,234,206,42,genus,0.72,0.63,0.42,0.79,6.76,0.77,0.48,True
bin.106,k__Bacteria (UID2372),131, 176, 105, 1,173, 2,0, 0, 0, 99.05,1.43, 0.00,1642,1478,77,phylum,0.97,0.88,0.12,0.2,0.48,0.56,0.49,True
bin.11,k__Bacteria (UID203),5449,104,58, 73,30, 1,0, 0, 0, 48.28,1.72,100.00,1120,1069,251,class,0.97,0.92,0.41,0.1,0.22,0.7,0.64,True
bin.112,o__Bacteroidales (UID2617), 213, 406, 265, 24, 382, 0,0, 0, 0, 92.45,0.00, 0.00,1885,1749,80,genus,0.86,0.8,0.09,0.29,0.85,0.65,0.52,True
bin.113, k__Bacteria (UID203),5449,103,57, 99,4,0,0, 0, 0,3.51,0.00, 0.00,246,203,43,phylum,1.0,0.82,0.83,0.13,0.31,0.59,0.48,False
bin.115, k__Bacteria (UID203),5449,104,58, 95,9,0,0, 0, 0, 15.52,0.00, 0.00,341,318,16,genus,0.9,0.84,0.43,0.44,1.52,0.73,0.61,True
bin.117,o__Clostridiales (UID1226), 155, 278, 158, 25, 250, 3,0, 0, 0, 95.41,1.48,66.67,2390,2346,296,genus,0.94,0.92,0.12,0.04,0.08,0.95,0.88,True
bin.119, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,464,290,86,phylum,0.98,0.61,0.67,0.1,0.22,0.53,0.33,False
bin.123, k__Bacteria (UID203),5449,103,57, 91,12, 0,0, 0, 0, 17.70,0.00, 0.00,471,412,141,genus,0.78,0.69,0.36,0.28,0.84,0.69,0.47,True
bin.124, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,475,397,51,genus,0.67,0.56,0.51,0.33,1.12,0.75,0.42,False
bin.128, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,222,191,34,genus,0.86,0.74,0.43,0.25,0.73,0.72,0.53,True
bin.129,o__Bacteroidales (UID2657), 160, 492, 269, 12, 478, 2,0, 0, 0, 96.56,0.74, 0.00,1921,1776,51,genus,0.89,0.82,0.07,0.39,1.15,0.68,0.56,True
