,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1111, k__Bacteria (UID203),5449,103,57, 6, 36,22, 38, 1, 0, 96.49, 147.37, 26.06,7938,7729,192,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.92,True
bin.1540,o__Clostridiales (UID1226), 155, 278, 158, 62, 211,5,0,0, 0, 78.04,2.27,20.00,2190,2127,189,genus,0.89,0.87,0.83,0.06,0.12,0.98,0.85,False
bin.1820,o__Clostridiales (UID1212), 172, 257, 149,157,92,8,0,0, 0, 36.12,1.78,12.50,1517,1470,341,genus,0.91,0.88,0.7,0.16,0.4,0.95,0.84,False
bin.206,o__Selenomonadales (UID1024), 64, 334, 167, 1,329,4,0,0, 0, 99.98,1.50, 0.00,2143,2118,24,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
bin.2714, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,209,199,15,genus,0.99,0.94,0.16,0.03,0.06,0.97,0.91,True
bin.2926, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,256,239,10,genus,0.8,0.75,0.1,0.48,2.34,0.79,0.59,True
bin.2927, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,428,368,61,genus,0.66,0.57,0.47,0.76,5.77,0.79,0.45,False
bin.2931,p__Bacteroidetes (UID2605), 350, 314, 208, 11, 161, 142, 0,0, 0, 96.83, 53.12,66.90,4123,4009,328,family,0.93,0.9,0.07,0.05,0.1,0.87,0.79,True
bin.2933, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,283,267,19,family,0.88,0.83,0.09,0.08,0.18,0.87,0.73,True
bin.308, k__Bacteria (UID2372),131, 177, 106, 8,169,0,0,0, 0, 95.28,0.00, 0.00,3356,3259,177,family,0.96,0.93,0.74,0.02,0.05,0.97,0.91,False
bin.334, o__Clostridiales (UID1226), 155, 278, 158, 9,269,0,0,0, 0, 95.57,0.00, 0.00,2555,2476,41,family,0.96,0.93,0.06,0.15,0.34,0.94,0.87,True
bin.380, o__Bacteroidales (UID2657), 160, 492, 269, 2,490,0,0,0, 0, 99.26,0.00, 0.00,3323,3270,41,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.383,f__Lachnospiraceae (UID1256), 33, 333, 171, 5,328,0,0,0, 0, 97.08,0.00, 0.00,2127,2046,47,genus,0.85,0.81,0.09,0.47,2.04,0.77,0.62,True
bin.407, o__Clostridiales (UID1226), 155, 278, 158, 27, 249,2,0,0, 0, 89.24,1.27, 0.00,2155,2112,46,family,0.97,0.95,0.2,0.06,0.12,0.97,0.92,True
bin.409,p__Proteobacteria (UID3887), 1487,255, 158, 0,254,1,0,0, 0, 100.00, 0.11, 0.00,2422,2325,54,class,0.98,0.94,0.07,0.2,0.47,0.95,0.89,True
bin.451, k__Bacteria (UID2329),174, 149,89, 0,147,2,0,0, 0, 100.00, 1.12, 0.00,2418,2166,53,family,0.88,0.79,0.12,0.08,0.17,0.68,0.54,True
bin.564, o__Clostridiales (UID1212), 172, 263, 149, 54, 208,1,0,0, 0, 73.87,0.67, 0.00,1433,1333,25,kingdom,1.0,0.93,0.0,0.0,0.0,0.7,0.65,True
bin.621,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,423,188,2,kingdom,1.0,0.44,0.0,0.0,0.0,0.46,0.2,True
bin.648,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1011,705,54,genus,0.77,0.54,0.88,0.33,0.97,0.92,0.5,False
bin.672,c__Deltaproteobacteria (UID3218), 61, 284, 169, 68, 214,2,0,0, 0, 83.19,0.36, 0.00,2866,2765,257,kingdom,1.0,0.96,0.0,0.0,0.0,0.96,0.93,True
bin.726,g__Bacteroides (UID2691), 33, 839, 309, 33, 806,0,0,0, 0, 96.06,0.00, 0.00,4852,4720,44,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.789, o__Bacteroidales (UID2621), 198, 427, 260, 2,414,11, 0,0, 0, 99.23,3.08, 9.09,3724,3647,58,family,0.96,0.94,0.77,0.1,0.22,0.98,0.92,False
