,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10,c__Gammaproteobacteria (UID4443),356, 451, 270,135, 296, 20, 0,0, 0, 71.06,6.09,60.00,1693,1647,233,genus,0.84,0.82,0.66,0.25,0.59,0.69,0.56,False
bin.103, k__Bacteria (UID203),5449,104,58, 85,19, 0,0,0, 0, 25.86,0.00, 0.00,603,595,88,kingdom,1.0,0.99,0.0,0.0,0.0,0.92,0.91,True
bin.104,k__Bacteria (UID2495),2993,147,91, 66,70, 11, 0,0, 0, 65.43, 12.09, 9.09,1745,1516,355,phylum,0.93,0.8,0.5,0.09,0.19,0.49,0.39,False
bin.107, k__Bacteria (UID203),5449,104,58, 95,8,1,0,0, 0,8.62,1.72, 0.00,291,269,81,phylum,0.93,0.86,0.62,0.03,0.06,0.6,0.52,False
bin.108, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,441,184,39,kingdom,0.98,0.41,0.0,0.0,0.0,0.47,0.19,True
bin.11,k__Bacteria (UID203),5449,104,58, 92,12, 0,0,0, 0,7.34,0.00, 0.00,282,253,82,kingdom,1.0,0.9,1.0,0.02,0.05,0.6,0.53,False
bin.113, k__Bacteria (UID203),5449,104,58,103,1,0,0,0, 0,0.86,0.00, 0.00,476,414,86,family,0.73,0.63,0.54,0.66,3.55,0.83,0.53,False
bin.114, k__Bacteria (UID203),5449,104,58, 83,19, 2,0,0, 0, 21.63,1.72,100.00,879,875,204,kingdom,1.0,1.0,0.0,0.0,0.0,0.96,0.96,True
bin.120, k__Bacteria (UID203),5449,102,58, 31,49, 16, 6,0, 0, 73.28, 12.07,11.76,1238,1159,165,class,0.9,0.84,0.48,0.14,0.33,0.55,0.47,False
bin.121, k__Bacteria (UID203),5449,104,58,101,3,0,0,0, 0,5.17,0.00, 0.00,347,320,106,genus,0.51,0.47,0.55,0.38,1.44,0.51,0.24,False
bin.122, k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0, 0, 22.41,0.00, 0.00,1450,1416,321,class,0.97,0.95,0.41,0.02,0.04,0.75,0.71,True
bin.124, k__Bacteria (UID203),5449,104,58, 73,18, 13, 0,0, 0, 38.56, 18.97,38.46,1454,1367,191,phylum,0.94,0.88,0.62,0.05,0.1,0.54,0.48,False
