,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1),5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,95,89,16,phylum,1.0,0.94,0.96,0.17,0.39,0.89,0.84,False
maxbin2.002,o__Clostridiales (UID1212),172, 263, 149, 30, 231,2,0,0,0, 85.23,0.56, 0.00,1526,1392,33,genus,0.71,0.65,0.02,0.67,3.4,0.64,0.42,True
maxbin2.003, root (UID1),5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,513,401,17,class,0.91,0.71,0.55,0.07,0.15,0.64,0.46,False
maxbin2.004, p__Firmicutes (UID1022),100, 295, 158,261,34,0,0,0,0,3.93,0.00, 0.00,142,132,14,phylum,0.98,0.92,0.74,0.24,0.6,0.85,0.77,False
maxbin2.005, k__Bacteria (UID203), 5449,104,58, 96,8, 0,0,0,0,7.71,0.00, 0.00,266,242,9,phylum,0.97,0.88,1.0,0.04,0.09,0.7,0.62,False
maxbin2.006, k__Bacteria (UID203), 5449,104,58, 34,51,3,15, 1,0, 50.00,8.78,20.37,1450,1375,127,genus,0.83,0.79,1.0,0.13,0.31,0.95,0.75,False
maxbin2.007, k__Bacteria (UID203), 5449,104,58, 72,32,0,0,0,0, 48.28,0.00, 0.00,2714,2599,148,phylum,1.0,0.95,0.98,0.1,0.23,0.93,0.89,False
maxbin2.008,o__Clostridiales (UID1212),172, 261, 147, 33, 204,24, 0,0,0, 92.61, 10.25,79.17,2415,2345,261,family,0.95,0.92,0.27,0.04,0.08,0.86,0.8,True
maxbin2.009, f__Lachnospiraceae (UID1286),57, 420, 207, 6,390,24, 0,0,0, 97.58,6.76,12.50,2767,2691,84,family,0.95,0.92,0.5,0.03,0.07,0.95,0.87,False
maxbin2.010,o__Bacteroidales (UID2654),163, 486, 266,443,43,0,0,0,0,4.77,0.00, 0.00,1449,1152,174,order,0.9,0.72,0.95,0.24,0.59,0.87,0.62,False
maxbin2.011,o__Bacteroidales (UID2657),160, 492, 269,329, 158,5,0,0,0, 27.52,1.14,20.00,1697,1637,102,class,0.97,0.94,0.97,0.23,0.56,0.92,0.87,False
maxbin2.012,o__Bacteroidales (UID2657),160, 492, 269,346, 144,2,0,0,0, 22.42,0.74,50.00,1053,1013,153,phylum,1.0,0.96,0.97,0.22,0.53,0.95,0.91,False
maxbin2.013, k__Bacteria (UID203), 5449,104,58, 65,38,1,0,0,0, 53.10,1.72,100.00,2302,2257,86,family,0.91,0.89,0.87,0.03,0.06,0.97,0.86,False
maxbin2.014, k__Bacteria (UID203), 5449,102,56, 73,26,3,0,0,0, 41.43,3.93,100.00,1260,1234,145,kingdom,1.0,0.98,0.0,0.0,0.0,0.9,0.89,True
maxbin2.015, k__Bacteria (UID203), 5449,102,56, 81,17,3,0,1,0, 30.36,8.93,88.89,1225,1208,122,kingdom,1.0,0.99,0.0,0.0,0.0,0.89,0.88,True
maxbin2.016, f__Lachnospiraceae (UID1286),57, 420, 207, 25, 388,7,0,0,0, 97.01,1.92, 0.00,2659,2593,117,family,0.96,0.94,0.72,0.03,0.06,0.96,0.9,False
maxbin2.017,o__Clostridiales (UID1212),172, 263, 149, 14, 242,7,0,0,0, 93.29,0.98,14.29,2543,2451,39,genus,0.89,0.85,0.23,0.05,0.12,0.87,0.74,True
maxbin2.018, k__Bacteria (UID203), 5449,104,58, 67,36,1,0,0,0, 47.34,0.86, 0.00,2734,2637,377,class,0.99,0.95,0.95,0.08,0.18,0.95,0.9,False
maxbin2.019,o__Clostridiales (UID1212),172, 261, 147,197,53,10, 0,1,0, 22.81,3.97,68.75,2140,2037,452,class,0.96,0.91,0.98,0.08,0.18,0.89,0.81,False
maxbin2.020, k__Bacteria (UID203), 5449,102,56, 41,35,19, 7,0,0, 69.40, 22.13,87.50,1475,1430,151,genus,0.92,0.89,0.97,0.04,0.08,0.94,0.84,False
maxbin2.021, k__Bacteria (UID203), 5449,102,56, 72,17,10, 3,0,0, 48.21, 25.00,68.42,1659,1628,164,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
maxbin2.022, f__Lachnospiraceae (UID1286),57, 420, 207, 70, 345,5,0,0,0, 85.76,1.55,20.00,2783,2697,189,family,0.96,0.93,0.51,0.03,0.05,0.95,0.89,False
maxbin2.023,p__Bacteroidetes (UID2605),350, 314, 208, 1,309,4,0,0,0, 99.52,1.92, 0.00,2146,2056,37,class,0.97,0.93,0.76,0.03,0.06,0.93,0.86,False
maxbin2.024, k__Bacteria (UID203), 5449,103,58, 72,27,3,1,0,0, 30.55,5.49,100.00,3539,3143,509,class,0.93,0.83,0.97,0.49,1.0,0.88,0.73,False
maxbin2.025,o__Clostridiales (UID1212),172, 260, 146, 4,256,0,0,0,0, 97.95,0.00, 0.00,2789,2608,81,family,0.93,0.87,0.21,0.04,0.08,0.94,0.81,True
maxbin2.026, k__Bacteria (UID203), 5449,102,56, 58,38,5,1,0,0, 67.86, 12.50,75.00,2170,2110,200,family,0.94,0.92,0.15,0.04,0.08,0.87,0.8,True
maxbin2.027, k__Bacteria (UID203), 5449,102,56, 41,45,12, 3,1,0, 81.85, 16.23,85.19,2154,2113,182,genus,0.9,0.88,0.72,0.05,0.11,0.94,0.83,False
maxbin2.028, p__Firmicutes (UID1022),100, 295, 158,126, 156,12, 1,0,0, 61.87,4.80, 0.00,3062,2865,369,phylum,0.99,0.92,1.0,0.28,0.66,0.91,0.84,False
maxbin2.029, k__Bacteria (UID203), 5449,102,56, 86,14,1,1,0,0,6.61,1.22,25.00,2958,2732,507,phylum,0.98,0.91,0.95,0.05,0.11,0.83,0.75,False
maxbin2.030,o__Bacteroidales (UID2657),160, 492, 269,237, 184,62, 9,0,0, 56.25, 18.46, 7.87,3725,3434,582,genus,0.81,0.75,1.0,0.16,0.39,0.93,0.7,False
maxbin2.031, g__Bacteroides (UID2691),33, 839, 309,500, 290,46, 3,0,0, 38.64,5.65,34.55,1939,1893,382,class,0.99,0.97,1.0,0.05,0.1,0.95,0.92,False
maxbin2.032, g__Bacteroides (UID2691),33, 839, 309,401, 381,54, 3,0,0, 50.15,6.64,22.22,2153,2093,250,phylum,1.0,0.97,0.98,0.03,0.07,0.96,0.93,False
maxbin2.033,o__Clostridiales (UID1212),172, 261, 147, 14, 235,11, 1,0,0, 97.96,6.86,21.43,2720,2540,479,genus,0.83,0.77,0.31,0.54,1.85,0.77,0.59,True
maxbin2.034, k__Bacteria (UID203), 5449,104,58, 0, 63,27, 11, 2,1, 100.00,25.31,31.71,2114,2049,230,order,0.97,0.94,0.92,0.03,0.07,0.94,0.89,False
maxbin2.035, k__Bacteria (UID203), 5449,104,58, 0, 64,32, 6,2,0, 100.00,55.17,14.52,3104,2940,222,genus,0.76,0.72,0.4,0.14,0.35,0.9,0.65,True
maxbin2.036, k__Bacteria (UID203), 5449,103,57, 0, 44,52, 6,1,0, 100.00,57.83,46.05,4974,4469,975,class,0.96,0.86,0.96,0.04,0.09,0.92,0.79,False
maxbin2.037,o__Clostridiales (UID1212),172, 263, 149, 3,258,2,0,0,0, 98.66,1.01, 0.00,1907,1835,134,family,0.96,0.93,0.43,0.12,0.29,0.95,0.88,True
maxbin2.038, k__Bacteria (UID203), 5449,104,58, 27,44,26, 6,1,0, 62.07, 23.35,10.00,4043,3752,506,phylum,0.98,0.91,0.98,0.19,0.46,0.91,0.83,False
maxbin2.039,o__Clostridiales (UID1212),172, 263, 149, 24, 239,0,0,0,0, 88.59,0.00, 0.00,2221,2150,381,genus,0.87,0.85,0.98,0.05,0.12,0.96,0.81,False
maxbin2.040, k__Bacteria (UID203), 5449,104,58, 0, 67,20, 8,4,5, 100.00,47.79, 1.69,3590,3376,521,phylum,0.99,0.93,0.97,0.32,0.89,0.88,0.82,False
maxbin2.041, k__Bacteria (UID203), 5449,104,58, 68,28,7,1,0,0, 54.66, 13.79,20.00,2875,2782,474,class,0.97,0.94,1.0,0.06,0.12,0.96,0.9,False
maxbin2.042, k__Bacteria (UID203), 5449,104,58, 17,57,19, 7,3,1, 74.50, 36.23,22.06,6786,6477,1411,phylum,0.97,0.93,0.97,0.16,0.38,0.91,0.85,False
maxbin2.043, k__Bacteria (UID203), 5449,104,58, 7, 63,23, 10, 1,0, 90.52, 61.47,11.86,4098,3994,1196,genus,0.91,0.89,0.9,0.31,0.96,0.94,0.83,False
maxbin2.044,o__Clostridiales (UID1212),172, 263, 149, 53,83,64, 37, 14, 12,89.79, 108.22,9.77,4918,4582,1581,phylum,0.98,0.91,0.86,0.11,0.26,0.68,0.62,False
maxbin2.045, k__Bacteria (UID203), 5449,104,58, 2, 43,44, 9,6,0, 98.28, 42.04, 0.00,2631,2560,687,genus,0.81,0.79,0.97,0.18,0.42,0.95,0.76,False
maxbin2.046, f__Lachnospiraceae (UID1286),57, 420, 207,105, 267,45, 3,0,0, 81.25, 11.13,22.22,3112,2985,775,genus,0.84,0.8,0.64,0.25,0.71,0.87,0.7,False
maxbin2.047, k__Bacteria (UID203), 5449,104,58, 16,46,32, 8,2,0, 87.54, 54.51, 2.94,11822,10945,4187,phylum,0.98,0.91,0.96,0.34,0.8,0.86,0.78,False
maxbin2.048,o__Clostridiales (UID1226),155, 278, 158, 31, 159,76, 12, 0,0, 94.32, 39.67, 9.82,3837,3611,971,phylum,0.99,0.93,0.97,0.06,0.14,0.8,0.74,False
maxbin2.049, k__Bacteria (UID203), 5449,104,58, 26,38,26, 9,5,0, 77.43, 54.66, 3.61,4897,4495,1786,genus,0.64,0.59,0.65,0.77,5.05,0.82,0.48,False
maxbin2.050, k__Bacteria (UID203), 5449,103,57, 59,12,23, 8,1,0, 18.34, 11.76,20.75,215,207,55,class,0.96,0.93,0.6,0.35,0.83,0.91,0.84,False
maxbin2.051, f__Lachnospiraceae (UID1255),90, 354, 174, 89, 180,70, 14, 1,0, 83.21, 34.21, 1.69,5782,5311,1808,genus,0.69,0.63,0.54,0.68,4.79,0.79,0.5,False
maxbin2.052, k__Bacteria (UID203), 5449,104,58, 22,50,20, 12, 0,0, 77.35, 27.77, 3.57,3153,2976,974,genus,0.77,0.73,0.99,0.18,0.47,0.93,0.68,False
maxbin2.053,p__Bacteroidetes (UID2605),350, 314, 208, 35, 162, 103, 14, 0,0, 93.53, 48.02,11.03,4326,4192,1313,phylum,1.0,0.97,0.9,0.06,0.13,0.87,0.84,False
maxbin2.054, k__Bacteria (UID203), 5449,104,58, 81,17,2,4,0,0, 34.09, 15.67,21.43,3516,3411,1698,class,0.97,0.94,0.97,0.03,0.07,0.96,0.91,False
maxbin2.055,o__Clostridiales (UID1120),304, 250, 143, 51, 137,56, 5,1,0, 77.79, 31.75, 1.30,4367,3805,1645,phylum,0.98,0.85,0.89,0.09,0.2,0.74,0.63,False
maxbin2.056,o__Clostridiales (UID1212),172, 263, 149,111, 150,2,0,0,0, 58.44,0.67, 0.00,1967,1897,793,genus,0.86,0.83,0.89,0.03,0.06,0.97,0.81,False
maxbin2.057, k__Bacteria (UID203), 5449,104,58, 90,12,2,0,0,0, 20.69,3.45, 0.00,4277,4010,1498,genus,0.8,0.75,0.71,0.83,6.88,0.89,0.66,False
maxbin2.058, k__Bacteria (UID203), 5449,103,57, 85,13,5,0,0,0, 28.23,8.77, 0.00,2046,1934,784,genus,0.84,0.8,0.72,0.77,6.11,0.87,0.69,False
maxbin2.059,k__Bacteria (UID2982),88, 229, 147, 50, 171,8,0,0,0, 83.35,3.92,25.00,2489,2420,862,class,0.97,0.94,1.0,0.11,0.25,0.95,0.9,False
maxbin2.060, k__Bacteria (UID203), 5449,103,57, 84,19,0,0,0,0, 25.44,0.00, 0.00,1381,1309,586,family,0.93,0.88,0.71,0.37,1.28,0.86,0.75,False
maxbin2.061,o__Clostridiales (UID1226),155, 278, 158,242,30,5,1,0,0,3.70,1.70,25.00,115,112,69,genus,0.89,0.87,0.88,0.43,1.72,0.96,0.84,False
maxbin2.062,k__Bacteria (UID2569), 434, 278, 186,121, 108,36, 12, 1,0, 60.42, 26.47,14.10,5336,5166,2387,class,0.97,0.94,0.99,0.05,0.1,0.96,0.9,False
maxbin2.063, k__Bacteria (UID203), 5449,103,57, 95,8, 0,0,0,0,4.72,0.00, 0.00,593,564,290,phylum,0.99,0.94,1.0,0.02,0.05,0.89,0.84,False
maxbin2.064, k__Bacteria (UID203), 5449,103,57, 77,13,7,3,3,0, 12.38,3.51,23.53,187,176,77,phylum,1.0,0.94,1.0,0.05,0.1,0.94,0.89,False
maxbin2.065,o__Clostridiales (UID1212),172, 263, 149,234,24,5,0,0,0,6.74,0.42, 0.00,287,279,148,class,0.97,0.94,1.0,0.03,0.06,0.93,0.88,False
maxbin2.066, root (UID1),5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,205,199,97,phylum,0.99,0.97,0.94,0.18,0.42,0.9,0.87,False
maxbin2.067, k__Bacteria (UID203), 5449,103,57, 97,6, 0,0,0,0,7.02,0.00, 0.00,361,350,191,genus,0.86,0.83,0.68,0.57,3.17,0.89,0.74,False
maxbin2.068, f__Enterobacteriaceae (UID5054),223, 860, 300,433, 409,18, 0,0,0, 44.71,1.66,16.67,2606,2478,1182,genus,0.76,0.72,1.0,0.03,0.06,0.98,0.71,False
maxbin2.069, k__Bacteria (UID203), 5449,104,58, 81,23,0,0,0,0, 37.23,0.00, 0.00,702,640,327,genus,0.86,0.79,0.33,0.59,3.6,0.71,0.56,True
