,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, c__Gammaproteobacteria (UID4201),1164,271, 170, 7,263, 1,0, 0, 0, 96.18,0.03, 0.00,2179,1957,330,kingdom,1.0,0.9,0.0,0.0,0.0,0.94,0.84,True
bin.11,o__Lactobacillales (UID544), 293, 475, 267, 6,469, 0,0, 0, 0, 98.88,0.00, 0.00,2869,2742,82,kingdom,1.0,0.96,0.0,0.0,0.0,0.95,0.9,True
bin.14,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,419,263,18,order,0.84,0.53,0.58,0.48,1.71,0.69,0.36,False
bin.15,k__Bacteria (UID203),5449,104,58,102,2,0,0, 0, 0,0.31,0.00, 0.00,478,184,9,kingdom,1.0,0.38,0.0,0.0,0.0,0.49,0.19,True
bin.2, k__Bacteria (UID203),5449,104,58, 98,6,0,0, 0, 0, 10.34,0.00, 0.00,1190,1177,159,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
bin.3, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1199,1197,248,kingdom,1.0,1.0,0.0,0.0,0.0,0.98,0.98,True
bin.4,k__Bacteria (UID2328),3167,126,75, 4,120, 1,0, 1, 0, 94.67,0.78,14.29,1630,1388,155,genus,0.6,0.51,0.51,0.37,1.23,0.6,0.31,False
bin.5,k__Bacteria (UID2372),131, 177, 106, 18, 157, 2,0, 0, 0, 95.28,1.89, 0.00,2932,2513,148,genus,0.77,0.66,0.51,0.09,0.2,0.94,0.62,False
bin.6,o__Clostridiales (UID1212), 172, 257, 149, 2,254, 1,0, 0, 0, 98.66,0.13, 0.00,3698,3581,99,genus,0.87,0.84,0.35,0.03,0.05,0.97,0.81,True
bin.7, o__Pseudomonadales (UID4488),185, 813, 308,425, 385, 3,0, 0, 0, 37.43,0.36, 0.00,2100,2044,343,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.94,True
bin.9, p__Proteobacteria (UID3887), 1487,256, 160, 12, 241, 3,0, 0, 0, 94.38,1.29, 0.00,1730,1554,106,order,0.86,0.77,0.44,0.03,0.05,0.7,0.54,True
recluster_8.bin.0, k__Bacteria (UID203),5449,103,58, 48,36, 17, 2, 0, 0, 26.72, 10.34, 0.00,470,437,21,family,0.93,0.87,0.52,0.34,1.09,0.89,0.77,False
recluster_8.bin.1,k__Bacteria (UID2328),3167,126,75, 3, 61, 58, 4, 0, 0, 97.33, 75.44, 1.43,4599,4186,114,genus,0.83,0.75,0.53,0.26,0.71,0.83,0.63,False
