,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,311,309,74,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
bin.1, k__Bacteria (UID203), 5449,103,57, 94,9,0,0, 0, 0, 12.28,0.00, 0.00,1650,1302,298,phylum,0.94,0.74,0.88,0.46,0.99,0.72,0.53,False
bin.10,p__Proteobacteria (UID3887),1487,256, 160,130, 125, 1,0, 0, 0, 46.54,0.03, 0.00,863,802,201,family,0.88,0.82,0.21,0.05,0.11,0.68,0.55,True
bin.105,o__Clostridiales (UID1212),172, 263, 149, 2,260, 1,0, 0, 0, 99.27,0.17,100.00,2527,2456,49,family,0.94,0.92,0.16,0.03,0.06,0.86,0.79,True
bin.107, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,374,322,52,phylum,0.98,0.84,0.78,0.19,0.46,0.79,0.66,False
bin.111, f__Lachnospiraceae (UID1286),57, 420, 207, 15, 400, 5,0, 0, 0, 97.04,1.69, 0.00,2742,2678,53,genus,0.9,0.88,0.24,0.03,0.06,0.97,0.85,True
bin.112,o__Clostridiales (UID1212),172, 263, 149, 24, 232, 7,0, 0, 0, 95.30,3.69,14.29,2501,2335,134,family,0.95,0.88,0.38,0.1,0.22,0.94,0.83,True
bin.113,o__Clostridiales (UID1212),172, 263, 149,210,52, 1,0, 0, 0, 15.35,0.02, 0.00,443,431,106,family,0.97,0.94,0.18,0.02,0.05,0.96,0.9,True
bin.121, f__Bifidobacteriaceae (UID1458), 77, 464, 220, 1,463, 0,0, 0, 0, 99.55,0.00, 0.00,1804,1746,42,kingdom,1.0,0.97,0.0,0.0,0.0,0.93,0.9,True
bin.122, k__Bacteria (UID203), 5449,103,57, 97,6,0,0, 0, 0,5.26,0.00, 0.00,505,383,46,genus,0.83,0.63,0.35,0.71,5.5,0.75,0.47,True
