,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,2986,1125,605,kingdom,1.0,0.38,0.0,0.05,0.1,0.45,0.17,True
maxbin2.002, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,7931,2848,1532,kingdom,1.0,0.36,0.0,0.04,0.08,0.45,0.16,True
maxbin2.003, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,17776,6528,3173,kingdom,1.0,0.37,0.0,0.04,0.08,0.44,0.16,True
maxbin2.004,k__Archaea (UID2),207, 149, 107, 33, 101, 14, 1,0, 0, 71.96,7.91, 5.88,26959,10382,4590,kingdom,1.0,0.39,0.0,0.08,0.16,0.45,0.17,True
maxbin2.005, k__Bacteria (UID203),5449,104,58, 97,6,0,0,0, 1,4.23, 10.34, 4.76,39170,14661,7665,kingdom,1.0,0.37,0.0,0.03,0.06,0.43,0.16,True
maxbin2.006, k__Bacteria (UID203),5449,104,58, 81,17, 6,0,0, 0, 36.21, 10.34,33.33,13919,5239,2043,kingdom,1.0,0.38,0.0,0.06,0.13,0.42,0.16,True
maxbin2.007, k__Bacteria (UID203),5449,104,58, 25,38, 31, 8,2, 0, 76.88, 38.95,35.82,11291,4711,1806,kingdom,1.0,0.42,0.38,0.05,0.11,0.49,0.2,True
maxbin2.008,k__Bacteria (UID1453),901, 171, 117,110,37, 15, 2,1, 6, 30.04, 51.76, 2.63,34434,12577,5283,kingdom,1.0,0.37,0.0,0.04,0.09,0.43,0.16,True
maxbin2.009,k__Bacteria (UID2566),525, 208, 136, 29,95, 59, 17, 6, 2, 88.37, 68.85, 6.80,10779,5329,1939,phylum,0.88,0.44,0.62,0.56,1.99,0.55,0.24,False
maxbin2.010, k__Bacteria (UID203),5449,104,58, 71,15, 18, 0,0, 0, 20.53,4.39, 0.00,13003,4718,2186,kingdom,1.0,0.36,0.0,0.08,0.18,0.54,0.19,True
maxbin2.011,k__Archaea (UID2),207, 149, 107, 31,62, 34, 9,6, 7, 78.58, 50.31, 1.09,70777,23729,12933,kingdom,1.0,0.34,0.0,0.09,0.2,0.49,0.16,True
maxbin2.012,p__Cyanobacteria (UID2143), 129, 472, 368, 97, 357, 18, 0,0, 0, 77.72,3.76,27.78,2118,1970,488,kingdom,0.99,0.93,0.0,0.0,0.0,0.95,0.88,True
maxbin2.013,k__Archaea (UID2),207, 149, 107,142,6,1,0,0, 0,3.09,0.93, 0.00,49865,19182,12453,kingdom,0.98,0.38,0.0,0.0,0.0,0.41,0.15,True
maxbin2.014, k__Bacteria (UID203),5449,104,58, 79,19, 6,0,0, 0, 26.60,2.51, 0.00,28073,9745,5084,kingdom,1.0,0.35,0.0,0.04,0.08,0.42,0.15,True
maxbin2.015, k__Bacteria (UID203),5449,104,58, 48,27, 23, 3,3, 0, 45.13, 14.34, 4.00,5573,2311,1015,kingdom,1.0,0.41,0.27,0.03,0.07,0.49,0.2,True
maxbin2.016, k__Bacteria (UID203),5449,104,58, 36,45, 10, 5,4, 4, 50.78, 31.50, 2.40,41498,14452,7375,kingdom,1.0,0.35,0.0,0.04,0.09,0.45,0.16,True
maxbin2.017, k__Bacteria (UID203),5449,104,58, 94,10, 0,0,0, 0,3.53,0.00, 0.00,10582,2770,1657,kingdom,1.0,0.26,0.0,0.03,0.06,0.43,0.11,True
maxbin2.018, o__Burkholderiales (UID4002),107, 574, 251, 79, 480, 15, 0,0, 0, 87.53,2.61,13.33,5601,5297,1262,family,0.95,0.9,0.49,0.02,0.05,0.91,0.82,False
maxbin2.019, k__Bacteria (UID203),5449,104,58, 91,12, 1,0,0, 0,5.74,1.72, 0.00,21524,6734,3509,kingdom,1.0,0.31,0.0,0.04,0.08,0.43,0.13,True
maxbin2.020, k__Bacteria (UID203),5449,104,58, 24,33, 21, 17, 6, 3, 78.45, 100.66,7.38,14616,6757,3087,kingdom,1.0,0.46,0.35,0.03,0.06,0.53,0.24,True
maxbin2.021,k__Bacteria (UID2495),2993,139,83, 60,32, 24, 9,8, 6, 66.39, 98.90, 5.00,15407,7345,3665,phylum,0.87,0.41,0.59,0.44,1.58,0.57,0.23,False
maxbin2.022, k__Bacteria (UID203),5449,104,58, 78,21, 3,2,0, 0, 25.56,9.64, 0.00,11883,4536,2456,kingdom,1.0,0.38,0.0,0.05,0.11,0.48,0.18,True
maxbin2.023,k__Bacteria (UID2566),525, 208, 136,144,53, 8,2,0, 1, 26.09, 10.50, 1.45,5260,2334,1139,kingdom,1.0,0.44,0.25,0.03,0.06,0.53,0.24,True
