sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	metabat2_high_1000/bin.1.fa	1030743	1.0	1.0	3607646	3607646	3607646	1.0	1.0	3	3	3
gsa	metabat2_high_1000/bin.528.fa	1030746	1.0	1.0	3547923	3547923	3547923	1.0	1.0	2	2	2
gsa	metabat2_high_1000/bin.462.fa	1220_K	1.0	0.9998007728567985	3874202	3874202	3874974	1.0	0.6666666666666666	2	2	3
gsa	metabat2_high_1000/bin.542.fa	1287_H	1.0	0.9997138082450929	4041587	4041587	4042744	1.0	0.6666666666666666	6	6	9
gsa	metabat2_high_1000/bin.508.fa	1049029	1.0	0.9996181256724079	4025965	4025965	4027503	1.0	0.9230769230769231	12	12	13
gsa	metabat2_high_1000/bin.44.fa	1285_AB	1.0	0.9995961979370864	4426124	4426124	4427912	1.0	0.7692307692307693	10	10	13
gsa	metabat2_high_1000/bin.237.fa	1365_D	1.0	0.9995697672584279	2787988	2787988	2789188	1.0	0.85	17	17	20
gsa	metabat2_high_1000/bin.494.fa	1048927	1.0	0.9995179914702538	4929071	4929071	4931448	1.0	0.8	4	4	5
gsa	metabat2_high_1000/bin.505.fa	1220_BW	1.0	0.9993031147571084	3592061	3592061	3594566	1.0	0.625	5	5	8
gsa	metabat2_high_1000/bin.140.fa	1048888	0.9996142176377704	0.9992942130214687	8634402	8631071	8637167	0.9736842105263158	0.9024390243902439	38	37	41
gsa	metabat2_high_1000/bin.306.fa	1048912	1.0	0.9990842712637128	5610058	5610058	5615200	1.0	0.8333333333333334	10	10	12
gsa	metabat2_high_1000/bin.70.fa	1036563	1.0	0.998898834905855	3704715	3704715	3708799	1.0	0.8	12	12	15
gsa	metabat2_high_1000/bin.279.fa	1021_AG	1.0	0.998607751237965	3919122	3919122	3924586	1.0	0.75	3	3	4
gsa	metabat2_high_1000/bin.364.fa	1053046	1.0	0.9985868875505964	5372719	5372719	5380322	1.0	0.8846153846153846	23	23	26
gsa	metabat2_high_1000/bin.369.fa	1048879	0.998653934367025	0.9985744584717835	9347984	9335401	9348728	0.9791666666666666	0.94	48	47	50
gsa	metabat2_high_1000/bin.448.fa	1285_BA	1.0	0.9985701524502957	4386495	4386495	4392776	1.0	0.6666666666666666	6	6	9
gsa	metabat2_high_1000/bin.535.fa	1286_M	1.0	0.9984594063599735	3884714	3884714	3890708	1.0	0.5833333333333334	7	7	12
gsa	metabat2_high_1000/bin.517.fa	1048864	0.5146788320708503	0.9983797613085915	15730509	8096160	8109299	0.8	0.9230769230769231	45	36	39
gsa	metabat2_high_1000/bin.383.fa	1048924	1.0	0.998102416417565	5037894	5037894	5047472	1.0	0.75	15	15	20
