,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, o__Clostridiales (UID1212),172, 263, 149,171,92,0,0,0, 0, 35.12,0.00, 0.00,918,857,215,class,0.94,0.88,0.27,0.45,0.98,0.63,0.56,True
bin.1, o__Clostridiales (UID1212),172, 263, 149, 54, 204,5,0,0, 0, 87.42,2.85,20.00,1748,1684,150,family,0.94,0.91,0.18,0.06,0.13,0.94,0.85,True
bin.10, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1621,1439,291,phylum,0.99,0.88,0.85,0.03,0.05,0.82,0.72,False
bin.101,f__Lachnospiraceae (UID1286),57, 420, 207, 17, 403,0,0,0, 0, 94.69,0.00, 0.00,2336,2286,130,genus,0.93,0.91,0.33,0.04,0.09,0.97,0.88,True
bin.103,root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,246,245,16,phylum,1.0,1.0,1.0,0.02,0.05,0.95,0.94,False
bin.104,root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,573,531,31,genus,0.76,0.71,0.53,0.46,1.71,0.81,0.57,False
bin.108,root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,488,240,33,phylum,0.91,0.45,0.66,0.32,0.88,0.54,0.24,False
bin.115,f__Enterobacteriaceae (UID5162), 88, 1207,328, 9,1188, 10, 0,0, 0, 98.71,1.05,10.00,4719,4501,80,genus,0.89,0.85,0.02,0.3,0.73,0.99,0.84,True
bin.12,o__Clostridiales (UID1212),172, 261, 147, 20, 232,9,0,0, 0, 92.69,0.85,33.33,1913,1824,194,family,0.95,0.9,0.22,0.09,0.2,0.74,0.67,True
bin.122, o__Clostridiales (UID1212),172, 263, 149, 3,246,14, 0,0, 0, 98.43,6.71, 0.00,2371,2228,70,family,0.89,0.84,0.07,0.68,4.38,0.62,0.52,True
bin.124,root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,556,527,37,genus,0.9,0.85,0.58,0.03,0.07,0.94,0.8,False
bin.128, k__Bacteria (UID2329), 174, 149,89, 19, 130,0,0,0, 0, 84.27,0.00, 0.00,984,908,151,kingdom,1.0,0.92,0.0,0.0,0.0,0.93,0.86,True
bin.13,o__Clostridiales (UID1212),172, 263, 149, 2,260,1,0,0, 0, 98.66,0.17, 0.00,2340,2265,130,family,0.97,0.93,0.24,0.02,0.04,0.86,0.8,True
bin.137, o__Clostridiales (UID1212),172, 263, 149, 24, 238,1,0,0, 0, 87.92,0.67, 0.00,1912,1821,33,family,0.94,0.9,0.07,0.54,2.12,0.73,0.66,True
bin.150,root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,324,300,34,genus,0.81,0.75,0.58,0.68,5.41,0.85,0.64,False
bin.16,o__Clostridiales (UID1212),172, 263, 149, 3,259,1,0,0, 0, 98.32,0.22, 0.00,1844,1690,94,family,0.91,0.84,0.04,0.56,2.44,0.62,0.52,True
bin.161, o__Clostridiales (UID1212),172, 263, 149, 4,258,1,0,0, 0, 97.32,0.34, 0.00,1856,1799,82,family,0.95,0.92,0.42,0.08,0.19,0.96,0.88,True
bin.17, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,517,479,85,genus,0.8,0.74,0.46,0.7,5.88,0.79,0.58,False
bin.18,o__Clostridiales (UID1212),172, 263, 149, 35, 220,8,0,0, 0, 81.87,3.20,37.50,1997,1866,233,genus,0.73,0.69,0.11,0.81,8.69,0.63,0.43,True
bin.19,o__Bacteroidales (UID2654),163, 485, 265,449,36,0,0,0, 0,6.50,0.00, 0.00,854,806,149,class,0.97,0.92,0.86,0.03,0.06,0.88,0.81,False
bin.2, o__Bacteroidales (UID2657),160, 492, 269,195, 291,6,0,0, 0, 64.05,1.31,33.33,2285,2254,377,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.21, root (UID1),5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,397,390,133,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
