,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.100, c__Gammaproteobacteria (UID4274),112, 581, 290,228, 329, 14, 2,3, 5, 60.43,5.36, 4.55,1274,1175,110,phylum,0.92,0.85,0.31,0.09,0.2,0.53,0.45,True
bin.102, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,353,284,68,family,0.51,0.41,0.36,0.59,3.08,0.58,0.24,True
bin.109, k__Bacteria (UID203),5449,104,58, 85,19, 0,0,0, 0, 29.31,0.00, 0.00,818,804,126,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
bin.111,k__Bacteria (UID2495),2993,147,91, 32, 102, 11, 2,0, 0, 85.95, 13.87,11.76,1510,1368,134,phylum,0.95,0.86,0.3,0.06,0.13,0.51,0.43,True
bin.114, c__Gammaproteobacteria (UID4201),1164,275, 174, 87, 125, 58, 5,0, 0, 69.78, 31.26, 4.11,1868,1755,180,class,0.91,0.85,0.18,0.05,0.1,0.57,0.48,True
bin.115, k__Bacteria (UID203),5449, 99,53, 65,28, 6,0,0, 0, 45.20,7.55, 0.00,1081,1023,212,phylum,0.96,0.91,0.8,0.11,0.23,0.58,0.52,False
bin.117, c__Gammaproteobacteria (UID4443),356, 451, 270,190, 196, 60, 5,0, 0, 53.56, 16.31, 4.00,1291,1229,109,class,0.89,0.84,0.15,0.15,0.36,0.53,0.45,True
bin.118, k__Bacteria (UID203),5449,104,58, 92,11, 1,0,0, 0, 17.40,1.72,100.00,957,906,196,order,0.9,0.85,0.56,0.09,0.21,0.79,0.67,False
bin.12,p__Euryarchaeota (UID3), 148, 188, 125,103,85, 0,0,0, 0, 42.35,0.00, 0.00,1082,936,246,phylum,0.93,0.8,0.3,0.04,0.08,0.57,0.45,True
bin.120, root (UID1), 5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,611,567,157,family,0.68,0.63,0.28,0.53,2.46,0.57,0.36,True
bin.123, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,446,207,26,kingdom,0.98,0.46,0.0,0.0,0.0,0.41,0.19,True
bin.127,k__Bacteria (UID2982), 88, 230, 148,156,66, 8,0,0, 0, 25.74,1.19,62.50,989,901,273,genus,0.56,0.51,0.52,0.32,1.04,0.65,0.33,False
