,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10428, k__Bacteria (UID203),5449,104,58, 88,16, 0,0,0,0, 22.41,0.00, 0.00,359,331,52,family,0.86,0.79,0.12,0.21,0.57,0.61,0.48,True
bin.10788, k__Bacteria (UID203),5449,104,58, 90,14, 0,0,0,0, 22.41,0.00, 0.00,448,418,12,family,0.96,0.89,0.07,0.3,0.79,0.67,0.6,True
bin.10795, k__Bacteria (UID203),5449,102,58, 73,29, 0,0,0,0, 37.07,0.00, 0.00,509,487,35,phylum,1.0,0.96,0.19,0.02,0.04,0.71,0.68,True
bin.10801, k__Bacteria (UID203),5449,104,58, 60,23, 21, 0,0,0, 67.24, 31.03,95.24,2351,2249,68,genus,0.95,0.91,0.08,0.04,0.08,0.79,0.72,True
bin.10812, k__Bacteria (UID203),5449,104,58, 92,12, 0,0,0,0, 17.24,0.00, 0.00,283,277,15,kingdom,1.0,0.98,0.0,0.0,0.0,0.77,0.75,True
bin.10820, k__Bacteria (UID203),5449,104,58, 95,9,0,0,0,0, 13.79,0.00, 0.00,267,264,11,phylum,0.99,0.98,0.02,0.03,0.06,0.77,0.75,True
bin.10902, k__Bacteria (UID203),5449,104,58, 82,18, 4,0,0,0, 34.48,6.90,50.00,904,880,26,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.94,True
bin.10948,o__Bacteroidales (UID2657), 160, 492, 269,112, 332, 35, 13, 0,0, 80.15,9.67, 5.41,1762,1699,55,family,0.97,0.94,0.23,0.03,0.07,0.83,0.78,True
bin.10951, k__Bacteria (UID203),5449,104,58, 78,25, 1,0,0,0, 34.48,1.72,100.00,1053,1015,28,kingdom,1.0,0.96,0.0,0.0,0.0,0.8,0.77,True
bin.10991, k__Bacteria (UID203),5449,104,58, 81,23, 0,0,0,0, 32.76,0.00, 0.00,1005,931,20,family,0.95,0.88,0.06,0.35,0.9,0.67,0.59,True
bin.11005, root (UID1), 5656, 56,24, 55,1,0,0,0,0,4.17,0.00, 0.00,178,175,5,kingdom,1.0,0.98,0.0,0.0,0.0,0.92,0.9,True
bin.11018, k__Bacteria (UID203),5449,104,58, 78,25, 1,0,0,0, 39.66,1.72,100.00,1387,1344,41,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.89,True
bin.11197, k__Bacteria (UID203),5449,104,58, 94,10, 0,0,0,0, 17.24,0.00, 0.00,336,315,19,family,0.94,0.88,0.01,0.05,0.1,0.73,0.64,True
