,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001,k__Bacteria (UID1453),901, 171, 117, 74,85, 12, 0,0,0, 54.05,5.57,41.67,1033,883,254,order,0.49,0.42,0.26,0.56,2.95,0.56,0.23,True
maxbin2.002, k__Bacteria (UID203),5449,104,58, 6, 53, 39, 5,1,0, 89.66, 38.64, 5.00,2173,1980,465,genus,0.45,0.41,0.85,0.76,4.05,0.65,0.27,False
maxbin2.003, p__Euryarchaeota (UID3), 148, 188, 125, 24, 163, 1,0,0,0, 82.80,0.80,100.00,1444,1274,91,phylum,0.91,0.8,0.43,0.05,0.1,0.61,0.49,True
maxbin2.004, k__Bacteria (UID203),5449,104,58, 26,49, 20, 9,0,0, 65.88, 31.87, 4.26,1106,1031,247,class,0.9,0.84,0.88,0.35,1.21,0.69,0.58,False
maxbin2.005, k__Bacteria (UID203),5449,104,58, 61,32, 5,6,0,0, 62.07, 29.31, 0.00,1849,1740,483,class,0.89,0.84,0.94,0.64,2.79,0.76,0.64,False
maxbin2.006,k__Bacteria (UID2495),2993,147,91, 68,68, 11, 0,0,0, 36.51,2.29, 9.09,1209,1044,324,order,0.7,0.6,0.82,0.6,3.08,0.76,0.46,False
maxbin2.007, k__Bacteria (UID203),5449,100,55, 70,16, 11, 2,1,0, 45.21, 29.26, 4.35,1129,1026,339,class,0.88,0.8,0.88,0.63,3.42,0.73,0.59,False
maxbin2.008, k__Bacteria (UID203),5449,102,58, 41,43, 12, 3,3,0, 41.38,7.34, 5.13,680,625,173,phylum,0.94,0.87,0.75,0.26,0.75,0.63,0.55,False
maxbin2.009, k__Bacteria (UID203),5449,104,58, 97,7,0,0,0,0,2.66,0.00, 0.00,1049,420,198,kingdom,1.0,0.4,0.33,0.1,0.22,0.48,0.19,True
maxbin2.010, c__Gammaproteobacteria (UID4201),1164,275, 174,149,99, 22, 4,1,0, 42.98,6.16, 7.50,588,548,134,genus,0.57,0.53,0.72,0.29,0.89,0.62,0.33,False
maxbin2.011, k__Bacteria (UID203),5449,104,58, 79,17, 8,0,0,0, 40.00, 13.79,12.50,1310,1208,440,class,0.85,0.78,0.92,0.65,2.95,0.72,0.56,False
maxbin2.012, k__Bacteria (UID203),5449,104,58, 84,19, 1,0,0,0, 17.24,1.72, 0.00,920,750,271,family,0.59,0.48,0.77,0.67,4.2,0.71,0.34,False
maxbin2.013, k__Bacteria (UID203),5449, 99,53, 75,19, 0,4,1,0, 36.23, 13.21, 5.56,1683,1562,629,order,0.86,0.8,0.98,0.3,0.82,0.79,0.63,False
maxbin2.014, k__Bacteria (UID203),5449,104,58, 23,49, 25, 7,0,0, 72.65, 28.05,15.22,1828,1677,455,phylum,0.96,0.88,0.59,0.17,0.42,0.58,0.51,False
maxbin2.015,k__Bacteria (UID2569),434, 278, 186, 1,275, 2,0,0,0, 99.46,0.54, 0.00,2422,2271,36,family,0.81,0.76,0.02,0.58,2.73,0.56,0.43,True
maxbin2.016,f__Rhodobacteraceae (UID3340), 84, 568, 330,282, 249, 33, 4,0,0, 53.45,7.43,33.33,1892,1843,448,genus,0.77,0.75,1.0,0.05,0.12,0.83,0.62,False
maxbin2.017,k__Bacteria (UID2566),525, 208, 136, 83,69, 30, 21, 4,1, 66.79, 46.39, 3.15,2595,2388,715,class,0.86,0.79,0.85,0.69,3.57,0.67,0.53,False
maxbin2.018, k__Bacteria (UID203),5449,103,58, 10,69, 20, 4,0,0, 82.76, 21.80,46.88,2453,2420,580,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.93,True
maxbin2.019, k__Bacteria (UID203),5449,104,58, 77,18, 7,2,0,0, 38.79, 15.52, 0.00,1920,1765,526,family,0.74,0.68,0.92,0.56,1.57,0.68,0.46,False
maxbin2.020, p__Euryarchaeota (UID3), 148, 188, 125, 42, 146, 0,0,0,0, 78.80,0.00, 0.00,1254,1136,45,kingdom,1.0,0.91,0.12,0.09,0.2,0.61,0.55,True
maxbin2.021,s__algicola (UID2846), 47, 571, 303,335, 167, 49, 17, 3,0, 36.58, 14.03, 4.24,1467,1346,333,phylum,0.95,0.87,0.74,0.32,1.06,0.6,0.52,False
maxbin2.022,k__Bacteria (UID2566),525, 208, 136, 91,71, 37, 6,3,0, 66.21, 34.62, 0.00,1586,1526,293,phylum,0.97,0.93,0.88,0.29,0.84,0.61,0.57,False
maxbin2.023, k__Bacteria (UID203),5449,100,55, 38,34, 16, 5,7,0, 62.40, 22.71, 4.11,1744,1605,415,family,0.69,0.63,0.91,0.51,2.28,0.68,0.43,False
maxbin2.024, k__Bacteria (UID203),5449,102,58, 98,4,0,0,0,0,2.59,0.00, 0.00,1506,675,274,kingdom,1.0,0.45,0.38,0.06,0.14,0.46,0.21,True
maxbin2.025, k__Bacteria (UID203),5449,102,58, 68,23, 10, 1,0,0, 49.87, 19.83, 7.69,1573,1433,399,phylum,0.93,0.85,0.8,0.47,1.55,0.57,0.48,False
maxbin2.026,k__Archaea (UID2),207, 149, 107, 21,85, 27, 10, 1,5, 84.11, 29.98, 2.14,2543,2288,584,genus,0.66,0.59,0.99,0.34,1.07,0.8,0.47,False
maxbin2.027,k__Bacteria (UID1453),901, 171, 117,106,64, 1,0,0,0, 26.60,0.43, 0.00,851,778,231,genus,0.46,0.42,0.91,0.67,3.24,0.69,0.29,False
maxbin2.028,o__Cytophagales (UID2936), 47, 454, 336,286, 130, 27, 11, 0,0, 33.51,7.45, 0.00,958,875,267,genus,0.51,0.46,0.92,0.66,3.85,0.69,0.32,False
maxbin2.029,p__Cyanobacteria (UID2143), 129, 472, 368,128, 257, 77, 8,2,0, 74.33, 21.40,71.68,3086,2926,789,kingdom,1.0,0.94,0.0,0.0,0.0,0.88,0.83,True
maxbin2.030,k__Bacteria (UID2495),2993,147,91, 69,68, 10, 0,0,0, 61.97,8.42, 0.00,935,884,218,phylum,0.92,0.87,0.89,0.11,0.25,0.57,0.5,False
maxbin2.031, p__Euryarchaeota (UID3), 148, 188, 125, 29, 159, 0,0,0,0, 80.40,0.00, 0.00,1784,1518,110,family,0.86,0.73,0.98,0.09,0.18,0.57,0.42,False
maxbin2.032, c__Gammaproteobacteria (UID4201),1164,275, 174,225,43, 6,1,0,0, 14.81,2.44,11.11,320,302,101,phylum,0.93,0.88,0.69,0.03,0.07,0.6,0.53,False
