,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, o__Selenomonadales (UID1024), 64, 334, 167, 2,327, 5,0, 0, 0, 99.25,2.30,40.00,2124,1934,142,family,0.89,0.81,0.42,0.14,0.35,0.73,0.59,True
bin.10, o__Clostridiales (UID1120), 304, 250, 143, 87, 156, 7,0, 0, 0, 59.93,1.57,100.00,1129,1112,251,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.103, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,212,201,31,family,0.88,0.83,0.14,0.14,0.32,0.86,0.71,True
bin.108, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,244,42,7,kingdom,1.0,0.17,0.0,0.07,0.15,0.36,0.06,True
bin.11,c__Clostridia (UID1085),35, 420, 196,305, 115, 0,0, 0, 0, 22.79,0.00, 0.00,663,606,153,genus,0.5,0.45,0.64,0.23,0.63,0.62,0.28,False
bin.12, o__Clostridiales (UID1226), 155, 278, 158,164, 111, 3,0, 0, 0, 35.06,1.27,66.67,998,978,226,kingdom,1.0,0.98,0.0,0.0,0.0,0.98,0.96,True
bin.13, o__Clostridiales (UID1226), 155, 274, 157, 58, 209, 7,0, 0, 0, 82.93,3.10,71.43,2041,2011,328,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.96,True
bin.14, o__Bacteroidales (UID2657), 160, 491, 268, 99, 386, 4,2, 0, 0, 77.18,1.53,20.00,2075,1962,299,family,0.95,0.9,0.23,0.04,0.07,0.77,0.69,True
bin.16,c__Gammaproteobacteria (UID4201),1164,271, 170, 13, 246, 12, 0, 0, 0, 93.82,2.38,66.67,2302,2133,428,kingdom,1.0,0.93,0.0,0.0,0.0,0.93,0.86,True
bin.17, k__Bacteria (UID2372),131, 177, 106, 30, 143, 4,0, 0, 0, 75.97,2.02,25.00,1789,1548,321,order,0.94,0.81,0.22,0.24,0.63,0.62,0.5,True
bin.18, o__Bacteroidales (UID2657), 160, 491, 268,125, 364, 2,0, 0, 0, 77.44,0.21,50.00,2119,2064,367,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.19, k__Bacteria (UID2329),174, 149,89, 7,136, 6,0, 0, 0, 93.26,2.58,66.67,1714,1651,241,phylum,0.98,0.95,0.34,0.06,0.13,0.78,0.74,True
bin.20,c__Bacilli (UID285), 586, 325, 181, 22, 297, 6,0, 0, 0, 90.50,2.58,16.67,2169,1995,132,genus,0.87,0.8,0.38,0.04,0.09,0.77,0.62,True
bin.21, k__Bacteria (UID2329),174, 149,89, 3,142, 4,0, 0, 0, 97.19,3.37,50.00,2075,1978,273,genus,0.94,0.9,0.36,0.05,0.1,0.77,0.7,True
bin.22, o__Bacteroidales (UID2657), 160, 491, 268, 74, 415, 2,0, 0, 0, 84.54,0.56,50.00,2388,2272,285,family,0.96,0.92,0.3,0.02,0.04,0.86,0.79,True
bin.23,k__Bacteria (UID203),5449,103,57, 95,8,0,0, 0, 0,5.90,0.00, 0.00,811,782,198,genus,0.81,0.78,0.39,0.26,0.78,0.76,0.59,True
bin.24, o__Clostridiales (UID1120), 304, 249, 142, 82, 167, 0,0, 0, 0, 58.80,0.00, 0.00,853,820,185,genus,0.9,0.86,0.85,0.03,0.05,0.97,0.83,False
bin.25, k__Bacteria (UID2372),131, 176, 105,118,56, 2,0, 0, 0, 25.59,0.95, 0.00,1068,931,245,phylum,0.98,0.85,0.69,0.44,1.05,0.61,0.52,False
bin.26, o__Clostridiales (UID1212), 172, 261, 147, 0,260, 1,0, 0, 0, 100.00, 0.68, 0.00,2645,2452,197,genus,0.74,0.69,0.43,0.05,0.1,0.79,0.54,True
bin.27, o__Clostridiales (UID1226), 155, 274, 157,192,78, 4,0, 0, 0, 34.02,2.23,75.00,1084,1057,230,genus,0.86,0.84,0.3,0.22,0.62,0.78,0.66,True
bin.28,k__Bacteria (UID203),5449,104,58, 95,8,1,0, 0, 0, 12.07,1.72,100.00,485,465,125,genus,0.88,0.85,0.8,0.07,0.16,0.89,0.75,False
bin.29,p__Firmicutes (UID1022), 100, 295, 158, 63, 230, 2,0, 0, 0, 76.42,0.84,50.00,1379,1366,257,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.3, k__Bacteria (UID203),5449,104,58, 0, 75, 29, 0, 0, 0, 100.00,22.57,68.97,3625,3264,190,family,0.93,0.83,0.28,0.11,0.25,0.79,0.66,True
bin.30, k__Bacteria (UID2372),131, 177, 106, 13, 160, 4,0, 0, 0, 93.53,0.84,25.00,1816,1775,202,order,0.97,0.95,0.31,0.05,0.11,0.9,0.85,True
bin.31, o__Bacteroidales (UID2657), 160, 492, 269, 18, 474, 0,0, 0, 0, 97.48,0.00, 0.00,2310,2201,110,genus,0.95,0.9,0.27,0.04,0.08,0.81,0.73,True
bin.32, o__Bacteroidales (UID2657), 160, 491, 268, 86, 404, 1,0, 0, 0, 89.30,0.19,100.00,2423,2348,253,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.33,o__Lactobacillales (UID374), 471, 350, 191,172, 178, 0,0, 0, 0, 45.98,0.00, 0.00,1106,1068,212,kingdom,1.0,0.97,0.0,0.0,0.0,0.91,0.88,True
bin.34, o__Bacteroidales (UID2657), 160, 492, 269, 40, 449, 3,0, 0, 0, 92.36,0.68,33.33,2346,2210,164,family,0.94,0.89,0.41,0.08,0.17,0.77,0.68,True
bin.35,c__Gammaproteobacteria (UID4201),1164,271, 170, 27, 242, 2,0, 0, 0, 95.66,0.88,100.00,2062,1854,153,phylum,0.99,0.89,0.29,0.07,0.16,0.68,0.6,True
bin.36, o__Clostridiales (UID1226), 155, 278, 158,202,76, 0,0, 0, 0, 32.53,0.00, 0.00,798,770,180,genus,0.83,0.8,0.18,0.39,1.47,0.77,0.61,True
bin.37,k__Bacteria (UID203),5449,103,57, 98,5,0,0, 0, 0,7.02,0.00, 0.00,432,419,102,kingdom,1.0,0.97,0.0,0.0,0.0,0.89,0.87,True
bin.38, o__Clostridiales (UID1226), 155, 278, 158, 55, 221, 2,0, 0, 0, 86.20,0.63, 0.00,2273,2195,313,genus,0.8,0.77,0.21,0.23,0.64,0.78,0.6,True
bin.39, o__Bacteroidales (UID2657), 160, 491, 268, 51, 429, 11, 0, 0, 0, 93.15,2.35,45.45,2619,2538,248,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.89,True
bin.41, o__Bacteroidales (UID2657), 160, 492, 269, 25, 459, 8,0, 0, 0, 96.57,1.19,87.50,2507,2368,150,family,0.93,0.88,0.25,0.05,0.09,0.78,0.68,True
bin.42,k__Bacteria (UID203),5449,104,58, 94,10, 0,0, 0, 0,9.48,0.00, 0.00,290,267,62,phylum,0.98,0.9,0.9,0.11,0.24,0.78,0.7,False
bin.43,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,391,351,43,order,0.93,0.83,0.68,0.05,0.11,0.73,0.61,False
bin.44,g__Prevotella (UID2724),55, 567, 296, 30, 521, 16, 0, 0, 0, 93.24,4.00,62.50,2571,2424,208,genus,0.97,0.91,0.43,0.05,0.11,0.92,0.84,True
bin.45, o__Bacteroidales (UID2657), 160, 492, 269, 9,482, 1,0, 0, 0, 97.03,0.12, 0.00,2075,1842,126,family,0.94,0.83,0.22,0.14,0.33,0.7,0.59,True
bin.46, o__Bacteroidales (UID2657), 160, 492, 269, 11, 478, 3,0, 0, 0, 96.16,0.74, 0.00,2051,1884,167,family,0.93,0.86,0.28,0.14,0.31,0.72,0.61,True
bin.49, o__Bacteroidales (UID2617), 213, 406, 265,314,92, 0,0, 0, 0, 19.11,0.00, 0.00,520,488,155,genus,0.88,0.82,0.23,0.28,0.8,0.67,0.55,True
bin.5,k__Bacteria (UID2372),131, 177, 106, 2,155, 19, 0, 1, 0, 98.11,8.71,12.00,1741,1673,97,order,0.99,0.95,0.48,0.02,0.04,0.98,0.93,False
bin.51, o__Clostridiales (UID1226), 155, 278, 158,232,45, 1,0, 0, 0,7.61,0.02,100.00,359,351,92,genus,0.9,0.88,0.48,0.1,0.22,0.96,0.84,False
bin.52, o__Bacteroidales (UID2621), 198, 427, 260,234, 190, 3,0, 0, 0, 42.97,0.90,33.33,1396,1319,355,phylum,1.0,0.94,0.83,0.02,0.05,0.74,0.7,False
bin.53, k__Bacteria (UID2329),174, 149,89, 32, 113, 4,0, 0, 0, 72.47,2.92,100.00,1207,1160,251,class,0.98,0.94,0.35,0.09,0.2,0.71,0.66,True
bin.55,p__Proteobacteria (UID3887), 1487,256, 160, 8,246, 2,0, 0, 0, 95.62,1.25, 0.00,1633,1506,148,order,0.88,0.81,0.51,0.03,0.05,0.7,0.57,False
bin.56, k__Bacteria (UID2329),174, 149,89, 58,89, 2,0, 0, 0, 43.26,1.17,50.00,720,698,151,phylum,0.99,0.96,0.32,0.05,0.11,0.78,0.74,True
bin.58, o__Clostridiales (UID1226), 155, 278, 158, 2,248, 28, 0, 0, 0, 98.73,3.20,57.14,2950,2855,195,genus,0.86,0.83,0.33,0.1,0.24,0.82,0.69,True
bin.6,o__Clostridiales (UID1226), 155, 278, 158, 36, 232, 10, 0, 0, 0, 88.09,4.22,80.00,2340,2260,339,genus,0.84,0.81,0.16,0.23,0.63,0.78,0.63,True
bin.60,k__Bacteria (UID203),5449,104,58, 94,10, 0,0, 0, 0,5.41,0.00, 0.00,213,209,62,genus,0.84,0.83,0.32,0.61,3.48,0.8,0.66,True
bin.61,p__Actinobacteria (UID2112),31, 211, 124, 6,199, 6,0, 0, 0, 95.77,2.28,50.00,1814,1694,198,class,0.97,0.9,0.49,0.02,0.04,0.92,0.83,False
bin.65,k__Bacteria (UID203),5449,104,58,102,2,0,0, 0, 0,0.31,0.00, 0.00,269,76,24,kingdom,1.0,0.28,0.0,0.05,0.11,0.49,0.14,True
bin.66,p__Proteobacteria (UID3887), 1487,256, 161, 39, 213, 4,0, 0, 0, 93.68,1.71,50.00,2356,2066,162,class,0.93,0.81,0.45,0.06,0.13,0.72,0.59,False
bin.67,k__Bacteria (UID203),5449,103,57, 92,11, 0,0, 0, 0,9.46,0.00, 0.00,271,258,71,class,0.98,0.93,0.08,0.11,0.25,0.7,0.65,True
bin.68,p__Proteobacteria (UID3887), 1487,256, 161, 20, 227, 9,0, 0, 0, 94.44,4.30,55.56,2138,1974,127,order,0.92,0.85,0.47,0.03,0.07,0.74,0.63,False
bin.7,k__Bacteria (UID2372),131, 177, 106, 2,164, 11, 0, 0, 0, 99.06,2.23, 0.00,2550,2331,181,phylum,0.99,0.9,0.89,0.02,0.05,0.9,0.81,False
bin.70,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,248,198,48,phylum,0.97,0.78,0.73,0.03,0.06,0.66,0.52,False
bin.71,k__Bacteria (UID203),5449,104,58,103,1,0,0, 0, 0,0.16,0.00, 0.00,296,65,25,kingdom,1.0,0.22,0.0,0.03,0.06,0.38,0.08,True
bin.8, c__Gammaproteobacteria (UID4201),1164,271, 170, 33, 237, 1,0, 0, 0, 94.46,0.59,100.00,2296,1920,336,order,0.9,0.75,0.39,0.05,0.11,0.69,0.52,True
bin.82,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,391,327,61,phylum,0.95,0.8,0.51,0.05,0.1,0.75,0.6,False
bin.83, k__Bacteria (UID2372),131, 177, 106,137,40, 0,0, 0, 0, 21.23,0.00, 0.00,540,480,138,order,0.91,0.81,0.25,0.26,0.71,0.61,0.49,True
bin.88,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,279,210,37,phylum,0.97,0.73,0.83,0.44,0.97,0.58,0.42,False
bin.9, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,2508,2119,308,phylum,0.97,0.82,0.58,0.05,0.1,0.67,0.55,False
bin.96, o__Bacteroidales (UID2657), 160, 492, 269, 11, 475, 6,0, 0, 0, 96.38,1.30,66.67,2204,2017,117,genus,0.89,0.81,0.15,0.46,1.45,0.68,0.56,True
