,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, c__Gammaproteobacteria (UID4267),119, 541, 283, 0,535, 6,0,0, 0, 100.00, 0.65, 0.00,4078,3384,296,genus,0.81,0.67,0.99,0.06,0.13,0.87,0.58,False
maxbin2.002, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,13662,6105,2854,kingdom,1.0,0.45,0.45,0.08,0.18,0.51,0.23,True
maxbin2.003, c__Alphaproteobacteria (UID3422), 26, 529, 308, 1,525, 2,0,1, 0, 99.68,0.76, 0.00,3182,2731,193,order,0.9,0.77,0.23,0.05,0.11,0.73,0.56,True
maxbin2.004, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,34062,13567,6273,kingdom,1.0,0.4,0.0,0.08,0.17,0.48,0.19,True
maxbin2.005, k__Bacteria (UID203),5449,104,58, 0, 78, 26, 0,0, 0, 100.00, 7.59, 3.85,5272,4664,255,class,0.94,0.84,0.85,0.03,0.06,0.93,0.77,False
maxbin2.006, c__Gammaproteobacteria (UID4761), 52, 693, 297,225, 425, 28, 6,2, 7, 67.99, 28.76, 0.50,24046,9946,4663,kingdom,1.0,0.41,0.34,0.03,0.06,0.57,0.23,True
maxbin2.007, c__Betaproteobacteria (UID3959), 235, 419, 211, 1,393, 24, 1,0, 0, 99.76,5.51, 7.41,4104,3546,313,order,0.87,0.75,0.48,0.18,0.47,0.72,0.54,False
maxbin2.008, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,27421,12506,8052,kingdom,0.99,0.45,0.0,0.0,0.0,0.43,0.19,True
maxbin2.009, root (UID1), 5656, 56,24, 52,3,1,0,0, 0, 16.67,4.17, 0.00,34514,11115,5682,kingdom,1.0,0.32,0.0,0.05,0.11,0.46,0.15,True
maxbin2.010,k__Bacteria (UID2570),433, 274, 183,147,97, 20, 2,0, 8, 41.75, 87.32, 0.71,37623,13984,7090,kingdom,1.0,0.37,0.0,0.04,0.08,0.49,0.18,True
maxbin2.011, k__Bacteria (UID203),5449,104,58, 71,27, 5,1,0, 0, 44.59, 10.34, 0.00,54804,20430,10171,kingdom,1.0,0.37,0.0,0.04,0.08,0.48,0.18,True
maxbin2.012, k__Bacteria (UID203),5449,104,58, 44,33, 26, 1,0, 0, 77.61, 43.10, 3.45,5730,5448,1867,family,0.85,0.81,1.0,0.45,0.98,0.75,0.6,False
maxbin2.013, c__Alphaproteobacteria (UID3422), 26, 529, 308,452,71, 6,0,0, 0,9.88,0.31, 0.00,499,425,156,family,0.77,0.66,0.88,0.65,2.77,0.8,0.53,False
maxbin2.014, k__Bacteria (UID203),5449,104,58, 12,40, 21, 21, 9, 1, 82.76, 52.63, 3.38,7496,6461,1865,genus,0.54,0.46,0.99,0.53,1.61,0.85,0.39,False
maxbin2.015, k__Bacteria (UID203),5449,104,58, 41,28, 24, 11, 0, 0, 36.21, 14.75,10.53,1114,1018,380,order,0.92,0.84,0.52,0.28,0.82,0.73,0.61,False
maxbin2.016, k__Bacteria (UID203),5449,104,58, 54,28, 20, 2,0, 0, 54.70, 28.45, 3.85,4007,3731,1358,genus,0.71,0.66,1.0,0.5,1.88,0.88,0.58,False
maxbin2.017, k__Bacteria (UID203),5449,104,58, 62,26, 14, 2,0, 0, 57.68, 25.86, 0.00,2853,2658,1086,order,0.94,0.88,0.73,0.48,1.58,0.75,0.66,False
maxbin2.018, k__Bacteria (UID203),5449,104,58, 80,23, 1,0,0, 0, 32.37,1.72, 0.00,1368,1306,584,order,0.96,0.92,0.95,0.46,1.42,0.87,0.8,False
maxbin2.019, c__Alphaproteobacteria (UID3305),564, 349, 230,108, 238, 3,0,0, 0, 74.57,1.30, 0.00,3755,3408,1201,order,0.85,0.78,0.21,0.46,1.84,0.61,0.47,True
