OTU_97.34268.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001688705.1_ASM168870v1.fa
OTU_97.2666.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000056065.1_ASM5606v1.fa
OTU_97.2666.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001514415.1_ASM151441v1.fa
OTU_97.9718.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000953215.1_DG5.fa
OTU_97.9718.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000184925.1_ASM18492v1.fa
OTU_97.16660.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001879545.1_ASM187954v1.fa
OTU_97.6425.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000017125.1_ASM1712v1.fa
OTU_97.44566.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000317855.1_ASM31785v1.fa
OTU_97.42609.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000604045.1_ASM60404v1.fa
OTU_97.14789.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000400875.1_ASM40087v1.fa
OTU_97.30408.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000969225.1_ASM96922v1.fa
OTU_97.30988.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001518975.1_ASM151897v1.fa
OTU_97.30988.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001267235.1_ASM126723v1.fa
OTU_97.10867.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000390245.1_ASM39024v1.fa
OTU_97.34621.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001558275.1_ASM155827v1.fa
OTU_97.5802.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001542815.1_ASM154281v1.fa
OTU_97.249.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001299595.1_ASM129959v1.fa
OTU_97.30458.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000188715.1_ASM18871v1.fa
OTU_97.43000.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000165575.1_ASM16557v1.fa
OTU_97.43368.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001191585.1_ASM119158v1.fa
OTU_97.6439.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001469775.1_ASM146977v1.fa
OTU_97.41278.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000210315.1_ASM21031v1.fa
OTU_97.7235.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001465635.1_ASM146563v1.fa
OTU_97.21931.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000485885.1_ASM48588v1.fa
OTU_97.513.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001602135.1_ASM160213v1.fa
OTU_97.14804.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000007945.1_ASM794v1.fa
OTU_97.33972.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000009425.1_ASM942v1.fa
OTU_97.42383.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000772185.1_ASM77218v1.fa
OTU_97.39620.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001011095.1_ASM101109v1.fa
OTU_97.4111.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001971605.1_ASM197160v1.fa
OTU_97.4111.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001761345.1_ASM176134v1.fa
OTU_97.36691.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001936335.1_ASM193633v1.fa
OTU_97.7557.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000261025.1_ASM26102v1.fa
OTU_97.91.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001274535.1_ASM127453v1.fa
OTU_97.35196.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001045795.2_ASM104579v2.fa
OTU_97.35196.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001432245.1_ASM143224v1.fa
OTU_97.40353.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000422165.1_ASM42216v1.fa
OTU_97.32281.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000026505.1_ASM2650v1.fa
OTU_97.25404.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001640885.1_ASM164088v1.fa
OTU_97.139.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000015865.1_ASM1586v1.fa
OTU_97.139.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000237085.1_ASM23708v1.fa
OTU_97.32277.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_900155335.1_NZ15MR0322.fa
OTU_97.32277.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001902315.1_ASM190231v1.fa
OTU_97.36060.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000279165.1_ASM27916v1.fa
OTU_97.40357.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000008925.1_ASM892v1.fa
OTU_97.40357.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001484005.1_ASM148400v1.fa
OTU_97.34305.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000816245.1_ASM81624v1.fa
OTU_97.135.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001750825.1_ASM175082v1.fa
OTU_97.41539.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001932715.1_ASM193271v1.fa
OTU_97.19375.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000006785.2_ASM678v2.fa
OTU_97.19375.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001610935.1_ASM161093v1.fa
OTU_97.8468.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001713455.1_ASM171345v1.fa
OTU_97.8468.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001741865.1_ASM174186v1.fa
OTU_97.34173.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000011665.1_ASM1166v1.fa
OTU_97.34173.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000091905.1_ASM9190v1.fa
OTU_97.80.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001636015.1_ASM163601v1.fa
OTU_97.18075.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001183705.1_ASM118370v1.fa
OTU_97.19917.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000241915.1_ASM24191v1.fa
OTU_97.45307.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000427075.1_ILRI005.fa
OTU_97.40462.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001545095.1_ASM154509v1.fa
OTU_97.36161.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000814865.1_ASM81486v1.fa
OTU_97.36161.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000179395.2_ASM17939v2.fa
OTU_97.36286.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_001020185.2_ASM102018v2.fa
OTU_97.15121.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000211235.1_ASM21123v1.fa
OTU_97.15121.0	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000210455.1_ASM21045v1.fa
OTU_97.3435.1	/net/sgi/metagenomics/data/24112017_airskinurogenital/genomes/GCA_000255255.1_ASM25525v1.fa
