,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,9047,3606,1710,kingdom,1.0,0.4,0.0,0.05,0.1,0.46,0.18,True
maxbin2.002,k__Archaea (UID2),207, 149, 107,144,5, 0,0,0,0,0.36,0.00, 0.00,7221,2830,1199,kingdom,1.0,0.39,0.0,0.03,0.07,0.46,0.18,True
maxbin2.003,p__Cyanobacteria (UID2143), 129, 472, 368,341, 109,13, 0,3,6, 27.61, 23.05, 1.33,32174,12302,6049,kingdom,1.0,0.38,0.0,0.05,0.09,0.47,0.18,True
maxbin2.004, c__Gammaproteobacteria (UID4761), 52, 693, 297,418, 261,13, 0,0,1, 48.67,2.45,21.74,3556,2773,591,family,0.85,0.66,0.95,0.03,0.05,0.96,0.63,False
maxbin2.005, k__Bacteria (UID203),5449,103,58, 27,49,26, 1,0,0, 77.43, 33.39,13.79,4106,3302,863,genus,0.84,0.68,1.0,0.19,0.47,0.92,0.62,False
maxbin2.006, k__Bacteria (UID203),5449,103,57, 1, 82,20, 0,0,0, 98.25, 14.17,30.00,4361,4087,588,genus,0.78,0.73,0.95,0.07,0.14,0.89,0.65,False
maxbin2.007,o__Sphingomonadales (UID3310), 26, 569, 293,120, 206, 230, 12, 1,0, 84.88, 48.14,12.87,3917,3839,324,genus,0.95,0.93,0.86,0.4,0.92,0.97,0.9,False
maxbin2.008, k__Bacteria (UID203),5449,104,58, 24,32,42, 6,0,0, 62.93, 33.86,53.33,3374,3147,462,family,0.92,0.85,0.7,0.31,0.74,0.94,0.8,False
maxbin2.009, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,28028,12370,8963,kingdom,0.99,0.44,0.0,0.0,0.0,0.41,0.18,True
maxbin2.010,k__Archaea (UID2),207, 149, 107,128,10,10, 1,0,0,8.75,3.62, 7.69,37757,12510,6540,kingdom,1.0,0.33,0.0,0.04,0.09,0.44,0.15,True
maxbin2.011, k__Bacteria (UID203),5449,104,58, 61,18,16, 5,4,0, 33.78, 13.64,14.55,19714,7067,3447,kingdom,1.0,0.36,0.0,0.06,0.12,0.47,0.17,True
maxbin2.012, c__Gammaproteobacteria (UID4443),356, 451, 270,250, 170,16, 6,1,8, 40.02, 69.05, 0.39,41268,13490,7094,kingdom,1.0,0.33,0.0,0.03,0.07,0.45,0.15,True
maxbin2.013, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,18984,6707,4032,kingdom,0.98,0.35,0.0,0.0,0.0,0.41,0.14,True
maxbin2.014,o__Cytophagales (UID2936), 47, 454, 336, 5,353,60, 9,6,21,99.05, 136.90,0.72,47254,19647,8324,kingdom,1.0,0.42,0.66,0.04,0.09,0.52,0.22,False
maxbin2.015, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,19960,6948,3694,kingdom,1.0,0.35,0.0,0.05,0.1,0.42,0.15,True
maxbin2.016, c__Gammaproteobacteria (UID4444),263, 507, 232, 72, 334,90, 11, 0,0, 88.54, 21.17,13.01,5685,5343,1429,genus,0.83,0.78,0.99,0.12,0.26,0.87,0.68,False
maxbin2.017, k__Bacteria (UID203),5449,104,58, 52,30,19, 1,2,0, 26.61, 13.91,17.65,3846,2302,1009,order,0.69,0.41,0.77,0.71,5.02,0.76,0.31,False
maxbin2.018, k__Bacteria (UID203),5449, 95,49, 95,0, 0,0,0,0,0.00,0.00, 0.00,11827,4574,2287,kingdom,1.0,0.39,0.0,0.03,0.06,0.42,0.16,True
maxbin2.019, c__Alphaproteobacteria (UID3422), 26, 529, 308,364, 135,25, 5,0,0, 28.89,5.61,10.00,3493,3081,1236,order,0.91,0.8,0.9,0.3,0.89,0.86,0.69,False
maxbin2.020, c__Alphaproteobacteria (UID3422), 26, 529, 308,198, 320,11, 0,0,0, 61.83,1.82, 9.09,2522,2466,933,family,0.94,0.92,0.24,0.06,0.13,0.96,0.89,True
maxbin2.021, c__Gammaproteobacteria (UID4761), 52, 693, 297,129, 251, 257, 44, 11, 1, 81.64, 57.52, 4.30,12695,9844,4562,genus,0.73,0.57,0.97,0.53,1.69,0.91,0.51,False
maxbin2.022,o__Sphingomonadales (UID3310), 26, 569, 293,199, 236,99, 30, 5,0, 67.43, 30.59, 1.83,5999,5854,2491,order,0.95,0.93,0.98,0.36,1.09,0.92,0.86,False
maxbin2.023, k__Bacteria (UID203),5449,104,58, 69,34,1,0,0,0, 46.00,1.72, 0.00,3028,2930,1276,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
