sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S13/output_recluster_bins/bin.50.fa	OTU_97.34663.1	0.9330168948526452	1.0	2849211	2658362	2658362	0.05263157894736842	1.0	19	1	1
gsa	S13/output_recluster_bins/bin.35.fa	OTU_97.35010.0	0.8317199746566316	1.0	3390236	2819727	2819727	0.006993006993006993	1.0	143	1	1
gsa	S13/output_recluster_bins/recluster_36.bin.0.fa	OTU_97.14774.0	0.9671983538853708	1.0	2254521	2180569	2180569	0.05263157894736842	1.0	19	1	1
gsa	S13/output_recluster_bins/bin.17.fa	OTU_97.34382.0	0.983336207217687	1.0	2603909	2560518	2560518	0.47368421052631576	1.0	19	9	9
gsa	S13/output_recluster_bins/recluster_13.bin.0.fa	OTU_97.9182.0	0.33196959743622134	1.0	6547211	2173475	2173475	0.1	1.0	10	1	1
gsa	S13/output_recluster_bins/recluster_11.bin.2.fa	OTU_97.20828.0	0.7200236519459425	1.0	3088118	2223518	2223518	0.01098901098901099	1.0	91	1	1
gsa	S13/output_recluster_bins/recluster_5.bin.2.fa	OTU_97.3568.1	0.2708436939016892	1.0	8099620	2193731	2193731	0.015384615384615385	1.0	65	1	1
gsa	S13/output_recluster_bins/recluster_11.bin.1.fa	OTU_97.3579.0	0.7224016035102484	1.0	3113170	2248959	2248959	0.01282051282051282	1.0	78	1	1
gsa	S13/output_recluster_bins/bin.51.fa	OTU_97.45281.1	0.9944183155938437	1.0	3369413	3350606	3350606	0.25	1.0	4	1	1
gsa	S13/output_recluster_bins/recluster_36.bin.2.fa	OTU_97.9674.1	0.9968929112124376	1.0	2689656	2681299	2681299	0.25	1.0	4	1	1
gsa	S13/output_recluster_bins/recluster_36.bin.1.fa	OTU_97.23938.0	0.9976636115568368	1.0	2757675	2751232	2751232	0.3333333333333333	1.0	3	1	1
gsa	S13/output_recluster_bins/bin.37.fa	OTU_97.35048.0	0.997828487976568	0.9982822821932651	2565033	2559463	2563867	0.92	0.9583333333333334	25	23	24
gsa	S13/output_recluster_bins/recluster_20.bin.0.fa	OTU_97.35920.0	0.9722732413842439	0.9926914803430852	2879637	2799794	2820407	0.07692307692307693	0.5	13	1	2
