,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203),5449,104,58, 94,10, 0,0, 0, 0, 17.24,0.00, 0.00,437,334,84,genus,0.72,0.55,0.84,0.16,0.39,0.7,0.38,False
bin.1,o__Bacteroidales (UID2657), 160, 491, 268, 82, 406, 2,1, 0, 0, 89.71,1.31,100.00,2396,2324,140,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.94,True
bin.10,k__Bacteria (UID203),5449,103,57, 86,15, 2,0, 0, 0, 22.97,1.75,100.00,1064,1032,251,genus,0.89,0.86,0.32,0.03,0.05,0.83,0.72,True
bin.103,o__Bacteroidales (UID2657), 160, 492, 269,118, 371, 3,0, 0, 0, 71.56,0.50,33.33,1554,1406,113,genus,0.9,0.82,0.12,0.28,0.83,0.71,0.58,True
bin.105, p__Actinobacteria (UID2112),31, 211, 124,113,97, 1,0, 0, 0, 46.83,0.40, 0.00,1210,1168,261,class,0.97,0.94,0.43,0.02,0.04,0.92,0.86,True
bin.106, k__Bacteria (UID203),5449,104,58, 92,12, 0,0, 0, 0, 19.31,0.00, 0.00,876,860,213,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.11, o__Clostridiales (UID1226), 155, 278, 158, 93, 184, 1,0, 0, 0, 72.50,0.63,100.00,1951,1904,345,family,0.97,0.95,0.11,0.05,0.1,0.96,0.91,True
bin.111, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,558,472,59,genus,0.85,0.72,0.18,0.19,0.47,0.73,0.53,True
bin.114,k__Bacteria (UID2372),131, 177, 106, 4,167, 6,0, 0, 0, 97.04,2.43,16.67,2249,2129,67,class,0.99,0.93,0.24,0.1,0.21,0.93,0.87,True
bin.12,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,371,299,53,genus,0.71,0.57,0.46,0.25,0.76,0.75,0.43,False
bin.121,o__Bacteroidales (UID2617), 213, 406, 265, 11, 391, 4,0, 0, 0, 96.92,1.32,25.00,1930,1861,48,genus,0.95,0.92,0.17,0.02,0.04,0.95,0.87,True
bin.123, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,277,230,11,family,0.93,0.77,0.19,0.34,1.05,0.71,0.54,True
bin.125, k__Bacteria (UID203),5449,104,58, 97,7,0,0, 0, 0, 12.07,0.00, 0.00,410,399,96,kingdom,1.0,0.97,0.0,0.0,0.0,0.77,0.75,True
bin.130,o__Clostridiales (UID1120), 304, 247, 141,176,59, 12, 0, 0, 0, 18.16,0.39,16.67,464,435,111,phylum,0.99,0.92,1.0,0.04,0.09,0.72,0.66,False
bin.136, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,403,338,28,genus,0.76,0.64,0.53,0.27,0.83,0.71,0.45,False
bin.14,p__Firmicutes (UID1022), 100, 295, 158, 89, 205, 1,0, 0, 0, 62.49,0.63,100.00,1089,1065,215,order,0.97,0.94,0.69,0.02,0.05,0.85,0.81,False
bin.142,o__Bacteroidales (UID2654), 163, 486, 266, 61, 419, 6,0, 0, 0, 91.14,1.69,16.67,3338,3213,158,kingdom,1.0,0.96,0.0,0.0,0.0,0.95,0.92,True
