sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.39609.1	OTU_97.39609.1	1.0	1.0	2456785	2456785	2456785	1.0	1.0	2933	2933	2933
gsa	OTU_97.34725.0	OTU_97.34725.0	1.0	1.0	2766180	2766180	2766180	1.0	1.0	563	563	563
gsa	OTU_97.40239.1	OTU_97.40239.1	1.0	1.0	694682	694682	694682	1.0	1.0	2527	2527	2527
gsa	OTU_97.24844.0	OTU_97.24844.0	1.0	1.0	2729455	2729455	2729455	1.0	1.0	546	546	546
gsa	OTU_97.36507.0	OTU_97.36507.0	1.0	1.0	1654410	1654410	1654410	1.0	1.0	1788	1788	1788
gsa	OTU_97.25206.0	OTU_97.25206.0	1.0	1.0	2839758	2839758	2839758	1.0	1.0	583	583	583
gsa	OTU_97.16289.0	OTU_97.16289.0	1.0	1.0	2682516	2682516	2682516	1.0	1.0	552	552	552
gsa	OTU_97.1240.0	OTU_97.1240.0	1.0	1.0	5586652	5586652	5586652	1.0	1.0	1135	1135	1135
gsa	OTU_97.1355.0	OTU_97.1355.0	1.0	1.0	4736914	4736914	4736914	1.0	1.0	927	927	927
gsa	OTU_97.3435.0	OTU_97.3435.0	1.0	1.0	52834	52834	52834	1.0	1.0	221	221	221
gsa	OTU_97.15278.0	OTU_97.15278.0	1.0	1.0	1971801	1971801	1971801	1.0	1.0	403	403	403
gsa	OTU_97.45365.1	OTU_97.45365.1	1.0	1.0	2126543	2126543	2126543	1.0	1.0	112	112	112
gsa	OTU_97.21579.0	OTU_97.21579.0	1.0	1.0	1607775	1607775	1607775	1.0	1.0	1700	1700	1700
gsa	OTU_97.34621.0	OTU_97.34621.0	1.0	1.0	2619616	2619616	2619616	1.0	1.0	537	537	537
gsa	OTU_97.37829.0	OTU_97.37829.0	1.0	1.0	3975946	3975946	3975946	1.0	1.0	397	397	397
gsa	OTU_97.36530.0	OTU_97.36530.0	1.0	1.0	2997699	2997699	2997699	1.0	1.0	84	84	84
gsa	OTU_97.26944.0	OTU_97.26944.0	1.0	1.0	3041084	3041084	3041084	1.0	1.0	644	644	644
gsa	OTU_97.2242.1	OTU_97.2242.1	1.0	1.0	94446	94446	94446	1.0	1.0	390	390	390
gsa	OTU_97.32897.0	OTU_97.32897.0	1.0	1.0	1838999	1838999	1838999	1.0	1.0	514	514	514
gsa	OTU_97.30408.0	OTU_97.30408.0	1.0	1.0	2568088	2568088	2568088	1.0	1.0	2859	2859	2859
gsa	OTU_97.34714.0	OTU_97.34714.0	1.0	1.0	2100154	2100154	2100154	1.0	1.0	2250	2250	2250
gsa	OTU_97.1057.0	OTU_97.1057.0	1.0	1.0	2493598	2493598	2493598	1.0	1.0	2682	2682	2682
gsa	OTU_97.33610.0	OTU_97.33610.0	1.0	1.0	2196203	2196203	2196203	1.0	1.0	2382	2382	2382
gsa	OTU_97.45281.0	OTU_97.45281.0	1.0	1.0	1193906	1193906	1193906	1.0	1.0	3529	3529	3529
gsa	OTU_97.2242.0	OTU_97.2242.0	1.0	1.0	2194469	2194469	2194469	1.0	1.0	2477	2477	2477
gsa	OTU_97.27320.0	OTU_97.27320.0	1.0	1.0	2473561	2473561	2473561	1.0	1.0	2656	2656	2656
gsa	OTU_97.18075.0	OTU_97.18075.0	1.0	1.0	2651824	2651824	2651824	1.0	1.0	2820	2820	2820
gsa	OTU_97.19900.0	OTU_97.19900.0	1.0	1.0	2664203	2664203	2664203	1.0	1.0	2838	2838	2838
gsa	OTU_97.10389.0	OTU_97.10389.0	1.0	1.0	2122815	2122815	2122815	1.0	1.0	2333	2333	2333
gsa	OTU_97.44239.0	OTU_97.44239.0	1.0	1.0	1994553	1994553	1994553	1.0	1.0	3038	3038	3038
gsa	OTU_97.21931.0	OTU_97.21931.0	1.0	1.0	2716345	2716345	2716345	1.0	1.0	2963	2963	2963
gsa	OTU_97.19917.0	OTU_97.19917.0	1.0	1.0	2199414	2199414	2199414	1.0	1.0	2354	2354	2354
gsa	OTU_97.35988.0	OTU_97.35988.0	1.0	1.0	2171330	2171330	2171330	1.0	1.0	2341	2341	2341
gsa	OTU_97.20026.0	OTU_97.20026.0	1.0	1.0	2090188	2090188	2090188	1.0	1.0	2265	2265	2265
gsa	OTU_97.13033.0	OTU_97.13033.0	1.0	1.0	3940918	3940918	3940918	1.0	1.0	776	776	776
gsa	OTU_97.29637.0	OTU_97.29637.0	1.0	1.0	2301527	2301527	2301527	1.0	1.0	3343	3343	3343
gsa	OTU_97.12030.0	OTU_97.12030.0	1.0	1.0	5832367	5832367	5832367	1.0	1.0	6287	6287	6287
gsa	OTU_97.3135.1	OTU_97.3135.1	1.0	1.0	2601801	2601801	2601801	1.0	1.0	5866	5866	5866
gsa	OTU_97.43863.0	OTU_97.43863.0	1.0	1.0	2568276	2568276	2568276	1.0	1.0	2821	2821	2821
gsa	OTU_97.30055.0	OTU_97.30055.0	1.0	1.0	2644731	2644731	2644731	1.0	1.0	13	13	13
gsa	OTU_97.34830.0	OTU_97.34830.0	1.0	1.0	2730749	2730749	2730749	1.0	1.0	545	545	545
gsa	OTU_97.34663.0	OTU_97.34663.0	1.0	1.0	1064961	1064961	1064961	1.0	1.0	3520	3520	3520
gsa	OTU_97.34151.0	OTU_97.34151.0	1.0	1.0	4496121	4496121	4496121	1.0	1.0	156	156	156
gsa	OTU_97.31367.0	OTU_97.31367.0	1.0	1.0	1986460	1986460	1986460	1.0	1.0	12	12	12
gsa	OTU_97.37829.1	OTU_97.37829.1	1.0	1.0	5873350	5873350	5873350	1.0	1.0	9	9	9
gsa	OTU_97.588.0	OTU_97.588.0	1.0	1.0	3871802	3871802	3871802	1.0	1.0	3	3	3
gsa	OTU_97.44585.0	OTU_97.44585.0	1.0	1.0	2839464	2839464	2839464	1.0	1.0	2	2	2
gsa	OTU_97.37297.1	OTU_97.37297.1	1.0	1.0	2916324	2916324	2916324	1.0	1.0	2	2	2
gsa	OTU_97.19931.0	OTU_97.19931.0	1.0	1.0	2782485	2782485	2782485	1.0	1.0	2	2	2
gsa	OTU_97.34663.1	OTU_97.34663.1	1.0	1.0	2658366	2658366	2658366	1.0	1.0	1	1	1
gsa	OTU_97.37297.0	OTU_97.37297.0	1.0	1.0	2678759	2678759	2678759	1.0	1.0	4	4	4
gsa	OTU_97.41740.0	OTU_97.41740.0	1.0	1.0	2758618	2758618	2758618	1.0	1.0	2	2	2
gsa	OTU_97.5420.0	OTU_97.5420.0	1.0	1.0	2509297	2509297	2509297	1.0	1.0	4	4	4
gsa	OTU_97.34821.0	OTU_97.34821.0	1.0	1.0	2832199	2832199	2832199	1.0	1.0	3	3	3
gsa	OTU_97.44239.1	OTU_97.44239.1	1.0	1.0	2279100	2279100	2279100	1.0	1.0	1	1	1
gsa	OTU_97.45281.1	OTU_97.45281.1	1.0	1.0	3350618	3350618	3350618	1.0	1.0	1	1	1
gsa	OTU_97.474.0	OTU_97.474.0	1.0	1.0	3569774	3569774	3569774	1.0	1.0	1	1	1
gsa	OTU_97.31175.0	OTU_97.31175.0	1.0	1.0	2337586	2337586	2337586	1.0	1.0	1	1	1
gsa	OTU_97.36161.1	OTU_97.36161.1	1.0	1.0	3433006	3433006	3433006	1.0	1.0	1	1	1
gsa	OTU_97.119.0	OTU_97.119.0	1.0	1.0	1924501	1924501	1924501	1.0	1.0	1	1	1
gsa	OTU_97.34382.0	OTU_97.34382.0	1.0	1.0	2560584	2560584	2560584	1.0	1.0	9	9	9
gsa	OTU_97.40239.0	OTU_97.40239.0	1.0	1.0	3051921	3051921	3051921	1.0	1.0	8	8	8
gsa	OTU_97.35048.0	OTU_97.35048.0	1.0	1.0	2564302	2564302	2564302	1.0	1.0	7	7	7
gsa	OTU_97.34817.0	OTU_97.34817.0	1.0	1.0	2559826	2559826	2559826	1.0	1.0	6	6	6
gsa	OTU_97.35712.0	OTU_97.35712.0	1.0	1.0	2927192	2927192	2927192	1.0	1.0	2	2	2
gsa	OTU_97.38699.0	OTU_97.38699.0	1.0	1.0	2979844	2979844	2979844	1.0	1.0	3	3	3
gsa	OTU_97.39280.0	OTU_97.39280.0	1.0	1.0	4142299	4142299	4142299	1.0	1.0	25	25	25
gsa	OTU_97.33661.0	OTU_97.33661.0	1.0	1.0	6816742	6816742	6816742	1.0	1.0	44	44	44
gsa	OTU_97.34832.0	OTU_97.34832.0	1.0	1.0	2847192	2847192	2847192	1.0	1.0	10	10	10
gsa	OTU_97.45246.0	OTU_97.45246.0	1.0	1.0	2034026	2034026	2034026	1.0	1.0	55	55	55
gsa	OTU_97.38164.0	OTU_97.38164.0	1.0	1.0	8803	8803	8803	1.0	1.0	38	38	38
gsa	OTU_97.34913.0	OTU_97.34913.0	1.0	1.0	2335715	2335715	2335715	1.0	1.0	54	54	54
