,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Bacteria (UID203), 5449,104,58, 89,15,0,0, 0, 0, 23.28,0.00, 0.00,2275,2201,591,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.1,f__Lachnospiraceae (UID1256),33, 333, 171, 66, 261,6,0, 0, 0, 77.78,2.05,16.67,2379,2323,91,genus,0.86,0.84,0.64,0.09,0.21,0.98,0.82,False
bin.10, g__Bacteroides (UID2691),33, 839, 309,237, 580,21, 1, 0, 0, 71.70,2.86,87.50,3516,3410,315,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
bin.101,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,393,372,37,phylum,0.99,0.94,1.0,0.49,1.0,0.87,0.82,False
bin.104,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,535,465,31,phylum,0.98,0.85,0.99,0.34,0.81,0.74,0.63,False
bin.107, p__Bacteroidetes (UID2605),350, 314, 208, 5,298,11, 0, 0, 0, 97.60,3.37, 9.09,2050,1951,33,family,0.92,0.87,0.35,0.03,0.07,0.96,0.83,True
bin.11,k__Bacteria (UID2372), 131, 177, 106, 21, 156,0,0, 0, 0, 86.70,0.00, 0.00,2426,2336,378,class,0.98,0.94,0.4,0.04,0.08,0.95,0.89,True
bin.114,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,284,186,7,genus,0.65,0.43,0.14,0.79,9.22,0.6,0.26,True
bin.115, o__Bacteroidales (UID2657),160, 492, 269, 24, 463,5,0, 0, 0, 98.51,0.74,20.00,3480,3405,65,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.12,o__Clostridiales (UID1212),172, 263, 149, 4,257,2,0, 0, 0, 97.65,0.84,50.00,2674,2585,184,family,0.97,0.94,0.48,0.05,0.11,0.97,0.91,False
bin.123,k__Bacteria (UID203), 5449,104,58,102,2, 0,0, 0, 0,3.45,0.00, 0.00,692,556,36,genus,0.63,0.5,0.32,0.75,5.57,0.75,0.38,True
bin.127,k__Bacteria (UID203), 5449,104,58, 83,21,0,0, 0, 0, 25.52,0.00, 0.00,995,955,28,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.9,True
bin.13, f__Enterobacteriaceae (UID5124),134, 1173,336,147, 1017, 9,0, 0, 0, 85.90,0.37,33.33,4007,3974,552,genus,0.94,0.93,0.03,0.13,0.29,0.99,0.92,True
bin.130,k__Bacteria (UID203), 5449,102,56, 95,6, 1,0, 0, 0,8.93,1.79, 0.00,275,269,14,family,0.89,0.87,0.21,0.08,0.17,0.92,0.8,True
bin.136,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,324,266,27,genus,0.74,0.61,0.27,0.72,4.93,0.61,0.37,True
bin.14,o__Clostridiales (UID1226),155, 278, 158, 55, 219,4,0, 0, 0, 80.58,1.31,50.00,2540,2428,439,genus,0.89,0.85,0.21,0.37,1.21,0.79,0.67,True
bin.143,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,277,267,37,genus,0.87,0.84,0.52,0.48,2.31,0.92,0.77,False
bin.15,o__Clostridiales (UID1212),172, 257, 149,120, 136,1,0, 0, 0, 54.81,0.67,100.00,1541,1468,268,class,0.95,0.91,0.25,0.27,0.66,0.77,0.7,True
bin.151,k__Bacteria (UID203), 5449,104,58, 98,6, 0,0, 0, 0,6.90,0.00, 0.00,410,374,8,genus,0.89,0.81,0.22,0.08,0.19,0.95,0.77,True
bin.157,k__Bacteria (UID203), 5449,103,57, 98,5, 0,0, 0, 0,8.77,0.00, 0.00,255,219,10,genus,0.78,0.67,0.36,0.53,2.91,0.88,0.59,True
bin.16, k__Bacteria (UID203), 5449,104,58,102,2, 0,0, 0, 0,1.72,0.00, 0.00,1244,1083,164,phylum,0.96,0.84,0.73,0.03,0.07,0.72,0.6,False
bin.161, o__Clostridiales (UID1212),172, 263, 149, 6,256,1,0, 0, 0, 97.27,0.67, 0.00,2032,1994,18,family,0.97,0.95,0.1,0.03,0.05,0.98,0.93,True
bin.17,o__Clostridiales (UID1226),155, 278, 158, 11, 244,23, 0, 0, 0, 99.78,7.13,17.39,3719,3475,172,genus,0.8,0.75,0.48,0.16,0.41,0.88,0.65,False
bin.18, k__Bacteria (UID203), 5449,103,57,101,2, 0,0, 0, 0,3.51,0.00, 0.00,1147,1008,157,phylum,0.98,0.86,0.87,0.09,0.21,0.76,0.65,False
bin.19, root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,383,328,34,phylum,0.98,0.84,0.88,0.3,0.72,0.69,0.58,False
bin.2, o__Clostridiales (UID1212),172, 263, 149, 73, 188,2,0, 0, 0, 64.30,0.73, 0.00,1457,1391,258,order,0.98,0.93,0.46,0.09,0.19,0.94,0.88,False
bin.20,o__Clostridiales (UID1226),155, 278, 158,180,98,0,0, 0, 0, 39.55,0.00, 0.00,1306,1277,285,genus,0.88,0.86,0.2,0.07,0.15,0.86,0.74,True
bin.21, k__Bacteria (UID203), 5449,104,58, 98,6, 0,0, 0, 0, 10.34,0.00, 0.00,1348,1278,210,family,0.91,0.86,0.44,0.06,0.14,0.9,0.77,True
bin.23,k__Bacteria (UID1453), 901, 171, 117, 15, 155,1,0, 0, 0, 88.03,0.28, 0.00,2267,2120,55,phylum,0.98,0.92,0.18,0.11,0.24,0.92,0.84,True
