,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, c__Gammaproteobacteria (UID4201),1164,275, 174,148, 102,25, 0,0,0, 37.69,8.25,16.00,840,717,157,phylum,0.95,0.81,0.99,0.28,0.77,0.67,0.55,False
maxbin2.002, k__Bacteria (UID203),5449,104,58, 15,52,26, 7,4,0, 78.45, 46.65,14.08,1958,1737,396,family,0.67,0.6,0.83,0.48,1.96,0.66,0.4,False
maxbin2.003,k__Bacteria (UID2495),2993,147,91, 54,55,24, 11, 3,0, 70.85, 54.70, 0.00,1959,1819,434,family,0.74,0.69,0.9,0.58,3.05,0.75,0.51,False
maxbin2.004, k__Bacteria (UID203),5449,102,58, 24,34,11, 21, 6,6, 65.52, 37.12, 2.35,1024,939,208,family,0.55,0.5,0.69,0.37,1.32,0.63,0.32,False
maxbin2.005, p__Proteobacteria (UID3214), 2231,190, 119,108,63,14, 5,0,0, 47.86, 14.71, 3.45,861,792,185,genus,0.53,0.49,0.74,0.56,2.59,0.68,0.33,False
maxbin2.006,s__algicola (UID2846), 47, 571, 303,362, 157,44, 7,0,1, 31.71,8.53, 4.00,1177,1081,307,family,0.64,0.59,0.77,0.73,4.8,0.71,0.41,False
maxbin2.007, k__Bacteria (UID203),5449,103,58, 87,14,1,0,1,0,7.52,0.69,28.57,814,517,249,kingdom,1.0,0.64,0.71,0.02,0.04,0.58,0.37,False
maxbin2.008, k__Bacteria (UID203),5449,104,58, 48,27,14, 7,7,1, 79.08, 86.21, 1.15,3637,3446,912,phylum,0.94,0.89,0.95,0.48,1.48,0.65,0.59,False
maxbin2.009, k__Bacteria (UID203),5449,104,58, 27,49,19, 6,3,0, 65.91, 31.91,34.55,1365,1247,340,phylum,0.96,0.87,0.5,0.09,0.2,0.6,0.52,False
maxbin2.010, p__Euryarchaeota (UID3), 148, 188, 125, 29, 144,15, 0,0,0, 80.24, 11.20,66.67,1599,1511,262,kingdom,1.0,0.94,0.54,0.05,0.1,0.88,0.83,False
