,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001,o__Bacteroidales (UID2657), 160, 492, 269, 5,409,75, 3,0,0, 98.14, 15.28,13.10,4490,4314,212,class,0.98,0.94,0.94,0.04,0.09,0.94,0.89,False
maxbin2.002, f__Lachnospiraceae (UID1286), 57, 420, 207, 28, 384,8,0,0,0, 92.80,2.33,75.00,1953,1921,248,genus,0.94,0.93,0.28,0.04,0.07,0.97,0.9,True
maxbin2.003, k__Bacteria (UID203),5449,104,58, 16,73,15, 0,0,0, 75.00,2.35,73.33,4401,4226,434,family,0.88,0.84,0.99,0.16,0.36,0.95,0.81,False
maxbin2.004, k__Bacteria (UID203),5449,102,56, 87,14,1,0,0,0,6.07,0.16,100.00,2031,1840,352,class,0.94,0.85,0.98,0.16,0.37,0.91,0.77,False
maxbin2.005, f__Lachnospiraceae (UID1286), 57, 420, 207, 4,362,53, 1,0,0, 98.97, 13.58, 8.93,4072,3941,240,phylum,1.0,0.96,0.99,0.1,0.22,0.93,0.9,False
maxbin2.006,o__Clostridiales (UID1212), 172, 263, 149, 3,259,1,0,0,0, 97.99,0.34, 0.00,2005,1968,19,genus,0.88,0.87,0.27,0.03,0.06,0.99,0.86,True
maxbin2.007,o__Clostridiales (UID1212), 172, 261, 147, 23, 221,17, 0,0,0, 92.89,4.14,76.47,2087,2038,152,genus,0.91,0.89,0.44,0.02,0.05,0.87,0.77,True
maxbin2.008, p__Firmicutes (UID1022), 100, 295, 158, 76, 209,10, 0,0,0, 71.99,4.01, 0.00,2860,2713,253,phylum,0.99,0.94,0.99,0.14,0.32,0.92,0.86,False
maxbin2.009, p__Firmicutes (UID1022), 100, 295, 158, 1,282,12, 0,0,0, 99.37,6.33, 0.00,2797,2640,163,phylum,0.99,0.93,0.89,0.03,0.05,0.9,0.84,False
maxbin2.010,o__Clostridiales (UID1212), 172, 263, 149, 4,257,2,0,0,0, 97.99,1.34, 0.00,2048,1961,33,family,0.95,0.91,0.11,0.18,0.45,0.9,0.82,True
maxbin2.011, k__Bacteria (UID203),5449,103,58, 76,25,2,0,0,0, 35.11,3.45, 0.00,3806,3410,536,order,0.94,0.84,0.96,0.44,1.28,0.86,0.72,False
maxbin2.012,o__Clostridiales (UID1212), 172, 261, 147, 2,250,9,0,0,0, 98.64,3.78, 0.00,2609,2447,290,genus,0.78,0.73,0.29,0.54,1.8,0.77,0.56,True
maxbin2.013, k__Bacteria (UID203),5449,103,57, 64,39,0,0,0,0, 59.65,0.00, 0.00,1624,1600,17,family,0.98,0.96,0.22,0.05,0.11,0.97,0.93,True
maxbin2.014,o__Clostridiales (UID1212), 172, 263, 149,175,80,8,0,0,0, 36.24,3.36,25.00,877,866,12,genus,0.97,0.96,0.89,0.45,0.98,0.95,0.91,False
maxbin2.015, g__Bacteroides (UID2691), 33, 839, 309,398, 359,78, 4,0,0, 53.71, 11.56,15.56,3533,3401,508,order,0.96,0.93,0.95,0.07,0.16,0.91,0.85,False
maxbin2.016,k__Bacteria (UID2565),2921,152,93, 3,148,1,0,0,0, 97.85,0.10, 0.00,1987,1848,65,genus,0.94,0.87,0.38,0.04,0.08,0.96,0.83,True
