,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, g__Prevotella (UID2721),65, 530, 280,405, 125,0,0,0, 0, 18.22,0.00, 0.00,399,384,47,family,0.96,0.92,0.36,0.03,0.07,0.95,0.88,True
maxbin2.002, k__Bacteria (UID203),5449,104,58, 89,15,0,0,0, 0, 20.69,0.00, 0.00,605,581,83,family,0.99,0.95,0.43,0.04,0.09,0.94,0.89,True
maxbin2.003, g__Prevotella (UID2724),55, 567, 296,380, 185,2,0,0, 0, 32.63,0.51, 0.00,806,755,86,kingdom,1.0,0.94,0.0,0.0,0.0,0.93,0.87,True
maxbin2.004, k__Bacteria (UID203),5449,104,58, 93,11,0,0,0, 0, 15.52,0.00, 0.00,653,592,106,genus,0.95,0.86,0.33,0.1,0.22,0.87,0.75,True
maxbin2.005, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,841,757,197,genus,0.91,0.82,0.43,0.26,0.68,0.81,0.67,True
maxbin2.006,o__Bacteroidales (UID2657), 160, 491, 268,323, 164,4,0,0, 0, 26.13,0.44,50.00,1533,1403,306,genus,0.87,0.79,0.69,0.47,1.14,0.8,0.63,False
maxbin2.007, k__Bacteria (UID203),5449,104,58,104,0, 0,0,0, 0,0.00,0.00, 0.00,526,424,93,genus,0.73,0.59,0.33,0.52,2.03,0.67,0.4,True
maxbin2.008,k__Bacteria (UID2329),174, 149,89, 74,75,0,0,0, 0, 30.34,0.00, 0.00,191,186,22,class,0.98,0.96,0.56,0.03,0.06,0.86,0.83,False
maxbin2.009, k__Bacteria (UID203),5449,104,58, 77,17,9,1,0, 0, 39.66, 14.66, 8.33,1969,1754,235,phylum,0.99,0.89,0.88,0.03,0.05,0.75,0.67,False
maxbin2.010, k__Bacteria (UID203),5449,104,58, 74,30,0,0,0, 0, 46.55,0.00, 0.00,1327,1212,148,family,0.92,0.84,0.19,0.13,0.3,0.71,0.6,True
maxbin2.011,o__Bacteroidales (UID2657), 160, 492, 269,262, 193,37, 0,0, 0, 42.20,7.74, 5.41,1743,1528,271,genus,0.89,0.78,0.73,0.41,1.32,0.78,0.61,False
maxbin2.012, k__Bacteria (UID203),5449,103,57, 87,16,0,0,0, 0, 14.35,0.00, 0.00,1091,913,241,class,0.92,0.77,0.9,0.17,0.42,0.73,0.57,False
maxbin2.013, k__Bacteria (UID203),5449,104,58, 63,37,4,0,0, 0, 62.07,5.17, 0.00,1710,1653,235,genus,0.92,0.89,0.78,0.09,0.2,0.79,0.71,False
maxbin2.014,o__Bacteroidales (UID2657), 160, 492, 269,429,62,1,0,0, 0,4.03,0.02, 0.00,645,573,98,phylum,0.97,0.86,0.93,0.15,0.35,0.74,0.64,False
maxbin2.015,o__Bacteroidales (UID2657), 160, 492, 269,188, 273,27, 4,0, 0, 58.12,9.13,23.08,2302,2138,324,class,0.98,0.91,0.94,0.04,0.09,0.79,0.72,False
maxbin2.016, k__Bacteria (UID203),5449,104,58, 25,36,34, 9,0, 0, 60.34, 41.72,44.26,1517,1463,276,genus,0.87,0.84,1.0,0.45,1.3,0.91,0.76,False
