,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, g__Prevotella (UID2724), 55, 567, 296,340, 227,0,0,0,0, 31.49,0.00, 0.00,956,897,64,genus,0.93,0.87,0.56,0.09,0.21,0.91,0.8,False
maxbin2.002, k__Bacteria (UID203), 5449,104,58, 66,37,1,0,0,0, 56.90,1.72, 0.00,1976,1827,152,genus,0.93,0.86,0.37,0.07,0.15,0.9,0.77,True
maxbin2.003, root (UID1),5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1235,1048,268,order,0.94,0.8,0.95,0.24,0.63,0.83,0.66,False
maxbin2.004, f__Lachnospiraceae (UID1286),57, 420, 207, 1,406,13, 0,0,0, 99.52,2.78,15.38,4320,4107,281,class,0.96,0.91,0.97,0.08,0.16,0.92,0.83,False
maxbin2.005, k__Bacteria (UID203), 5449,102,56, 37,47,15, 3,0,0, 62.01, 10.58,95.83,1743,1674,161,family,0.92,0.88,0.38,0.04,0.08,0.86,0.76,True
maxbin2.006, p__Firmicutes (UID1022),100, 295, 158,117, 164,13, 0,0,1, 54.11,4.71, 4.35,3228,2777,395,genus,0.67,0.57,0.97,0.29,0.81,0.96,0.55,False
maxbin2.007,o__Clostridiales (UID1212),172, 263, 149, 1,250,10, 2,0,0, 99.33,2.56, 6.25,2791,2579,76,genus,0.87,0.81,0.14,0.06,0.14,0.84,0.68,True
maxbin2.008, k__Bacteria (UID203), 5449,102,56, 76,16,3,4,3,0, 18.33,3.25,84.85,133,132,53,family,0.98,0.97,0.09,0.07,0.15,0.95,0.92,True
maxbin2.009,p__Bacteroidetes (UID2605),350, 314, 208, 2,303,9,0,0,0, 99.04,2.96, 0.00,2326,2259,77,phylum,1.0,0.97,0.96,0.05,0.1,0.95,0.92,False
maxbin2.010, k__Bacteria (UID203), 5449,102,56, 59,38,5,0,0,0, 63.02,6.25,80.00,1477,1455,109,kingdom,1.0,0.99,0.0,0.0,0.0,0.9,0.89,True
maxbin2.011, k__Bacteria (UID203), 5449,102,56, 91,11,0,0,0,0, 18.75,0.00, 0.00,589,576,62,family,0.94,0.92,0.14,0.02,0.05,0.94,0.86,True
maxbin2.012, k__Bacteria (UID203), 5449,104,58, 31,52,20, 1,0,0, 56.27, 13.15,69.57,2134,1900,311,genus,0.74,0.66,1.0,0.08,0.19,0.97,0.64,False
maxbin2.013, k__Bacteria (UID203), 5449,102,56, 84,17,1,0,0,0, 22.32,0.89,100.00,261,258,43,genus,0.96,0.95,0.81,0.1,0.22,0.95,0.9,False
maxbin2.014, f__Enterobacteriaceae (UID5124),134, 1173,336, 1,1167, 5,0,0,0, 99.97,0.23,60.00,4321,4303,145,genus,0.94,0.94,0.03,0.23,0.54,0.99,0.93,True
maxbin2.015, k__Bacteria (UID203), 5449,104,58, 61,10,32, 1,0,0, 13.79,7.84, 2.86,132,130,28,family,0.99,0.98,0.59,0.53,1.62,0.94,0.92,False
maxbin2.016, f__Lachnospiraceae (UID1286),57, 420, 207, 43, 361,15, 1,0,0, 93.52,5.27, 0.00,2641,2554,153,class,0.98,0.95,0.48,0.22,0.52,0.93,0.88,False
maxbin2.017, k__Bacteria (UID203), 5449,104,58, 13,51,40, 0,0,0, 93.57, 40.36,10.00,2560,2484,281,class,0.99,0.97,0.94,0.17,0.41,0.96,0.92,False
maxbin2.018,o__Bacteroidales (UID2657),160, 492, 269,252, 177,58, 5,0,0, 52.67, 18.28,53.42,3388,3252,752,class,0.98,0.94,0.96,0.03,0.06,0.94,0.89,False
maxbin2.019,o__Clostridiales (UID1212),172, 263, 149, 8,228,25, 2,0,0, 98.24, 12.96, 3.23,2447,2304,420,genus,0.89,0.84,0.78,0.24,0.69,0.94,0.79,False
maxbin2.020,o__Clostridiales (UID1212),172, 261, 147, 58,97,66, 25, 11, 4, 78.88, 71.93,46.96,5095,4942,1494,genus,0.84,0.81,0.93,0.12,0.29,0.93,0.76,False
maxbin2.021, k__Bacteria (UID203), 5449,102,56, 60,41,1,0,0,0, 66.07,1.79, 0.00,1874,1832,396,genus,0.94,0.92,0.79,0.1,0.23,0.97,0.89,False
maxbin2.022, k__Bacteria (UID203), 5449,103,57, 3, 77,21, 1,1,0, 94.74, 14.27,33.33,4519,3837,1022,class,0.95,0.81,0.93,0.03,0.07,0.86,0.69,False
maxbin2.023,o__Clostridiales (UID1212),172, 263, 149, 91, 124,44, 3,1,0, 71.20, 20.16,15.25,2140,2033,532,genus,0.79,0.75,0.44,0.46,1.42,0.79,0.59,True
maxbin2.024,o__Clostridiales (UID1212),172, 261, 147,168,64,24, 3,1,1, 31.97, 13.75,34.69,5142,4576,1516,genus,0.68,0.6,0.65,0.64,4.39,0.81,0.49,False
maxbin2.025,o__Bacteroidales (UID2617),213, 406, 265, 70, 323,12, 1,0,0, 81.26,2.39,13.33,1973,1881,292,class,0.96,0.92,0.96,0.03,0.07,0.92,0.85,False
maxbin2.026,o__Clostridiales (UID1212),172, 263, 149, 13, 245,5,0,0,0, 94.97,2.85,40.00,2841,2670,570,genus,0.81,0.76,0.99,0.08,0.17,0.95,0.72,False
maxbin2.027, k__Bacteria (UID203), 5449,102,56, 67,14,9,5,6,1, 53.04, 67.86,45.71,4297,4161,1388,genus,0.9,0.87,0.84,0.09,0.21,0.87,0.76,False
maxbin2.028, k__Bacteria (UID203), 5449,104,58, 0, 52,27, 13, 12, 0, 100.00,35.91, 2.17,2805,2671,520,order,0.96,0.91,0.97,0.13,0.28,0.87,0.79,False
maxbin2.029, k__Bacteria (UID203), 5449,103,57, 1, 56,36, 10, 0,0, 99.84, 29.12, 6.06,4156,3646,1022,phylum,0.97,0.85,0.96,0.13,0.29,0.84,0.71,False
maxbin2.030, k__Bacteria (UID203), 5449,104,58, 23,45,24, 6,6,0, 71.84, 30.09,32.05,3404,3270,734,phylum,0.98,0.94,0.99,0.16,0.36,0.92,0.87,False
maxbin2.031,o__Bacteroidales (UID2657),160, 492, 269,173, 242,66, 9,2,0, 67.42, 17.77, 8.57,4321,4118,1561,class,0.98,0.93,0.98,0.13,0.3,0.93,0.86,False
maxbin2.032,o__Clostridiales (UID1212),172, 263, 149,169,64,15, 11, 2,2, 33.54, 21.56,23.75,7609,6835,2281,phylum,0.98,0.88,0.97,0.38,0.89,0.85,0.74,False
maxbin2.033,o__Clostridiales (UID1212),172, 263, 149, 36, 220,5,2,0,0, 89.40,3.69, 0.00,2172,2106,422,genus,0.9,0.88,0.43,0.04,0.08,0.97,0.85,True
maxbin2.034, k__Bacteria (UID203), 5449,103,57, 26,31,23, 20, 3,0, 90.27, 81.10,40.59,5103,4920,1735,order,0.98,0.94,0.71,0.33,0.79,0.9,0.85,False
maxbin2.035,o__Bacteroidales (UID2657),160, 492, 269,190, 209,75, 16, 2,0, 63.22, 26.10, 7.41,4815,4513,1653,phylum,0.98,0.92,0.97,0.22,0.51,0.89,0.82,False
maxbin2.036,k__Bacteria (UID2982),88, 229, 147, 27, 196,6,0,0,0, 87.13,3.06,16.67,2471,2368,779,order,0.97,0.93,0.92,0.04,0.08,0.96,0.89,False
maxbin2.037, k__Bacteria (UID203), 5449,104,58, 7, 55,33, 9,0,0, 92.08, 34.56, 8.33,3817,3549,1311,genus,0.84,0.78,0.62,0.05,0.11,0.89,0.69,False
maxbin2.038,o__Clostridiales (UID1212),172, 263, 149,135,98,29, 1,0,0, 46.04, 11.39, 3.12,3134,2625,1234,phylum,0.96,0.8,0.89,0.1,0.21,0.72,0.58,False
maxbin2.039, k__Bacteria (UID203), 5449,104,58, 67,36,1,0,0,0, 38.21,0.34, 0.00,2742,2570,1150,genus,0.74,0.69,0.88,0.46,1.86,0.89,0.61,False
maxbin2.040, k__Bacteria (UID203), 5449,104,58, 37,40,23, 3,1,0, 70.61, 35.13, 2.63,3081,2873,1212,order,0.94,0.87,0.95,0.06,0.14,0.87,0.76,False
maxbin2.041, k__Bacteria (UID203), 5449,103,57, 65,35,3,0,0,0, 49.62,5.26, 0.00,3015,2848,1261,genus,0.77,0.73,0.85,0.29,0.93,0.94,0.69,False
maxbin2.042, k__Bacteria (UID203), 5449,103,57, 19,44,22, 11, 5,2, 75.49, 46.93,10.48,5656,5416,2563,genus,0.89,0.85,0.86,0.76,6.52,0.94,0.8,False
maxbin2.043,p__Firmicutes (UID240),1318,179, 104, 70,78,24, 7,0,0, 66.40, 22.94, 0.00,2333,2128,1064,genus,0.77,0.7,0.94,0.28,0.8,0.9,0.63,False
maxbin2.044, k__Bacteria (UID203), 5449,104,58, 32,35,28, 8,1,0, 69.25, 43.15, 3.45,3122,2917,1506,phylum,0.95,0.89,0.9,0.12,0.26,0.78,0.69,False
