,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,228,131,32,order,0.83,0.48,0.44,0.28,0.88,0.83,0.4,True
maxbin2.002, f__Bifidobacteriaceae (UID1458), 77, 464, 220, 4,436,24, 0,0, 0, 98.18,5.79,41.67,1897,1795,147,kingdom,1.0,0.95,0.0,0.0,0.0,0.94,0.89,True
maxbin2.003, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,861,831,183,phylum,0.99,0.96,0.94,0.23,0.59,0.93,0.89,False
maxbin2.004, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,258,238,44,genus,0.76,0.7,0.52,0.81,9.89,0.87,0.61,False
maxbin2.005, root (UID1),5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,200,190,40,phylum,0.98,0.94,1.0,0.17,0.4,0.94,0.88,False
maxbin2.006, k__Bacteria (UID203), 5449,102,56,100,2, 0,0,0, 0,1.79,0.00, 0.00,1145,931,142,order,0.89,0.72,0.95,0.27,0.73,0.84,0.61,False
maxbin2.007,o__Clostridiales (UID1212),172, 261, 147, 33, 223,5,0,0, 0, 98.00,2.38,20.00,2209,2088,255,genus,0.81,0.76,0.19,0.52,1.59,0.75,0.57,True
maxbin2.008, f__Lachnospiraceae (UID1286),57, 420, 207, 3,406,11, 0,0, 0, 98.55,2.30,36.36,3411,3297,197,genus,0.81,0.78,0.49,0.15,0.37,0.96,0.75,False
maxbin2.009, k__Bacteria (UID203), 5449,104,58, 93,9, 2,0,0, 0,1.72,0.31,50.00,1104,489,68,phylum,0.94,0.42,0.61,0.49,1.16,0.71,0.3,False
maxbin2.010,o__Bacteroidales (UID2657),160, 492, 269, 19, 434,37, 1,0, 1, 94.70,6.58,12.00,5223,4850,342,class,0.96,0.89,0.98,0.23,0.55,0.92,0.82,False
maxbin2.011,o__Clostridiales (UID1212),172, 263, 149, 3,259,1,0,0, 0, 97.99,0.34, 0.00,1902,1833,27,family,0.97,0.93,0.2,0.1,0.24,0.94,0.88,True
maxbin2.012, k__Bacteria (UID203), 5449,102,56, 54,46,2,0,0, 0, 68.34,2.68,100.00,1685,1644,111,family,0.93,0.91,0.22,0.03,0.07,0.86,0.78,True
maxbin2.013,o__Clostridiales (UID1212),172, 263, 149, 4,253,6,0,0, 0, 97.32,4.03,33.33,2749,2491,127,genus,0.69,0.63,0.15,0.83,9.29,0.65,0.41,True
