sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.353.0	OTU_97.353.0	1.0	1.0	689406	689406	689406	1.0	1.0	2452	2452	2452
gsa	OTU_97.9660.0	OTU_97.9660.0	1.0	1.0	2298982	2298982	2298982	1.0	1.0	476	476	476
gsa	OTU_97.22464.0	OTU_97.22464.0	1.0	1.0	1209679	1209679	1209679	1.0	1.0	3595	3595	3595
gsa	OTU_97.31367.0	OTU_97.31367.0	1.0	1.0	1976114	1976114	1976114	1.0	1.0	256	256	256
gsa	OTU_97.6602.0	OTU_97.6602.0	1.0	1.0	2127259	2127259	2127259	1.0	1.0	745	745	745
gsa	OTU_97.34817.0	OTU_97.34817.0	1.0	1.0	2508482	2508482	2508482	1.0	1.0	842	842	842
gsa	OTU_97.5263.1	OTU_97.5263.1	1.0	1.0	1023609	1023609	1023609	1.0	1.0	3102	3102	3102
gsa	OTU_97.6638.0	OTU_97.6638.0	1.0	1.0	1843550	1843550	1843550	1.0	1.0	2538	2538	2538
gsa	OTU_97.24447.0	OTU_97.24447.0	1.0	1.0	542154	542154	542154	1.0	1.0	1975	1975	1975
gsa	OTU_97.41608.0	OTU_97.41608.0	1.0	1.0	135078	135078	135078	1.0	1.0	552	552	552
gsa	OTU_97.35901.0	OTU_97.35901.0	1.0	1.0	1973537	1973537	1973537	1.0	1.0	1792	1792	1792
gsa	OTU_97.37290.0	OTU_97.37290.0	1.0	1.0	2676864	2676864	2676864	1.0	1.0	1527	1527	1527
gsa	OTU_97.42478.0	OTU_97.42478.0	1.0	1.0	2754111	2754111	2754111	1.0	1.0	1600	1600	1600
gsa	OTU_97.5420.0	OTU_97.5420.0	1.0	1.0	2406299	2406299	2406299	1.0	1.0	1382	1382	1382
gsa	OTU_97.36183.1	OTU_97.36183.1	1.0	1.0	164200	164200	164200	1.0	1.0	669	669	669
gsa	OTU_97.45281.0	OTU_97.45281.0	1.0	1.0	353464	353464	353464	1.0	1.0	1364	1364	1364
gsa	OTU_97.42098.0	OTU_97.42098.0	1.0	1.0	2609232	2609232	2609232	1.0	1.0	924	924	924
gsa	OTU_97.3136.0	OTU_97.3136.0	1.0	1.0	1855160	1855160	1855160	1.0	1.0	2553	2553	2553
gsa	OTU_97.7004.0	OTU_97.7004.0	1.0	1.0	1369308	1369308	1369308	1.0	1.0	4133	4133	4133
gsa	OTU_97.41539.0	OTU_97.41539.0	1.0	1.0	992010	992010	992010	1.0	1.0	2962	2962	2962
gsa	OTU_97.12833.1	OTU_97.12833.1	1.0	1.0	400689	400689	400689	1.0	1.0	1521	1521	1521
gsa	OTU_97.7686.1	OTU_97.7686.1	1.0	1.0	1898599	1898599	1898599	1.0	1.0	2555	2555	2555
gsa	OTU_97.22248.0	OTU_97.22248.0	1.0	1.0	1035602	1035602	1035602	1.0	1.0	3123	3123	3123
gsa	OTU_97.20673.0	OTU_97.20673.0	1.0	1.0	2027979	2027979	2027979	1.0	1.0	4190	4190	4190
gsa	OTU_97.17905.0	OTU_97.17905.0	1.0	1.0	1010083	1010083	1010083	1.0	1.0	3004	3004	3004
gsa	OTU_97.45246.0	OTU_97.45246.0	1.0	1.0	1884690	1884690	1884690	1.0	1.0	1651	1651	1651
gsa	OTU_97.35249.1	OTU_97.35249.1	1.0	1.0	748364	748364	748364	1.0	1.0	2678	2678	2678
gsa	OTU_97.34717.0	OTU_97.34717.0	1.0	1.0	1420517	1420517	1420517	1.0	1.0	4327	4327	4327
gsa	OTU_97.36183.0	OTU_97.36183.0	1.0	1.0	2593226	2593226	2593226	1.0	1.0	2440	2440	2440
gsa	OTU_97.24447.1	OTU_97.24447.1	1.0	1.0	1810563	1810563	1810563	1.0	1.0	4378	4378	4378
gsa	OTU_97.34668.1	OTU_97.34668.1	1.0	1.0	1121564	1121564	1121564	1.0	1.0	3538	3538	3538
gsa	OTU_97.25856.0	OTU_97.25856.0	1.0	1.0	2194937	2194937	2194937	1.0	1.0	4509	4509	4509
gsa	OTU_97.13934.0	OTU_97.13934.0	1.0	1.0	1342991	1342991	1342991	1.0	1.0	4008	4008	4008
gsa	OTU_97.353.1	OTU_97.353.1	1.0	1.0	699644	699644	699644	1.0	1.0	2482	2482	2482
gsa	OTU_97.27153.0	OTU_97.27153.0	1.0	1.0	2179731	2179731	2179731	1.0	1.0	102	102	102
gsa	OTU_97.44239.0	OTU_97.44239.0	1.0	1.0	89192	89192	89192	1.0	1.0	361	361	361
gsa	OTU_97.45365.0	OTU_97.45365.0	1.0	1.0	105234	105234	105234	1.0	1.0	431	431	431
gsa	OTU_97.35050.0	OTU_97.35050.0	1.0	1.0	2172424	2172424	2172424	1.0	1.0	1	1	1
gsa	OTU_97.44585.0	OTU_97.44585.0	1.0	1.0	2839466	2839466	2839466	1.0	1.0	2	2	2
gsa	OTU_97.24489.1	OTU_97.24489.1	1.0	1.0	2240754	2240754	2240754	1.0	1.0	4	4	4
gsa	OTU_97.14774.0	OTU_97.14774.0	1.0	1.0	2180569	2180569	2180569	1.0	1.0	1	1	1
gsa	OTU_97.34382.0	OTU_97.34382.0	1.0	1.0	2560518	2560518	2560518	1.0	1.0	9	9	9
