OTU_97.45322.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001021955.1_ASM102195v1.fa
OTU_97.8273.1	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000583795.1_ASM58379v1.fa
OTU_97.21937.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000152245.2_ASM15224v2.fa
OTU_97.22835.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000521695.1_ASM52169v1.fa
OTU_97.26911.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000756145.1_ASM75614v1.fa
OTU_97.8663.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001618505.2_ASM161850v2.fa
OTU_97.11180.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001718555.1_ASM171855v1.fa
OTU_97.39529.1	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001296145.1_ASM129614v1.fa
OTU_97.44487.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000211015.1_ASM21101v1.fa
OTU_97.40668.1	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000210835.1_ASM21083v1.fa
OTU_97.40668.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001682215.1_ASM168221v1.fa
OTU_97.40059.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000191425.1_ASM19142v1.fa
OTU_97.2610.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001047275.1_ASM104727v1.fa
OTU_97.14013.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001307585.1_ASM130758v1.fa
OTU_97.35197.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000814265.1_ASM81426v1.fa
OTU_97.7619.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001507185.1_ASM150718v1.fa
OTU_97.39797.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001889145.1_ASM188914v1.fa
OTU_97.16658.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001896045.1_ASM189604v1.fa
OTU_97.44485.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001190885.1_ASM119088v1.fa
OTU_97.44485.1	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000271865.1_ASM27186v1.fa
OTU_97.20771.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000441535.1_ASM44153v1.fa
OTU_97.22975.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001605385.1_ASM160538v1.fa
OTU_97.22911.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001584145.1_ASM158414v1.fa
OTU_97.34782.1	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001267805.1_ASM126780v1.fa
OTU_97.39830.1	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000191505.1_ASM19150v1.fa
OTU_97.32946.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000743015.1_ASM74301v1.fa
OTU_97.5441.1	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000214355.1_ASM21435v1.fa
OTU_97.44483.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000331995.1_ASM33199v1.fa
OTU_97.16180.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001697345.1_ASM169734v1.fa
OTU_97.161.1	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_001611055.1_ASM161105v1.fa
OTU_97.19895.0	/net/sgi/metagenomics/data/24112017_gastrooral/genomes/GCA_000195715.1_ASM19571v1.fa
