,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,257,100,12,kingdom,1.0,0.39,0.0,0.06,0.13,0.4,0.16,True
bin.10,k__Bacteria (UID2569),434, 278, 186, 5,270, 3,0, 0, 0, 98.87,0.86, 0.00,2507,2376,156,family,0.84,0.79,0.05,0.77,5.32,0.55,0.44,True
bin.11, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,889,278,114,kingdom,0.99,0.31,0.0,0.0,0.0,0.37,0.11,True
bin.12, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,829,340,88,kingdom,1.0,0.41,0.0,0.04,0.07,0.4,0.16,True
bin.13, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,2288,950,193,kingdom,1.0,0.42,0.41,0.15,0.35,0.49,0.2,True
bin.14, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,16560,6578,1600,kingdom,1.0,0.4,0.0,0.06,0.14,0.46,0.18,True
bin.15, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,456,188,30,kingdom,1.0,0.41,0.03,0.05,0.1,0.42,0.17,True
bin.16, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,270,116,44,kingdom,0.99,0.43,0.0,0.0,0.0,0.4,0.17,True
bin.17, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,659,263,58,kingdom,1.0,0.4,0.0,0.06,0.14,0.39,0.16,True
bin.18, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,25354,9178,2877,kingdom,1.0,0.36,0.0,0.05,0.09,0.43,0.16,True
bin.19, k__Bacteria (UID203),5449,104,58, 65,27, 11, 1, 0, 0, 55.17, 20.69,28.57,3384,3291,673,genus,0.89,0.87,0.88,0.09,0.2,0.93,0.8,False
