,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,3024,1576,369,kingdom,1.0,0.52,0.42,0.1,0.21,0.56,0.29,True
bin.10, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,648,283,61,phylum,0.94,0.41,0.1,0.23,0.65,0.44,0.18,True
bin.101,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,571,242,70,kingdom,1.0,0.42,0.35,0.03,0.06,0.4,0.17,True
bin.103,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1244,424,131,kingdom,1.0,0.34,0.0,0.0,0.0,0.41,0.14,True
bin.104,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,613,208,63,kingdom,1.0,0.34,0.0,0.0,0.0,0.41,0.14,True
bin.105,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,360,124,55,kingdom,1.0,0.34,0.0,0.07,0.16,0.4,0.14,True
bin.106,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,438,185,34,kingdom,1.0,0.42,0.0,0.03,0.06,0.41,0.17,True
bin.108,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,547,251,44,kingdom,1.0,0.46,0.09,0.07,0.14,0.47,0.21,True
bin.109,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,328,46,18,kingdom,1.0,0.14,0.0,0.04,0.09,0.34,0.05,True
bin.111,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1319,449,102,kingdom,0.99,0.34,0.0,0.0,0.0,0.39,0.13,True
bin.113,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,738,319,74,kingdom,1.0,0.43,0.0,0.0,0.0,0.42,0.18,True
bin.114,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,308,111,38,kingdom,1.0,0.36,0.0,0.06,0.13,0.41,0.15,True
bin.119,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1131,432,84,kingdom,0.98,0.38,0.0,0.0,0.0,0.41,0.15,True
bin.12, k__Bacteria (UID203),5449,104,58, 93,11, 0, 0, 0, 0, 12.92,0.00, 0.00,776,769,190,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
bin.121,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1054,346,70,kingdom,1.0,0.33,0.0,0.03,0.07,0.42,0.14,True
bin.123,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,338,132,32,kingdom,1.0,0.39,0.0,0.02,0.05,0.39,0.15,True
bin.124,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,286,111,26,kingdom,1.0,0.39,0.0,0.03,0.06,0.41,0.16,True
bin.126,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,484,258,37,class,0.88,0.47,0.01,0.51,2.57,0.42,0.2,True
bin.128,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1031,476,139,phylum,0.95,0.44,0.22,0.17,0.43,0.43,0.19,True
bin.132,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1372,456,121,kingdom,1.0,0.33,0.0,0.05,0.1,0.42,0.14,True
bin.139,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,702,300,65,kingdom,0.99,0.42,0.0,0.0,0.0,0.45,0.19,True
bin.14, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,604,232,42,kingdom,1.0,0.38,0.0,0.03,0.06,0.4,0.15,True
bin.141,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,760,298,65,kingdom,0.98,0.39,0.0,0.0,0.0,0.4,0.16,True
bin.142, k__Bacteria (UID2570),433, 267, 178, 2,264, 1, 0, 0, 0, 99.61,0.28, 0.00,3959,3424,90,class,0.88,0.76,0.34,0.11,0.26,0.72,0.55,True
bin.145,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,672,289,74,kingdom,1.0,0.43,0.0,0.0,0.0,0.44,0.19,True
bin.146,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,441,151,36,kingdom,1.0,0.34,0.0,0.03,0.07,0.45,0.15,True
bin.147,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,319,118,21,kingdom,1.0,0.37,0.0,0.06,0.13,0.4,0.15,True
bin.148,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1324,603,118,phylum,0.92,0.42,0.14,0.19,0.49,0.45,0.19,True
bin.15, c__Gammaproteobacteria (UID4267),119, 541, 283,484,57, 0, 0, 0, 0,8.91,0.00, 0.00,325,306,78,family,0.9,0.85,0.77,0.06,0.12,0.86,0.73,False
bin.150,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,495,144,54,kingdom,1.0,0.29,0.0,0.03,0.07,0.42,0.12,True
bin.151,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,556,198,42,kingdom,1.0,0.36,0.0,0.07,0.15,0.4,0.14,True
bin.152,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,669,274,59,kingdom,0.99,0.41,0.0,0.0,0.0,0.43,0.18,True
bin.153,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,315,132,41,kingdom,1.0,0.42,0.0,0.03,0.06,0.44,0.19,True
bin.154,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,274,26,16,kingdom,1.0,0.09,0.0,0.0,0.0,0.35,0.03,True
bin.159,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1138,351,118,kingdom,0.99,0.31,0.0,0.0,0.0,0.4,0.12,True
bin.16, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,599,168,88,kingdom,0.99,0.28,0.0,0.0,0.0,0.38,0.11,True
bin.162,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,358,133,35,kingdom,0.98,0.37,0.0,0.0,0.0,0.42,0.16,True
bin.163,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,835,311,86,kingdom,1.0,0.37,0.0,0.03,0.07,0.42,0.16,True
bin.168,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,342,134,31,kingdom,1.0,0.39,0.0,0.04,0.08,0.43,0.17,True
bin.17, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1091,544,98,class,0.9,0.45,0.15,0.46,1.86,0.45,0.2,True
bin.171,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1202,408,73,kingdom,1.0,0.34,0.0,0.04,0.09,0.4,0.14,True
bin.174,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,491,142,34,kingdom,0.99,0.29,0.0,0.0,0.0,0.39,0.11,True
bin.177,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,599,195,63,kingdom,0.99,0.32,0.0,0.0,0.0,0.42,0.14,True
bin.18, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,281,281,80,kingdom,1.0,1.0,0.0,0.0,0.0,0.92,0.92,True
bin.180,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,662,112,54,kingdom,1.0,0.17,0.0,0.0,0.0,0.38,0.06,True
bin.182,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,537,166,31,kingdom,1.0,0.31,0.0,0.0,0.0,0.41,0.13,True
bin.184,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,976,286,74,kingdom,1.0,0.29,0.0,0.06,0.13,0.43,0.13,True
bin.187,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,239,121,30,class,0.82,0.41,0.09,0.66,3.06,0.39,0.16,True
bin.190,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,353,178,42,phylum,0.94,0.47,0.25,0.56,1.72,0.5,0.24,True
bin.193,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1069,443,90,kingdom,1.0,0.41,0.0,0.0,0.0,0.45,0.19,True
