,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0,0, 20.69,0.00, 0.00,699,665,165,genus,0.6,0.57,1.0,0.06,0.13,0.7,0.4,False
bin.10, c__Gammaproteobacteria (UID4201),1164,275, 174, 98,94, 56, 23, 3,1, 73.05, 50.84, 2.61,2043,1976,281,phylum,0.96,0.92,0.92,0.07,0.14,0.79,0.73,False
bin.11, p__Euryarchaeota (UID3), 148, 188, 125, 85,93, 10, 0,0,0, 62.37,5.12,40.00,1288,1175,150,kingdom,1.0,0.91,0.15,0.05,0.11,0.59,0.54,True
bin.12,k__Archaea (UID2),207, 149, 107,122,27, 0,0,0,0, 21.57,0.00, 0.00,206,192,11,kingdom,1.0,0.93,0.0,0.03,0.05,0.64,0.6,True
bin.13,k__Archaea (UID2),207, 149, 107,112,33, 4,0,0,0, 27.79,3.27, 0.00,533,485,59,kingdom,1.0,0.91,0.13,0.04,0.07,0.62,0.57,True
bin.14, root (UID1), 5656, 56,24, 52,2,2,0,0,0, 12.50,4.17,50.00,380,356,45,kingdom,1.0,0.94,0.17,0.07,0.14,0.63,0.59,True
bin.15,k__Archaea (UID2),207, 149, 107,131,8,9,1,0,0,4.91,0.79, 0.00,584,166,49,kingdom,1.0,0.28,0.0,0.13,0.3,0.36,0.1,True
bin.16, k__Bacteria (UID203),5449,103,57, 45,57, 1,0,0,0, 83.51,1.75, 0.00,1465,1403,129,phylum,0.93,0.89,0.79,0.06,0.14,0.53,0.48,False
bin.17, k__Bacteria (UID203),5449,104,58, 76,23, 5,0,0,0, 43.97,8.62, 0.00,1547,1364,232,family,0.48,0.43,0.41,0.43,1.77,0.5,0.21,True
bin.18, root (UID1), 5656, 56,24, 0, 0,0,1,8,47,100.00, 1323.12,1.71,36857,33400,6301,phylum,0.85,0.77,0.76,0.57,1.72,0.57,0.44,False
