sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.10732.1	OTU_97.10732.1	1.0	1.0	2623284	2623284	2623284	1.0	1.0	3574	3574	3574
gsa	OTU_97.41452.0	OTU_97.41452.0	1.0	1.0	133929	133929	133929	1.0	1.0	536	536	536
gsa	OTU_97.2213.1	OTU_97.2213.1	1.0	1.0	30743	30743	30743	1.0	1.0	129	129	129
gsa	OTU_97.8291.0	OTU_97.8291.0	1.0	1.0	44073	44073	44073	1.0	1.0	187	187	187
gsa	OTU_97.27573.0	OTU_97.27573.0	1.0	1.0	2657633	2657633	2657633	1.0	1.0	348	348	348
gsa	OTU_97.5278.0	OTU_97.5278.0	1.0	1.0	2258727	2258727	2258727	1.0	1.0	306	306	306
gsa	OTU_97.23748.0	OTU_97.23748.0	1.0	1.0	1632557	1632557	1632557	1.0	1.0	207	207	207
gsa	OTU_97.23.1	OTU_97.23.1	1.0	1.0	2112384	2112384	2112384	1.0	1.0	348	348	348
gsa	OTU_97.35311.1	OTU_97.35311.1	1.0	1.0	1812292	1812292	1812292	1.0	1.0	343	343	343
gsa	OTU_97.41969.0	OTU_97.41969.0	1.0	1.0	2505619	2505619	2505619	1.0	1.0	326	326	326
gsa	OTU_97.16272.1	OTU_97.16272.1	1.0	1.0	154059	154059	154059	1.0	1.0	627	627	627
gsa	OTU_97.4925.1	OTU_97.4925.1	1.0	1.0	1765873	1765873	1765873	1.0	1.0	28	28	28
gsa	OTU_97.8405.0	OTU_97.8405.0	1.0	1.0	1861572	1861572	1861572	1.0	1.0	235	235	235
gsa	OTU_97.31176.1	OTU_97.31176.1	1.0	1.0	2277617	2277617	2277617	1.0	1.0	105	105	105
gsa	OTU_97.42543.1	OTU_97.42543.1	1.0	1.0	2359593	2359593	2359593	1.0	1.0	74	74	74
gsa	OTU_97.29264.0	OTU_97.29264.0	1.0	1.0	74410	74410	74410	1.0	1.0	308	308	308
gsa	OTU_97.30399.0	OTU_97.30399.0	1.0	1.0	2416268	2416268	2416268	1.0	1.0	309	309	309
