,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,k__Bacteria (UID2329),174, 149,89, 28, 120,1,0,0, 0, 94.38,1.12, 0.00,1506,1461,208,genus,0.95,0.93,0.32,0.03,0.06,0.78,0.72,True
bin.10,k__Bacteria (UID203),5449,103,57, 78,25,0,0,0, 0, 38.60,0.00, 0.00,1048,1015,222,genus,0.86,0.83,0.33,0.21,0.58,0.77,0.64,True
bin.102, o__Lactobacillales (UID355), 490, 336, 184, 19, 310,6,1,0, 0, 92.66,0.84,33.33,1639,1599,121,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.93,True
bin.103, p__Actinobacteria (UID2112),31, 211, 124, 1,207,3,0,0, 0, 99.19,1.61, 0.00,1800,1635,35,order,0.93,0.84,0.09,0.26,0.76,0.61,0.51,True
bin.106,o__Bacteroidales (UID2657), 160, 492, 269, 72, 412,8,0,0, 0, 88.34,1.30,62.50,2105,2002,89,family,0.96,0.91,0.26,0.04,0.08,0.81,0.73,True
bin.107, g__Prevotella (UID2724),55, 567, 296, 14, 542,11, 0,0, 0, 96.11,1.69,27.27,2345,2187,165,genus,0.97,0.9,0.37,0.04,0.08,0.93,0.84,True
bin.11, k__Bacteria (UID2329),174, 149,89, 18, 121,10, 0,0, 0, 94.38,8.99,10.00,1888,1826,53,genus,0.93,0.9,0.2,0.04,0.09,0.73,0.66,True
bin.110,o__Clostridiales (UID1212), 172, 263, 149, 9,253,1,0,0, 0, 95.97,0.11, 0.00,1999,1909,52,family,0.92,0.88,0.09,0.33,0.94,0.7,0.62,True
bin.112, k__Bacteria (UID203),5449,104,58, 7, 72,24, 1,0, 0, 87.93, 11.29,18.52,2039,1871,153,order,0.91,0.83,0.55,0.03,0.06,0.74,0.62,False
bin.113, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,317,233,54,phylum,0.99,0.73,0.76,0.23,0.59,0.7,0.51,False
bin.115, f__Lachnospiraceae (UID1255), 90, 354, 174, 3,350,1,0,0, 0, 98.56,0.19, 0.00,2471,2345,47,family,0.92,0.87,0.02,0.46,1.5,0.68,0.6,True
bin.116, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,237,159,21,class,0.98,0.66,0.16,0.45,1.55,0.5,0.33,True
bin.118, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,417,397,113,family,0.91,0.87,0.7,0.23,0.54,0.82,0.72,False
bin.12,k__Bacteria (UID203),5449,104,58, 97,7, 0,0,0, 0, 12.07,0.00, 0.00,202,186,59,phylum,0.99,0.92,0.76,0.02,0.04,0.63,0.58,False
bin.123,o__Bacteroidales (UID2617), 213, 406, 265, 8,397,1,0,0, 0, 97.36,0.38, 0.00,2012,1833,84,genus,0.88,0.8,0.09,0.29,0.89,0.65,0.52,True
bin.124, k__Bacteria (UID203),5449,104,58, 92,12,0,0,0, 0, 10.00,0.00, 0.00,620,557,107,phylum,0.97,0.87,0.96,0.05,0.1,0.72,0.62,False
bin.127,o__Clostridiales (UID1120), 304, 250, 143, 3,246,1,0,0, 0, 98.53,0.35, 0.00,1646,1622,50,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.96,True
bin.128, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,814,775,179,family,0.96,0.91,0.52,0.05,0.11,0.92,0.84,False
bin.129, k__Bacteria (UID203),5449,104,58, 5, 68,31, 0,0, 0, 91.38, 10.34,74.19,1687,1523,95,family,0.94,0.85,0.19,0.13,0.31,0.7,0.6,True
bin.13,k__Bacteria (UID203),5449,104,58, 81,23,0,0,0, 0, 36.21,0.00, 0.00,859,848,207,genus,0.94,0.92,0.81,0.03,0.07,0.89,0.82,False
bin.133, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,330,312,21,phylum,0.99,0.93,1.0,0.02,0.05,0.85,0.79,False
bin.134,o__Clostridiales (UID1212), 172, 261, 147, 4,256,1,0,0, 0, 97.28,0.68, 0.00,2047,1957,107,family,0.94,0.9,0.18,0.08,0.18,0.78,0.7,True
bin.14,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,876,457,93,phylum,0.96,0.5,0.52,0.17,0.43,0.56,0.28,False
bin.145,o__Clostridiales (UID1120), 304, 249, 142,197,52,0,0,0, 0,4.23,0.00, 0.00,436,241,28,family,0.75,0.41,0.28,0.58,2.89,0.6,0.25,True
bin.147, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,304,255,41,phylum,0.99,0.83,0.54,0.02,0.05,0.69,0.58,False
bin.150, k__Bacteria (UID203),5449,104,58, 98,4, 2,0,0, 0,8.62,1.72, 0.00,267,249,67,genus,0.81,0.75,0.61,0.2,0.55,0.75,0.56,False
bin.153, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,530,182,17,kingdom,1.0,0.34,0.0,0.04,0.08,0.39,0.13,True
bin.157, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,327,238,72,family,0.87,0.63,0.52,0.27,0.82,0.6,0.38,False
bin.16,k__Bacteria (UID203),5449,104,58, 62,42,0,0,0, 0, 53.32,0.00, 0.00,900,853,190,order,0.99,0.94,0.25,0.04,0.08,0.7,0.66,True
bin.165, c__Clostridia (UID1085),35, 420, 196, 72, 343,5,0,0, 0, 81.91,1.79,20.00,2085,1871,93,genus,0.52,0.46,0.2,0.35,1.24,0.59,0.28,True
bin.169,o__Bacteroidales (UID2657), 160, 492, 269,133, 358,1,0,0, 0, 77.15,0.05, 0.00,1508,1382,136,genus,0.91,0.84,0.13,0.25,0.72,0.71,0.6,True
