,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,root (UID1), 5656, 56,24, 54,2,0,0,0,0,8.33,0.00, 0.00,358,326,70,kingdom,1.0,0.91,0.73,0.05,0.1,0.58,0.52,False
bin.10, k__Bacteria (UID203),5449,104,58, 71,22, 11, 0,0,0, 48.28, 17.24,18.18,692,674,100,class,0.98,0.95,0.81,0.07,0.15,0.69,0.66,False
bin.11,k__Archaea (UID2),207, 149, 107,106,38, 5,0,0,0, 31.74,4.21,80.00,582,578,72,kingdom,0.99,0.99,0.0,0.0,0.0,0.93,0.91,True
bin.12, k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,0.16,0.00, 0.00,229,30,5,kingdom,1.0,0.13,0.0,0.0,0.0,0.46,0.06,True
bin.13, root (UID1), 5656, 56,24, 54,2,0,0,0,0,8.33,0.00, 0.00,665,256,64,kingdom,1.0,0.38,0.0,0.0,0.0,0.39,0.15,True
bin.14, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,241,82,28,kingdom,0.99,0.34,0.0,0.0,0.0,0.38,0.13,True
bin.15,k__Archaea (UID2),207, 149, 107,134,15, 0,0,0,0, 11.21,0.00, 0.00,215,189,20,kingdom,1.0,0.88,0.28,0.15,0.34,0.54,0.47,True
bin.16,k__Bacteria (UID2982), 88, 230, 148, 54, 150, 26, 0,0,0, 76.95, 12.01,23.08,2068,1866,220,class,0.81,0.73,0.27,0.51,2.04,0.57,0.42,True
bin.17, k__Bacteria (UID203),5449,104,58, 91,13, 0,0,0,0, 16.90,0.00, 0.00,247,179,40,class,0.85,0.62,0.05,0.22,0.62,0.46,0.28,True
bin.18, k__Bacteria (UID203),5449,104,58, 82,22, 0,0,0,0, 31.90,0.00, 0.00,1870,1714,409,genus,0.46,0.43,0.16,0.73,5.37,0.59,0.25,True
bin.19, p__Euryarchaeota (UID3), 148, 188, 125,106,81, 1,0,0,0, 47.08,0.80, 0.00,664,631,108,genus,0.79,0.75,0.95,0.04,0.08,0.85,0.64,False
bin.2,k__Bacteria (UID203),5449,103,57, 91,12, 0,0,0,0, 18.42,0.00, 0.00,291,280,47,phylum,0.98,0.94,0.89,0.08,0.18,0.83,0.78,False
bin.20,k__Archaea (UID2),207, 149, 107,132,17, 0,0,0,0,4.37,0.00, 0.00,365,92,36,kingdom,1.0,0.25,0.0,0.14,0.32,0.4,0.1,True
bin.21, k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0,0, 18.97,0.00, 0.00,961,897,169,phylum,0.91,0.85,0.28,0.03,0.06,0.58,0.5,True
bin.22,p__Bacteroidetes (UID2605), 350, 316, 210,209, 105, 2,0,0,0, 38.01,0.71,50.00,765,714,150,class,0.91,0.85,0.26,0.1,0.22,0.63,0.54,True
bin.23, root (UID1), 5656, 56,24, 53,0,2,1,0,0,8.33, 12.50, 0.00,3115,2811,621,family,0.6,0.54,0.83,0.07,0.15,0.62,0.34,False
bin.24, k__Bacteria (UID203),5449,104,58, 55,34, 8,5,2,0, 67.41, 34.48, 2.86,2012,1916,375,phylum,0.92,0.88,0.94,0.38,1.11,0.63,0.55,False
bin.25, k__Bacteria (UID203),5449,104,58, 60,31, 9,4,0,0, 59.95, 25.00, 4.76,1743,1629,250,phylum,0.91,0.85,0.87,0.29,0.75,0.59,0.5,False
bin.26,k__Bacteria (UID1453),901, 171, 117, 73,97, 1,0,0,0, 58.97,0.43,100.00,1374,1344,203,order,0.96,0.94,0.54,0.04,0.09,0.83,0.78,False
bin.27, p__Proteobacteria (UID3214), 2231,190, 119, 84,94, 12, 0,0,0, 55.65,8.47, 8.33,836,785,105,class,0.89,0.84,0.29,0.05,0.1,0.54,0.45,True
bin.28, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,290,132,26,kingdom,1.0,0.46,0.0,0.03,0.06,0.39,0.18,True
bin.29, k__Bacteria (UID203),5449,103,57, 2, 24, 37, 18, 14, 8, 96.49, 154.97,2.81,3569,3156,475,order,0.52,0.46,0.63,0.79,7.12,0.56,0.26,False
bin.3,root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,332,105,3,kingdom,1.0,0.32,0.0,0.03,0.06,0.41,0.13,True
bin.30, k__Bacteria (UID203),5449, 99,53, 97,2,0,0,0,0,1.26,0.00, 0.00,461,211,43,kingdom,1.0,0.46,0.21,0.02,0.05,0.43,0.2,True
bin.31, k__Bacteria (UID203),5449,104,58, 23,32, 37, 11, 1,0, 81.11, 48.75, 0.00,3290,2952,473,genus,0.52,0.47,0.9,0.22,0.59,0.65,0.3,False
bin.32, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,347,151,46,kingdom,1.0,0.44,0.32,0.03,0.05,0.42,0.18,True
bin.33, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,318,123,40,kingdom,1.0,0.39,0.0,0.05,0.1,0.42,0.16,True
bin.34,k__Bacteria (UID1453),901, 171, 117, 47, 122, 2,0,0,0, 68.99,1.28, 0.00,1434,1386,125,phylum,0.98,0.94,0.15,0.03,0.07,0.65,0.62,True
bin.35,k__Bacteria (UID2566),525, 208, 136, 2, 73, 38, 34, 34, 27,98.53, 198.69,0.98,6046,5396,830,phylum,0.87,0.78,0.8,0.37,1.13,0.56,0.44,False
bin.36, k__Bacteria (UID203),5449,102,58, 57,21, 24, 0,0,0, 54.70, 23.80,41.67,1694,1610,279,class,0.9,0.86,0.25,0.18,0.45,0.56,0.48,True
bin.37,k__Archaea (UID2),207, 149, 107,130,15, 4,0,0,0,6.49,0.29, 0.00,581,194,65,kingdom,1.0,0.33,0.0,0.14,0.32,0.42,0.14,True
bin.38, k__Bacteria (UID203),5449,104,58, 97,7,0,0,0,0,8.62,0.00, 0.00,304,280,64,class,0.82,0.75,0.38,0.58,2.51,0.6,0.45,True
bin.39, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,339,170,28,kingdom,0.98,0.49,0.0,0.0,0.0,0.41,0.2,True
