,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203),5449,104,58, 90,14, 0,0,0, 0, 20.69,0.00, 0.00,621,580,138,order,0.75,0.7,0.8,0.26,0.67,0.62,0.43,False
bin.1, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,878,368,134,kingdom,1.0,0.42,0.0,0.02,0.04,0.41,0.17,True
bin.10,c__Gammaproteobacteria (UID4443),356, 451, 270,149, 300, 2,0,0, 0, 65.07,0.74, 0.00,1970,1802,320,phylum,0.94,0.86,0.17,0.06,0.13,0.54,0.46,True
bin.100, p__Proteobacteria (UID3880), 1495,261, 164,177,84, 0,0,0, 0, 32.35,0.00, 0.00,597,590,133,genus,0.92,0.9,0.74,0.03,0.05,0.97,0.88,False
bin.101, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,716,576,199,order,0.52,0.42,0.3,0.66,4.9,0.45,0.19,True
bin.102, k__Bacteria (UID203),5449,104,58, 95,9,0,0,0, 0, 11.21,0.00, 0.00,884,837,221,family,0.75,0.71,0.35,0.53,2.47,0.61,0.43,True
bin.103, c__Gammaproteobacteria (UID4443),356, 451, 270,333, 117, 1,0,0, 0, 24.69,0.37, 0.00,604,590,86,class,0.99,0.96,0.62,0.02,0.04,0.76,0.73,False
bin.104, c__Gammaproteobacteria (UID4201),1164,275, 174, 98, 176, 1,0,0, 0, 59.93,0.29, 0.00,1088,979,127,class,0.87,0.79,0.35,0.14,0.33,0.52,0.41,True
bin.105, k__Bacteria (UID203),5449,102,58, 65,35, 2,0,0, 0, 50.31,1.72, 0.00,1001,942,139,class,0.89,0.84,0.1,0.14,0.34,0.53,0.44,True
bin.106,o__Rhodospirillales (UID3754), 63, 336, 201, 11, 322, 2,1,0, 0, 96.06,1.74,20.00,3224,2983,204,order,0.82,0.76,0.12,0.48,1.89,0.58,0.44,True
bin.107,o__Cytophagales (UID2936), 47, 454, 336,186, 263, 5,0,0, 0, 55.52,1.14, 0.00,1243,1167,211,phylum,0.93,0.87,0.17,0.04,0.07,0.55,0.48,True
bin.109, k__Bacteria (UID203),5449,104,58, 92,12, 0,0,0, 0, 18.97,0.00, 0.00,433,396,105,phylum,0.97,0.88,0.83,0.12,0.26,0.6,0.53,False
bin.11,c__Gammaproteobacteria (UID4443),356, 451, 270, 42, 394, 15, 0,0, 0, 86.76,2.31,80.00,2669,2486,343,phylum,0.92,0.86,0.38,0.04,0.09,0.58,0.5,True
bin.111, p__Euryarchaeota (UID3), 148, 188, 125, 28, 146, 14, 0,0, 0, 80.40,9.20, 0.00,2611,2376,237,genus,0.5,0.46,0.93,0.16,0.4,0.57,0.26,False
bin.113,k__Bacteria (UID2495),2993,147,91, 95,52, 0,0,0, 0, 36.19,0.00, 0.00,742,701,155,class,0.87,0.82,0.27,0.19,0.45,0.54,0.44,True
bin.114,p__Cyanobacteria (UID2143), 129, 472, 368,239, 231, 2,0,0, 0, 49.94,0.54, 0.00,950,928,179,kingdom,1.0,0.98,0.0,0.0,0.0,0.74,0.72,True
bin.115,k__Archaea (UID2),207, 145, 103,127,2,6,9,1, 0,4.62,3.50, 0.00,1073,290,128,kingdom,1.0,0.27,0.0,0.16,0.37,0.37,0.1,True
