,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,k__Archaea (UID2),207, 145, 103,129,9, 7,0,0,0,5.60,0.52, 0.00,505,177,41,kingdom,1.0,0.35,0.0,0.11,0.25,0.38,0.13,True
bin.10,p__Euryarchaeota (UID3), 148, 188, 125, 85, 102,1,0,0,0, 50.00,0.04,100.00,751,706,51,phylum,0.97,0.92,0.22,0.02,0.04,0.62,0.57,True
bin.11, k__Archaea (UID2),207, 149, 107,135,12,2,0,0,0,4.55,0.93, 0.00,322,117,46,kingdom,1.0,0.36,0.0,0.1,0.23,0.37,0.14,True
bin.12,k__Bacteria (UID203),5449,102,58, 56,37,6,3,0,0, 65.52, 16.09, 0.00,1293,1208,121,phylum,0.92,0.86,0.33,0.02,0.05,0.54,0.46,True
bin.13, k__Archaea (UID2),207, 149, 107,133,14,2,0,0,0,5.79,0.14, 0.00,505,142,24,kingdom,1.0,0.28,0.0,0.14,0.32,0.37,0.1,True
bin.14,k__Bacteria (UID203),5449,104,58, 83,14,7,0,0,0, 11.83,2.66, 0.00,257,251,39,class,0.89,0.87,0.83,0.2,0.51,0.73,0.63,False
bin.15, k__Archaea (UID2),207, 149, 107,131,12,6,0,0,0,5.54,0.43,16.67,380,128,15,kingdom,1.0,0.34,0.0,0.15,0.34,0.37,0.13,True
bin.16, k__Archaea (UID2),207, 149, 107,127,15,7,0,0,0,8.18,0.50, 0.00,557,170,16,kingdom,1.0,0.31,0.0,0.12,0.28,0.37,0.11,True
bin.17, k__Archaea (UID2),207, 149, 107,135,7, 7,0,0,0,2.73,0.50,14.29,236,66,9,kingdom,1.0,0.28,0.0,0.14,0.31,0.38,0.1,True
bin.18, k__Archaea (UID2),207, 149, 107,131,11,7,0,0,0,4.45,0.50, 0.00,433,134,27,kingdom,1.0,0.31,0.0,0.16,0.36,0.37,0.11,True
bin.19,k__Bacteria (UID203),5449,104,58, 67,10,8,5,5,9, 49.80, 171.03, 15.02,13518,11994,2613,family,0.56,0.5,0.67,0.05,0.11,0.59,0.29,False
bin.2, k__Bacteria (UID203),5449,104,58, 81,15,8,0,0,0, 33.10, 11.21,50.00,1121,1085,118,family,0.85,0.82,0.1,0.15,0.35,0.68,0.56,True
bin.20,p__Euryarchaeota (UID3), 148, 188, 125,117,70,1,0,0,0, 45.73,0.40,100.00,942,873,110,kingdom,1.0,0.93,0.33,0.06,0.13,0.61,0.56,True
bin.21,root (UID1), 5656, 56,24, 54,2, 0,0,0,0,8.33,0.00, 0.00,600,596,85,class,0.97,0.97,0.82,0.02,0.04,0.87,0.84,False
bin.22, f__Moraxellaceae (UID4680),86, 689, 365,196, 487,6,0,0,0, 77.22,0.59,33.33,2731,2684,278,kingdom,1.0,0.98,0.0,0.0,0.0,0.88,0.86,True
bin.23,k__Bacteria (UID203),5449,104,58, 81,17,6,0,0,0, 36.21, 10.34,33.33,363,357,59,phylum,0.94,0.93,1.0,0.17,0.39,0.85,0.78,False
bin.24, o__Cytophagales (UID2936), 47, 454, 336,104, 168, 116, 50, 13, 3, 73.54, 61.97, 8.29,2912,2688,382,phylum,0.94,0.87,0.69,0.28,0.82,0.55,0.48,False
bin.25,k__Bacteria (UID203),5449,104,58, 87,16,1,0,0,0, 25.86,1.72, 0.00,672,658,118,class,0.96,0.94,0.48,0.03,0.07,0.75,0.7,False
bin.26,k__Bacteria (UID203),5449, 99,53, 88,3, 0,0,3,5,4.01,6.62, 2.00,2091,622,304,kingdom,1.0,0.3,0.0,0.12,0.26,0.38,0.11,True
bin.27,o__Actinomycetales (UID1593), 69, 400, 198, 14, 384,2,0,0,0, 96.66,0.42, 0.00,2418,2324,132,genus,0.72,0.69,0.09,0.42,1.69,0.7,0.49,True
