,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
119, p__Cyanobacteria (UID2143), 129, 472, 368,296, 166, 10, 0, 0, 0, 36.71,2.26,50.00,896,878,199,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
12872, k__Bacteria (UID1453),901, 171, 117,106,64, 1,0, 0, 0, 30.77,0.85, 0.00,1261,1163,329,phylum,0.95,0.87,0.2,0.13,0.29,0.59,0.51,True
13139, k__Bacteria (UID1453),901, 171, 117, 27, 133, 10, 1, 0, 0, 79.20,4.53,15.38,1858,1800,325,phylum,0.99,0.95,0.61,0.03,0.07,0.81,0.78,False
16121,root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,8.33,0.00, 0.00,375,348,109,class,0.97,0.9,0.35,0.03,0.05,0.63,0.56,True
1757, c__Alphaproteobacteria (UID3305),564, 349, 230, 7,340, 2,0, 0, 0, 98.55,0.87, 0.00,2696,2513,90,class,0.95,0.88,0.05,0.2,0.51,0.58,0.51,True
21230,k__Bacteria (UID203),5449,104,58, 54,48, 2,0, 0, 0, 73.28,3.45,50.00,1703,1628,253,family,0.92,0.87,0.41,0.16,0.39,0.67,0.59,True
23042,k__Bacteria (UID203),5449,104,58, 80,24, 0,0, 0, 0, 37.07,0.00, 0.00,1998,1821,373,genus,0.74,0.68,0.4,0.15,0.33,0.64,0.43,True
27242,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,270,255,53,order,0.86,0.81,1.0,0.48,1.3,0.9,0.73,False
27288,k__Bacteria (UID203),5449,104,58, 86,18, 0,0, 0, 0, 29.31,0.00, 0.00,1021,999,61,genus,0.91,0.89,0.82,0.03,0.06,0.96,0.86,False
27396, k__Bacteria (UID1453),901, 171, 117,131,38, 1,1, 0, 0, 20.94,2.56,25.00,358,336,52,family,0.57,0.53,0.63,0.63,2.64,0.61,0.32,False
27412,k__Bacteria (UID203),5449,104,58,101,3,0,0, 0, 0,5.17,0.00, 0.00,241,239,12,genus,0.93,0.93,0.3,0.04,0.09,0.94,0.87,True
28105,k__Bacteria (UID203),5449,104,58, 93,11, 0,0, 0, 0, 15.52,0.00, 0.00,295,280,10,family,0.79,0.75,0.04,0.51,2.29,0.52,0.39,True
28144, k__Bacteria (UID1453),901, 171, 117, 23, 144, 4,0, 0, 0, 82.91,2.99, 0.00,1559,1509,49,family,0.85,0.82,0.11,0.18,0.47,0.67,0.55,True
28575,k__Bacteria (UID203),5449,104,58, 85,18, 1,0, 0, 0, 26.72,1.72, 0.00,915,910,65,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.95,True
29436,k__Bacteria (UID203),5449,104,58, 85,18, 1,0, 0, 0, 27.59,1.72, 0.00,331,303,7,phylum,0.85,0.78,0.05,0.49,1.85,0.49,0.38,True
29722,k__Bacteria (UID203),5449,104,58, 93,11, 0,0, 0, 0, 18.10,0.00, 0.00,915,880,46,family,0.8,0.77,0.09,0.45,1.87,0.59,0.45,True
29817, k__Archaea (UID2),207, 149, 107,136,13, 0,0, 0, 0, 10.28,0.00, 0.00,187,173,15,kingdom,1.0,0.93,0.21,0.06,0.12,0.57,0.53,True
30959,k__Bacteria (UID203),5449,104,58, 67,37, 0,0, 0, 0, 51.88,0.00, 0.00,1331,1227,116,family,0.82,0.75,0.04,0.72,4.32,0.53,0.4,True
33063,root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,8.33,0.00, 0.00,223,208,10,class,0.88,0.83,0.07,0.29,0.78,0.54,0.44,True
36093,root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,223,215,12,class,0.9,0.87,0.09,0.13,0.3,0.57,0.5,True
40047,k__Bacteria (UID203),5449,102,58, 91,8,3,0, 0, 0, 17.24,5.17, 0.00,314,299,17,order,0.84,0.8,0.09,0.15,0.36,0.56,0.45,True
46685,k__Bacteria (UID203),5449,103,57, 88,15, 0,0, 0, 0, 22.81,0.00, 0.00,248,220,10,order,0.53,0.47,0.09,0.55,2.57,0.47,0.22,True
53831,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,111,47,15,kingdom,1.0,0.42,0.0,0.0,0.0,0.38,0.16,True
984, k__Bacteria (UID2495),2993,140,85, 2,138, 0,0, 0, 0, 97.65,0.00, 0.00,3979,3377,26,phylum,0.89,0.76,0.03,0.26,0.74,0.5,0.38,True
