,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Bacteria (UID203),5449,104,58,103,1,0,0, 0, 0,0.86,0.00, 0.00,749,721,106,genus,0.83,0.8,0.83,0.54,2.7,0.95,0.76,False
bin.1, o__Clostridiales (UID1226), 155, 278, 158, 12, 255, 10, 1, 0, 0, 93.25,3.14,61.54,2744,2652,203,family,0.96,0.92,0.35,0.03,0.06,0.95,0.88,True
bin.10, k__Bacteria (UID203),5449,103,58, 85,18, 0,0, 0, 0, 26.21,0.00, 0.00,1922,1898,511,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.95,True
bin.101,f__Bifidobacteriaceae (UID1458),77, 464, 220, 0,463, 1,0, 0, 0, 100.00, 0.23, 0.00,1848,1807,32,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.11,o__Clostridiales (UID1212), 172, 263, 149,151, 109, 3,0, 0, 0, 43.67,1.14,33.33,1240,1149,264,genus,0.65,0.6,0.14,0.84,8.99,0.64,0.38,True
bin.12, k__Bacteria (UID203),5449, 98,58, 0, 87, 11, 0, 0, 0, 100.00, 4.00,81.82,2618,2562,164,family,0.96,0.94,0.37,0.05,0.11,0.97,0.91,True
bin.13, p__Proteobacteria (UID3887), 1487,255, 158, 4,247, 4,0, 0, 0, 98.68,1.58,100.00,2171,2123,227,class,0.99,0.97,0.1,0.2,0.47,0.97,0.93,True
bin.14, k__Bacteria (UID203),5449,102,56, 16,49, 24, 7, 6, 0, 95.35, 42.21,86.42,3401,3279,180,family,0.94,0.91,0.26,0.05,0.09,0.93,0.84,True
bin.15,o__Clostridiales (UID1212), 172, 261, 147,173,88, 0,0, 0, 0, 32.67,0.00, 0.00,1396,1320,292,family,0.9,0.85,0.28,0.12,0.28,0.72,0.61,True
bin.17, f__Lachnospiraceae (UID1286), 57, 420, 207,389,31, 0,0, 0, 0,0.47,0.00, 0.00,426,413,66,genus,0.82,0.79,0.51,0.58,2.86,0.96,0.76,False
bin.19,o__Clostridiales (UID1212), 172, 263, 149, 59, 203, 1,0, 0, 0, 77.19,0.67, 0.00,1815,1729,301,family,0.93,0.89,0.08,0.45,1.12,0.76,0.67,True
bin.2,k__Bacteria (UID203),5449,102,56,100,2,0,0, 0, 0,1.79,0.00, 0.00,893,833,167,genus,0.6,0.56,0.57,0.6,3.85,0.83,0.46,False
bin.22, c__Deltaproteobacteria (UID3218), 61, 284, 169, 1,283, 0,0, 0, 0, 99.41,0.00, 0.00,3679,3477,287,genus,0.95,0.89,0.49,0.03,0.07,0.97,0.86,False
bin.23,o__Bacteroidales (UID2617), 213, 406, 265, 60, 346, 0,0, 0, 0, 86.79,0.00, 0.00,2069,2017,323,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.95,True
