,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,62,61,6,family,0.98,0.97,0.3,0.07,0.14,0.89,0.86,True
maxbin2.002, g__Prevotella (UID2724),55, 567, 296,414, 153, 0,0,0,0, 18.24,0.00, 0.00,478,450,20,family,0.98,0.92,0.18,0.06,0.14,0.91,0.83,True
maxbin2.003, k__Bacteria (UID203),5449,104,58, 96,8,0,0,0,0, 13.79,0.00, 0.00,508,483,22,family,0.97,0.92,0.19,0.04,0.09,0.92,0.85,True
maxbin2.004, k__Bacteria (UID203),5449,104,58, 87,17, 0,0,0,0, 25.86,0.00, 0.00,680,642,21,genus,0.96,0.91,0.48,0.06,0.12,0.92,0.84,False
maxbin2.005, k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0,0, 20.69,0.00, 0.00,559,522,22,genus,0.94,0.88,0.35,0.12,0.26,0.89,0.78,True
maxbin2.006, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,257,241,23,family,0.95,0.89,0.28,0.11,0.25,0.92,0.82,True
maxbin2.007, root (UID1), 5656, 56,24, 55,1,0,0,0,0,4.17,0.00, 0.00,305,209,23,phylum,0.96,0.66,0.06,0.06,0.13,0.76,0.5,True
maxbin2.008, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,130,116,23,phylum,1.0,0.89,0.86,0.34,0.82,0.84,0.75,False
maxbin2.009,o__Bacteroidales (UID2657), 160, 492, 269,355, 136, 1,0,0,0, 22.72,0.37,100.00,582,524,66,family,0.93,0.84,0.36,0.24,0.63,0.74,0.62,True
maxbin2.010,o__Bacteroidales (UID2657), 160, 492, 269,300, 192, 0,0,0,0, 39.54,0.00, 0.00,837,771,92,family,0.95,0.87,0.32,0.18,0.45,0.72,0.63,True
maxbin2.011,o__Bacteroidales (UID2657), 160, 492, 269,356, 121, 10, 5,0,0, 28.77,2.79,48.00,603,557,58,phylum,0.98,0.91,0.93,0.03,0.06,0.74,0.67,False
maxbin2.012,o__Bacteroidales (UID2657), 160, 492, 269,288, 196, 7,1,0,0, 35.65,1.22,10.00,854,799,114,family,0.94,0.88,0.74,0.15,0.33,0.8,0.71,False
maxbin2.013,o__Bacteroidales (UID2657), 160, 491, 268,288, 185, 18, 0,0,0, 43.55,3.73, 5.56,1370,1250,126,phylum,0.99,0.91,0.84,0.03,0.06,0.77,0.7,False
maxbin2.014,k__Bacteria (UID2329),174, 149,89,101,48, 0,0,0,0, 17.98,0.00, 0.00,149,145,15,genus,0.96,0.93,0.84,0.03,0.06,0.85,0.8,False
maxbin2.015,o__Bacteroidales (UID2657), 160, 491, 268,388,95, 8,0,0,0, 21.56,1.26,25.00,1082,990,185,order,0.96,0.88,0.96,0.1,0.23,0.77,0.68,False
maxbin2.016, k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,0.31,0.00, 0.00,272,73,5,kingdom,1.0,0.27,0.0,0.05,0.12,0.5,0.13,True
maxbin2.017, root (UID1), 5656, 56,24, 55,1,0,0,0,0,4.17,0.00, 0.00,311,262,61,phylum,0.97,0.82,0.96,0.3,0.73,0.73,0.6,False
maxbin2.018, k__Bacteria (UID203),5449,104,58, 34,36, 10, 24, 0,0, 79.31, 39.66,29.27,1586,1537,216,phylum,0.99,0.96,0.33,0.05,0.1,0.78,0.75,True
maxbin2.019, k__Bacteria (UID203),5449,104,58, 16,57, 28, 2,1,0, 77.59, 28.61, 7.50,3110,2896,379,class,0.97,0.91,0.98,0.25,0.66,0.78,0.71,False
maxbin2.020, k__Bacteria (UID203),5449,103,57, 2, 51, 49, 1,0,0, 98.25, 24.40, 0.00,3212,3019,347,phylum,0.99,0.93,0.96,0.21,0.51,0.88,0.81,False
maxbin2.021, p__Proteobacteria (UID3887), 1487,256, 161, 65, 128, 63, 0,0,0, 80.09, 28.11,88.89,1650,1561,113,kingdom,1.0,0.95,0.0,0.0,0.0,0.77,0.73,True
maxbin2.022,o__Clostridiales (UID1212), 172, 261, 147, 6,251, 4,0,0,0, 97.28,1.59,100.00,2126,2012,137,family,0.94,0.89,0.22,0.08,0.18,0.77,0.69,True
maxbin2.023, k__Bacteria (UID203),5449,104,58, 57,30, 11, 5,0,1, 68.97, 32.76,44.44,2745,2525,455,phylum,0.98,0.9,0.28,0.11,0.24,0.69,0.63,True
maxbin2.024, k__Bacteria (UID203),5449,104,58, 28,33, 21, 7,12, 3, 60.34, 31.27,25.69,1736,1562,198,class,0.95,0.86,0.89,0.07,0.14,0.76,0.65,False
maxbin2.025, k__Bacteria (UID203),5449,104,58, 44,38, 20, 2,0,0, 68.10, 24.14,42.31,3132,2952,264,class,0.98,0.93,0.99,0.06,0.13,0.8,0.74,False
maxbin2.026, p__Proteobacteria (UID3887), 1487,256, 160,113, 133, 7,3,0,0, 46.41,3.91,25.00,1802,1622,191,order,0.88,0.79,0.36,0.03,0.07,0.72,0.57,True
maxbin2.027,o__Bacteroidales (UID2657), 160, 491, 268,197, 184, 96, 13, 1,0, 58.81, 26.88,15.60,2093,1964,112,family,0.94,0.88,0.6,0.15,0.34,0.83,0.73,False
maxbin2.028, p__Proteobacteria (UID3887), 1487,256, 160, 54, 194, 8,0,0,0, 92.14,4.69, 0.00,1686,1548,129,order,0.87,0.79,0.44,0.03,0.07,0.7,0.55,True
maxbin2.029, k__Bacteria (UID203),5449,104,58, 65,20, 17, 1,0,1, 59.48, 36.21,50.00,3728,3504,878,genus,0.91,0.85,0.84,0.15,0.35,0.79,0.67,False
maxbin2.030, c__Gammaproteobacteria (UID4201),1164,271, 170, 5,262, 4,0,0,0, 99.75,1.51,75.00,2552,2147,358,order,0.89,0.75,0.37,0.05,0.11,0.69,0.52,True
maxbin2.031,o__Clostridiales (UID1226), 155, 274, 157, 37, 177, 45, 4,9,2, 94.55, 36.36,37.40,3633,3510,403,genus,0.85,0.82,0.52,0.04,0.08,0.94,0.76,False
maxbin2.032,o__Bacteroidales (UID2657), 160, 492, 269,256, 178, 43, 15, 0,0, 52.27, 16.54, 6.82,1689,1609,99,genus,0.91,0.87,0.53,0.12,0.27,0.81,0.7,False
maxbin2.033, k__Bacteria (UID203),5449,104,58, 60,18, 14, 11, 1,0, 50.86, 26.88,41.51,1917,1825,115,genus,0.91,0.87,0.59,0.09,0.2,0.81,0.71,False
maxbin2.034, o__Selenomonadales (UID1024), 64, 334, 167, 2,329, 3,0,0,0, 99.25,1.50, 0.00,1860,1731,87,order,0.95,0.88,0.18,0.14,0.32,0.73,0.65,True
maxbin2.035, k__Bacteria (UID203),5449,104,58, 42,34, 18, 6,4,0, 50.86, 14.89,58.33,1967,1841,195,phylum,0.99,0.93,0.86,0.04,0.09,0.81,0.75,False
maxbin2.036,k__Bacteria (UID2372),131, 177, 106, 2,133, 35, 6,1,0, 98.11, 22.70, 8.47,3458,3206,356,phylum,0.97,0.9,0.96,0.28,0.69,0.82,0.74,False
maxbin2.037, k__Bacteria (UID203),5449,103,57, 1, 50, 29, 21, 1,1, 98.25, 102.85, 29.63,5250,4752,824,genus,0.83,0.75,1.0,0.53,1.24,0.96,0.72,False
maxbin2.038,k__Bacteria (UID2372),131, 177, 106, 2,166, 9,0,0,0, 98.11,5.12,11.11,1863,1764,113,phylum,0.99,0.93,0.94,0.04,0.08,0.95,0.89,False
maxbin2.039, k__Bacteria (UID203),5449,104,58, 6, 62, 35, 1,0,0, 92.76, 21.87,10.53,3443,2953,604,order,0.88,0.76,0.95,0.41,1.28,0.74,0.56,False
maxbin2.040,o__Bacteroidales (UID2657), 160, 491, 268,203, 196, 78, 13, 1,0, 67.08, 28.45, 8.94,3194,2848,249,order,0.95,0.85,0.95,0.11,0.26,0.77,0.65,False
