sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	../whole/Metabat2_bins/bin.242.fa	1220_F	0.49984253787075245	1.0	9456242	4726632	4726632	0.11940298507462686	1.0	67	8	8
gsa	../whole/Metabat2_bins/bin.458.fa	1285_BX	1.0	0.9997039736835377	3245372	3245372	3246333	1.0	0.8333333333333334	10	10	12
gsa	../whole/Metabat2_bins/bin.163.fa	1287_BW	0.500436894844319	0.9993809480405355	6835741	3420857	3422976	0.5	0.6666666666666666	12	6	9
gsa	../whole/Metabat2_bins/bin.331.fa	1053016	0.20443066677735003	0.9991893120411175	37247396	7614510	7620688	0.19117647058823528	0.9069767441860465	204	39	43
gsa	../whole/Metabat2_bins/bin.246.fa	1285_CL	0.4228527848784317	0.9991521536604147	7953884	3363322	3366176	0.42857142857142855	0.6666666666666666	14	6	9
gsa	../whole/Metabat2_bins/bin.596.fa	1286_CM	1.0	0.998417313086016	3798269	3798269	3804290	1.0	0.8571428571428571	12	12	14
gsa	../whole/Metabat2_bins/bin.414.fa	1286_CB	1.0	0.998380825582047	3954864	3954864	3961278	1.0	0.7692307692307693	10	10	13
gsa	../whole/Metabat2_bins/bin.553.fa	1285_AY	0.9993244003493005	0.9983092351471194	4017172	4014458	4021257	0.9285714285714286	0.7647058823529411	14	13	17
gsa	../whole/Metabat2_bins/bin.19.fa	1286_AT	1.0	0.9982360017316081	3544194	3544194	3550457	1.0	0.7142857142857143	5	5	7
gsa	../whole/Metabat2_bins/bin.322.fa	1286_BP	1.0	0.9981793352285812	3970426	3970426	3977668	1.0	0.5714285714285714	8	8	14
gsa	../whole/Metabat2_bins/bin.22.fa	1285_F	0.9990237005202615	0.9980075448042489	3939365	3935519	3943376	0.875	0.5	8	7	14
gsa	../whole/Metabat2_bins/bin.30.fa	1286_BE	1.0	0.9980053478698725	3534906	3534906	3541971	1.0	0.6	6	6	10
gsa	../whole/Metabat2_bins/bin.502.fa	1139_O	0.9989650107597892	0.9979692421322351	2634810	2632083	2637439	0.9	0.9	10	9	10
gsa	../whole/Metabat2_bins/bin.520.fa	1286_AV	1.0	0.9977929409011166	3887988	3887988	3896588	1.0	0.625	10	10	16
gsa	../whole/Metabat2_bins/bin.313.fa	1220_CE	0.9862396324942933	0.9975649843016293	4218710	4160659	4170815	0.9285714285714286	0.5416666666666666	14	13	24
gsa	../whole/Metabat2_bins/bin.132.fa	evo_1036686.006	0.5007769646940737	0.9974499971006687	8484298	4248741	4259603	0.4942528735632184	0.9148936170212766	87	43	47
gsa	../whole/Metabat2_bins/bin.9.fa	1285_AJ	1.0	0.9973696662019635	4011344	4011344	4021923	1.0	0.5833333333333334	14	14	24
gsa	../whole/Metabat2_bins/bin.178.fa	1021_B	0.500042641242887	0.9973287378272427	7223054	3611835	3621509	0.4	0.4444444444444444	10	4	9
