,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,861,732,191,phylum,0.97,0.82,0.86,0.16,0.36,0.73,0.6,False
bin.101,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,398,364,45,genus,0.57,0.52,0.58,0.6,3.59,0.81,0.42,False
bin.102, o__Clostridiales (UID1212),172, 263, 149, 47, 216,0,0, 0, 0, 84.00,0.00, 0.00,2149,2105,276,family,0.99,0.97,0.16,0.03,0.06,0.97,0.94,True
bin.104,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,487,465,61,family,0.94,0.89,0.43,0.06,0.13,0.91,0.81,True
bin.106,root (UID1),5656, 56,24, 55,1, 0,0, 0, 0,4.17,0.00, 0.00,294,272,71,kingdom,1.0,0.92,0.0,0.0,0.0,0.89,0.82,True
bin.11,o__Bacteroidales (UID2621),198, 427, 260, 64, 359,4,0, 0, 0, 86.45,0.61, 0.00,3374,3239,532,family,0.94,0.91,0.25,0.04,0.08,0.94,0.85,True
bin.113,root (UID1),5656, 56,24, 55,1, 0,0, 0, 0,4.17,0.00, 0.00,572,519,75,genus,0.73,0.66,0.42,0.12,0.29,0.88,0.59,True
bin.119, o__Clostridiales (UID1212),172, 261, 147, 77, 182,2,0, 0, 0, 77.86,0.57,50.00,1983,1904,260,family,0.94,0.9,0.35,0.05,0.11,0.8,0.72,True
bin.12, f__Lachnospiraceae (UID1256),33, 333, 171, 83, 247,3,0, 0, 0, 79.70,1.75,66.67,1848,1822,254,genus,0.97,0.96,0.66,0.02,0.05,0.98,0.94,False
bin.121, g__Streptococcus (UID684),26, 668, 229, 9,657,2,0, 0, 0, 98.81,0.58,50.00,1852,1805,88,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.122,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,236,202,49,genus,0.77,0.66,0.45,0.35,1.06,0.78,0.51,False
bin.126,p__Actinobacteria (UID2112), 31, 211, 124, 9,202,0,0, 0, 0, 95.35,0.00, 0.00,1734,1620,174,genus,0.83,0.78,0.13,0.56,3.05,0.68,0.53,True
bin.128,k__Bacteria (UID203), 5449,103,57, 81,21,1,0, 0, 0, 20.83,0.88,100.00,661,641,175,genus,0.94,0.91,0.5,0.04,0.08,0.93,0.84,False
bin.13, k__Bacteria (UID203), 5449,102,56, 63,33,5,1, 0, 0, 60.71, 12.50,87.50,2138,2043,241,family,0.95,0.91,0.18,0.02,0.04,0.93,0.85,True
bin.133,root (UID1),5656, 56,24, 55,1, 0,0, 0, 0,4.17,0.00, 0.00,258,248,35,kingdom,1.0,0.96,0.0,0.0,0.0,0.9,0.86,True
bin.138,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,277,253,34,genus,0.71,0.65,0.62,0.44,1.79,0.77,0.5,False
bin.140, o__Clostridiales (UID1212),172, 263, 149,190,70,3,0, 0, 0, 21.92,1.34, 0.00,540,484,128,class,0.97,0.87,0.25,0.06,0.12,0.67,0.58,True
bin.142,o__Selenomonadales (UID1024),64, 334, 167,218, 113,3,0, 0, 0, 28.66,0.22, 0.00,603,594,156,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
