,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, c__Gammaproteobacteria (UID4444),263, 503, 230, 1,496, 6,0, 0, 0, 99.78,1.70,16.67,4329,4057,179,class,0.96,0.9,0.49,0.04,0.08,0.92,0.82,False
maxbin2.002, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,2220,970,326,kingdom,1.0,0.44,0.49,0.05,0.1,0.51,0.22,False
maxbin2.003,o__Rhodospirillales (UID3754), 63, 336, 201, 9,310, 17, 0, 0, 0, 98.07,7.30,88.24,5737,5322,930,class,0.97,0.9,0.72,0.03,0.06,0.83,0.74,False
maxbin2.004, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,5860,2639,997,kingdom,1.0,0.45,0.45,0.07,0.16,0.51,0.23,False
maxbin2.005,o__Sphingomonadales (UID3310), 26, 569, 293, 30, 527, 12, 0, 0, 0, 99.00,1.26,66.67,2731,2689,306,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
maxbin2.006, k__Bacteria (UID203),5449,104,58, 0, 80, 24, 0, 0, 0, 100.00, 8.31, 0.00,3699,3559,111,family,0.94,0.9,0.96,0.02,0.05,0.95,0.86,False
maxbin2.007,k__Bacteria (UID2565),2921,143,88, 3,140, 0,0, 0, 0, 96.59,0.00, 0.00,3292,2544,148,phylum,0.88,0.68,0.05,0.57,2.59,0.46,0.32,True
maxbin2.008, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,11975,5085,1777,kingdom,1.0,0.42,0.44,0.07,0.15,0.48,0.2,True
maxbin2.009, c__Alphaproteobacteria (UID3422), 26, 529, 308, 30, 466, 33, 0, 0, 0, 92.19,4.82,66.67,3535,3461,798,order,0.97,0.95,0.94,0.02,0.05,0.97,0.92,False
maxbin2.010, c__Gammaproteobacteria (UID4443),356, 448, 269, 14, 392, 42, 0, 0, 0, 97.21, 12.21, 7.14,4427,4311,575,family,0.92,0.9,0.98,0.21,0.51,0.96,0.87,False
maxbin2.011, c__Gammaproteobacteria (UID4443),356, 451, 270, 9,424, 18, 0, 0, 0, 97.04,3.77, 5.56,4005,3663,231,genus,0.82,0.75,0.97,0.11,0.24,0.97,0.73,False
maxbin2.012,s__algicola (UID2847), 33, 496, 263, 6,488, 2,0, 0, 0, 97.72,0.24, 0.00,3123,2997,64,kingdom,1.0,0.96,0.0,0.0,0.0,0.89,0.86,True
maxbin2.013, k__Bacteria (UID203),5449,104,58, 83,12, 8,1, 0, 0, 12.07,3.68, 9.09,8023,3428,1438,kingdom,0.98,0.42,0.0,0.0,0.0,0.49,0.21,True
maxbin2.014,s__algicola (UID2847), 33, 496, 263, 2,486, 5,2, 0, 1, 99.24,3.28, 3.45,4082,3439,185,phylum,0.97,0.82,0.86,0.05,0.11,0.7,0.57,False
maxbin2.015, c__Alphaproteobacteria (UID3305),564, 349, 230, 16, 328, 4,1, 0, 0, 96.66,2.17, 0.00,3996,3782,412,genus,0.45,0.43,0.1,0.77,7.39,0.63,0.27,True
