,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Bacteria (UID203), 5449,104,58, 80,23, 1,0, 0, 0, 28.21,1.72, 0.00,595,585,149,genus,0.95,0.94,0.75,0.06,0.13,0.97,0.91,False
bin.1,g__Bacteroides (UID2691),33, 839, 309,422, 416, 1,0, 0, 0, 50.80,0.16, 0.00,2411,2371,626,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.10,o__Clostridiales (UID1212),172, 263, 149, 71, 190, 2,0, 0, 0, 71.20,0.73,50.00,1721,1679,286,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.11, k__Bacteria (UID203), 5449,104,58, 92,12, 0,0, 0, 0, 11.29,0.00, 0.00,272,265,76,family,0.94,0.91,0.49,0.15,0.37,0.94,0.85,False
bin.111, p__Bacteroidetes (UID2605),350, 316, 210, 11, 302, 3,0, 0, 0, 95.56,0.87, 0.00,2287,2152,100,class,0.97,0.91,0.94,0.08,0.18,0.93,0.85,False
bin.12, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1692,1437,254,genus,0.71,0.6,0.51,0.81,9.21,0.73,0.44,False
bin.138,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,210,198,15,phylum,0.98,0.92,0.97,0.31,0.75,0.91,0.84,False
bin.14,o__Bacteroidales (UID2621),198, 427, 260, 31, 393, 3,0, 0, 0, 95.42,0.71, 0.00,3277,3197,365,family,0.98,0.95,0.65,0.05,0.1,0.98,0.93,False
bin.16, k__Bacteria (UID203), 5449,102,56, 69,32, 1,0, 0, 0, 50.89,1.79,100.00,1533,1504,287,family,0.96,0.94,0.29,0.03,0.06,0.84,0.79,True
bin.17,p__Bacteroidetes (UID2605),350, 316, 210, 9,303, 2,2, 0, 0, 95.95,2.14, 0.00,3139,2753,122,order,0.96,0.84,0.87,0.04,0.07,0.9,0.76,False
bin.18, k__Bacteria (UID203), 5449,104,58, 76,28, 0,0, 0, 0, 27.13,0.00, 0.00,690,658,188,kingdom,1.0,0.95,0.0,0.0,0.0,0.96,0.91,True
bin.19, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,280,250,44,genus,0.77,0.69,0.6,0.76,6.55,0.83,0.57,False
bin.2, o__Clostridiales (UID1212),172, 263, 149, 43, 214, 6,0, 0, 0, 80.39,2.97,66.67,2078,1990,326,family,0.95,0.91,0.57,0.19,0.45,0.89,0.81,False
bin.20,o__Clostridiales (UID1212),172, 263, 149, 57, 205, 1,0, 0, 0, 79.68,0.67, 0.00,2059,2004,339,family,0.97,0.94,0.34,0.06,0.12,0.95,0.89,True
bin.21,o__Clostridiales (UID1212),172, 263, 149, 5,258, 0,0, 0, 0, 97.65,0.00, 0.00,2291,2215,177,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.89,True
bin.24, root (UID1),5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,1135,1071,211,genus,0.91,0.86,0.33,0.07,0.15,0.88,0.76,True
bin.25,o__Clostridiales (UID1212),172, 263, 149, 14, 248, 1,0, 0, 0, 92.17,0.02, 0.00,2150,2070,205,class,0.99,0.95,0.42,0.22,0.51,0.9,0.85,True
bin.26, k__Bacteria (UID203), 5449,103,57, 99,4,0,0, 0, 0,0.64,0.00, 0.00,1106,1033,130,genus,0.79,0.74,0.46,0.62,2.85,0.92,0.68,False
bin.28,o__Clostridiales (UID1212),172, 263, 149,194,68, 1,0, 0, 0, 21.65,0.34, 0.00,737,633,175,family,0.81,0.69,0.15,0.69,3.22,0.59,0.41,True
bin.29, k__Bacteria (UID203), 5449,102,56, 77,24, 1,0, 0, 0, 39.64,1.79, 0.00,1570,1513,259,kingdom,1.0,0.96,0.0,0.0,0.0,0.83,0.8,True
bin.3, k__Bacteria (UID2329), 174, 149,89, 36, 112, 1,0, 0, 0, 63.48,0.56, 0.00,738,720,155,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.30,o__Clostridiales (UID1212),172, 263, 149, 36, 222, 5,0, 0, 0, 82.11,2.03,20.00,1777,1664,222,genus,0.74,0.69,0.12,0.42,1.78,0.65,0.45,True
bin.31,o__Clostridiales (UID1212),172, 261, 147, 30, 227, 4,0, 0, 0, 91.01,1.81,25.00,2569,2441,209,genus,0.85,0.81,0.41,0.1,0.24,0.88,0.71,True
bin.32,o__Clostridiales (UID1212),172, 263, 149, 55, 197, 10, 1, 0, 0, 73.03,4.83,15.38,1673,1515,105,kingdom,1.0,0.91,0.0,0.0,0.0,0.76,0.69,True
bin.33, f__Lachnospiraceae (UID1286),57, 420, 207, 33, 376, 11, 0, 0, 0, 89.95,0.86,36.36,2194,2133,195,genus,0.88,0.85,0.48,0.06,0.12,0.97,0.82,False
bin.34,o__Bacteroidales (UID2654),163, 486, 266, 29, 450, 7,0, 0, 0, 92.29,1.89,85.71,3760,3636,450,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.92,True
