,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,187,184,77,order,0.95,0.94,1.0,0.21,0.49,0.84,0.79,False
maxbin2.002,k__Bacteria (UID1453),901, 171, 117,118,53,0,0,0,0, 15.97,0.00, 0.00,236,212,53,genus,0.49,0.44,0.94,0.52,2.12,0.74,0.32,False
maxbin2.003, k__Bacteria (UID203),5449, 99,53, 92,7, 0,0,0,0, 11.32,0.00, 0.00,285,277,101,class,0.95,0.92,1.0,0.24,0.59,0.91,0.83,False
maxbin2.004, k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0,0,5.33,0.00, 0.00,254,124,46,kingdom,1.0,0.49,0.76,0.02,0.05,0.54,0.26,False
maxbin2.005, k__Bacteria (UID203),5449,104,58, 81,23,0,0,0,0, 32.24,0.00, 0.00,364,324,113,family,0.48,0.43,0.8,0.57,2.41,0.75,0.32,False
maxbin2.006, k__Bacteria (UID203),5449,104,58, 78,22,4,0,0,0, 22.96,3.76, 0.00,355,324,119,family,0.53,0.48,0.7,0.58,2.9,0.66,0.32,False
maxbin2.007, k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0,0, 13.79,0.00, 0.00,336,298,129,family,0.68,0.61,0.86,0.48,1.55,0.81,0.49,False
maxbin2.008, c__Gammaproteobacteria (UID4443),356, 451, 270,420,30,1,0,0,0,3.30,0.01,100.00,525,258,113,phylum,0.89,0.44,0.51,0.3,0.92,0.58,0.25,False
maxbin2.009, k__Bacteria (UID203),5449, 99,53, 88,10,1,0,0,0, 16.79,1.89, 0.00,639,582,232,family,0.7,0.64,0.86,0.29,0.86,0.76,0.48,False
maxbin2.010, p__Proteobacteria (UID3214), 2231,190, 119,124,51,13, 2,0,0, 31.98,7.54, 5.26,1170,1018,417,class,0.84,0.73,0.76,0.39,1.2,0.63,0.46,False
maxbin2.011, k__Bacteria (UID203),5449, 99,53, 74,17,3,3,2,0, 38.68, 27.36, 0.00,1640,1504,521,order,0.77,0.71,0.96,0.45,1.52,0.74,0.52,False
maxbin2.012, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,959,419,207,kingdom,1.0,0.44,0.0,0.03,0.06,0.47,0.21,True
maxbin2.013,k__Bacteria (UID1453),901, 171, 117,117,50,4,0,0,0, 24.26,2.99,50.00,936,776,283,family,0.54,0.45,0.81,0.61,2.83,0.67,0.3,False
maxbin2.014, k__Bacteria (UID203),5449,104,58, 37,40,12, 7,6,2, 41.38, 18.13, 4.26,1076,942,295,class,0.85,0.75,0.73,0.5,1.38,0.64,0.48,False
maxbin2.015, k__Bacteria (UID203),5449, 99,53, 85,12,2,0,0,0, 21.70,3.77, 0.00,1417,1322,510,family,0.86,0.8,0.96,0.25,0.68,0.77,0.61,False
maxbin2.016,k__Bacteria (UID2495),2993,139,83, 73,41,20, 5,0,0, 58.16, 30.79, 2.86,1489,1391,390,genus,0.62,0.58,0.82,0.68,3.59,0.78,0.45,False
