,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,470,153,63,kingdom,1.0,0.33,0.0,0.05,0.11,0.42,0.14,True
maxbin2.002, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,606,240,128,kingdom,1.0,0.4,0.0,0.03,0.05,0.46,0.18,True
maxbin2.003, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,261,67,17,kingdom,1.0,0.26,0.0,0.09,0.19,0.38,0.1,True
maxbin2.004, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,390,129,68,kingdom,0.99,0.33,0.0,0.0,0.0,0.47,0.15,True
maxbin2.005, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,266,90,37,kingdom,1.0,0.34,0.0,0.03,0.07,0.4,0.13,True
maxbin2.006, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,1070,403,228,kingdom,1.0,0.38,0.0,0.03,0.07,0.43,0.16,True
maxbin2.007, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,2489,849,421,kingdom,1.0,0.34,0.0,0.02,0.05,0.44,0.15,True
maxbin2.008, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,3091,1082,549,kingdom,1.0,0.35,0.0,0.04,0.09,0.44,0.15,True
maxbin2.009, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,1603,574,231,kingdom,0.99,0.35,0.0,0.0,0.0,0.44,0.16,True
maxbin2.010, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,262,69,24,kingdom,1.0,0.26,0.0,0.1,0.22,0.41,0.11,True
maxbin2.011, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,166,27,16,kingdom,1.0,0.16,0.0,0.07,0.16,0.4,0.07,True
maxbin2.012, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,2058,703,299,kingdom,1.0,0.34,0.0,0.04,0.09,0.45,0.15,True
maxbin2.013, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,3481,1280,660,kingdom,1.0,0.37,0.0,0.02,0.04,0.43,0.16,True
maxbin2.014, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,1498,573,281,kingdom,1.0,0.38,0.0,0.04,0.08,0.43,0.17,True
maxbin2.015, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,1230,394,202,kingdom,1.0,0.32,0.0,0.06,0.12,0.42,0.14,True
maxbin2.016, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,3857,1348,712,kingdom,1.0,0.35,0.0,0.02,0.04,0.43,0.15,True
maxbin2.017, root (UID1), 5656, 56,24,56, 0,0,0, 0, 0,0.00,0.00, 0.00,4903,1694,907,kingdom,1.0,0.35,0.0,0.05,0.1,0.43,0.15,True
maxbin2.018, k__Bacteria (UID203),5449,104,58,22, 41, 14, 9, 3, 15,73.80, 105.09,1.74,279337,92963,55643,kingdom,1.0,0.33,0.0,0.05,0.1,0.43,0.14,True
